"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"47","2021-03-15 16:37:00-03","NY","NYBG","01201688","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. M. Koyama",NA,NA,NA,"E. Lleras","16647","1973","07","13","Brazil","Amazonas",NA,"Lago de Tefé, Manua","-64.8792887","-3.4491668",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453461' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201688","NY01201688_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","568913","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","M. Alves",NA,NA,NA,"B. D. Sucre","4244","1968","12","07","Brazil","Rio de Janeiro",NA,"Mata do Judeu, Petrópolis.","-43.18","-22.5",NA,NA,"700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157067' target='other'> <mi>dwc_moreinfo</mi></a>","NY00568913","NY00568913_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00939616","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. M. Koyama",NA,NA,NA,"R. M. Harley","10449","1968","10","03","Brazil","Mato Grosso",NA,"c. 51 km along the road S. of Base Camp.","-51.77","-12.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997371' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939616","NY00939616_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01201699","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"R. Revilla","4163","1979","02","13","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453795' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201699","NY01201699_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00939620","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. M. Koyama",NA,NA,NA,"J. A. Ratter","R.1017","1968","04","12","Brazil","Mato Grosso",NA,"8 km NE of the Base Camp of the Expedition. (Base Camp close to the Xavantina - São Felix road.)","-51.87","-12.9",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997553' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939620","NY00939620_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","470538","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"W. W. Thomas","12962","2002","03","12","Brazil","Bahia","Bonito","Canario, Mata de Capao das Antas, 7.3 km S of Bonito on road to Utinga","-41.22595","-12.02283",NA,NA,"790","820","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157103' target='other'> <mi>dwc_moreinfo</mi></a>","NY00470538","NY00470538_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01201671","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. M. Koyama",NA,NA,NA,"G. T. Prance","10326","1969","02","28","Brazil","Amazonas",NA,"Basin of Rio Demeni, Vicinity of Tototobí; Margin of Rio Tototobí, near Tototobí.","-63.5471213","1.576736",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453421' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201671","NY01201671_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","612539","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","E. L. Core",NA,NA,NA,"F. C. Hoehne","7516","1922","01","25","Brazil","São Paulo",NA,"Bosque da Saude, S.Paulo.","-46.622763","-23.61166",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157100' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612539","NY00612539_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01201684","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","W. W. Thomas",NA,NA,NA,"P. Urbano","12297","1972","07","23","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453453' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201684","NY01201684_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00939618","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. M. Koyama",NA,NA,NA,"R. R. de Santos","R.1672","1968","06","06","Brazil","Mato Grosso",NA,"55 km N of the Base Camp of the Expedition on the Xavantina - São Felix road.","-51.87","-12.9",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997504' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939618","NY00939618_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01201693","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. M. Koyama",NA,NA,NA,"G. T. Prance","3489","1966","11","30","Brazil","Amazonas","Humaitá","Road Humaitá to Porto Velho, km 27. Varzea forest.","-63.1474292","-7.7662203",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453467' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201693","NY01201693_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01201668","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","M. Alves",NA,NA,NA,"A. S. L. da Silva","573","1980","07","09","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453416' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201668","NY01201668_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","612542","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","E. L. Core",NA,NA,NA,"H. A. Weddell","s.n.","1843",NA,NA,"Brazil","Rio de Janeiro",NA,"Rio-Janeiro. Chemin de l'aqueduc.","-43.195652","-22.930074",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157099' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612542","NY00612542_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","687570","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","M. Alves",NA,NA,NA,"H. S. Irwin","30923","1971","02","24","Brazil","Bahia",NA,"Serra da Agua de Rega. Ca. 23 km N of Seabra, road to Agua de Rega.",NA,NA,NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=877795' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687570","NY00687570_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","612532","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","S. M. Silva",NA,NA,NA,"S. M. Silva","s.n.","1998","11","01","Brazil","Paraná","Paranaguá","Ilha do Mel, Estaçao Ecológica.","-48.35","-25.45",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157091' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612532","NY00612532_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","04086963","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"L. Nusbaumer","4228","2014","10","24","Brazil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada. localité de Quebrangulo","-36.429554","-9.223091",NA,NA,"760",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952261' target='other'> <mi>dwc_moreinfo</mi></a>","NY04086963","NY04086963_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01201676","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. M. Koyama",NA,NA,NA,"W. Rodrigues","9019","1971","03","16","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453434' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201676","NY01201676_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01201669","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. M. Koyama",NA,NA,NA,"A. J. Henderson","210","1985","04","09","Brazil","Amazonas",NA,"BR 319 Porto Velho-Manaus, 20 km. N of Humaitá","-63.2074356","-7.3951103",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453417' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201669","NY01201669_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1738392","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"P. da C. Gadelha Neto","3173","2012","02","08","Brazil","Paraíba","João Pessoa","Jardim Botânico: Trilha da Nascente. Floresta Estacional Semidecidual das Terras Baixas.","-34.87","-7.1",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2007477' target='other'> <mi>dwc_moreinfo</mi></a>","NY01738392","NY01738392_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00939617","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","M. Alves",NA,NA,NA,"G. G. Hatschbach","31900","1973","05","14","Brazil","Mato Grosso do Sul","Camapuã","Rod. Campo Grande - Cuiaba.","-54.0439","-19.5317",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997492' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939617","NY00939617_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"67","2017-08-07 09:21:00-03","NY","NYBG","02683207","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans",NA,NA,NA,NA,NA,"G. H. Silveira","510","2006","10","19","Brazil","Rio Grande do Sul","Porto Alegre","Porto Alegre-Viamão, Morro Santana.","-51.2299995422363","-30.0331001281738",NA,NA,"311",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2944921' target='other'> <mi>dwc_moreinfo</mi></a>","NY02683207","NY02683207_01","29946","auto","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","612537","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"F. Markgraf","s.n.","1938","11","22","Brazil","Rio de Janeiro",NA,"Itatiaia, Lote 21.","-44.65833","-22.358",NA,NA,"900","900","Jardim Botânico do Rio de Janeiro <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157097' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612537","NY00612537_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01201695","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. M. Koyama",NA,NA,NA,"J. M. Poole","1649","1979","06","27","Brazil","Amazonas",NA,"Acânga, across from Ilha do Japó","-62.5","-1.166667",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453787' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201695","NY01201695_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00939604","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","M. Alves",NA,NA,NA,"H. S. Irwin","11940","1966","01","21","Brazil","Goiás","Mossâmedes","Serra Dourada, lower slopes of Serra Dourada, ca. 30 km S. of Goiás Velho","-49.85311","-15.9333",NA,NA,"650","650","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996508' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939604","NY00939604_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00939613","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. M. Koyama",NA,NA,NA,"W. L. Balée","2840","1986","11","04","Brazil","Maranhão","Carutapera","Gurupiuna, Ka'apor Indian Reserve, affluent of Rio Gurupi","-46.43","-2.72",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=156811' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939613","NY00939613_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","02099024","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","W. W. Thomas",NA,NA,NA,"W. W. Thomas","14428","2005","01","23","Brazil","Bahia","Mun. Una","Ecoparque de Una, 8 km W of BA-001 on road to Vila Brasil.","-39.0581","-15.1672",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=844298' target='other'> <mi>dwc_moreinfo</mi></a>","NY02099024","NY02099024_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01201689","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","W. W. Thomas",NA,NA,NA,"H. T. Beck","49","1987","10","12","Brazil","Pará",NA,"Estacão Ecologia do Jari, Projeta Reserva Genetica, SEMA","-52.5",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453462' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201689","NY01201689_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01201692","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. M. Koyama",NA,NA,NA,"G. T. Prance","1978","1965","11","04","Brazil","Pará",NA,"Road BR 22, Capanema to Maranhão, Km. 64, vicinity of Piritoro.","-46.795037","-1.639205",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453465' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201692","NY01201692_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","612536","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","W. W. Thomas",NA,NA,NA,"P. L. Krieger","7868","1969","12",NA,"Brazil","Paraná",NA,"Guaratuba.","-48.580045","-25.892616",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157079' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612536","NY00612536_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00939615","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. M. Koyama",NA,NA,NA,"R. M. Harley","10909","1968","11","01","Brazil","Mato Grosso",NA,"44 km along road North from base camp.","-51.77","-12.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997328' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939615","NY00939615_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","612530","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","M. Barros",NA,NA,NA,"R. Reitz","3794","1956","09","28","Brazil","Santa Catarina",NA,"Piloes, Palhoça.","-48.694057","-27.77489",NA,NA,"350","350","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157070' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612530","NY00612530_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","01201698","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. M. Koyama",NA,NA,NA,"G. Davidse","18107","1980","04","09","Brazil","Pará","Capanema","Rio Quatipuru, in vicinity of Miraselvas, ca. 30 km by road west of Braganca","-46.98","-1.07",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453793' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201698","NY01201698_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","585637","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","W. W. Thomas",NA,NA,NA,"W. W. Thomas","12735","2001","11","04","Brazil","Bahia","Itacaré","Fazenda Capitao. 7.9 km W of junction BA 001 on road from Itacaré to Ubaitaba","-39.0884","-14.344317",NA,NA,"40","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157074' target='other'> <mi>dwc_moreinfo</mi></a>","NY00585637","NY00585637_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01201675","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","U. N. Maciel",NA,NA,NA,"U. N. Maciel","171","1978","12","05","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453431' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201675","NY01201675_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","01201678","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","U. N. Maciel",NA,NA,NA,"U. N. Maciel","171","1978","12","05","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453438' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201678","NY01201678_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","01201696","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. M. Koyama",NA,NA,NA,"G. T. Prance","8171","1968","11","01","Brazil","Amazonas","Lábrea","Beside Igarapé Caietitú, 2 Km south of Lábrea. Periodically flooded forest.","-64.7982109","-7.2831812",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453788' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201696","NY01201696_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","612529","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","M. Barros",NA,NA,NA,"L. B. Smith","7977","1956","11","29","Brazil","Santa Catarina","Palhoça","Piloes.","-48.6678","-27.6456",NA,NA,"50","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=157072' target='other'> <mi>dwc_moreinfo</mi></a>","NY00612529","NY00612529_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","00939611","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"D. Philcox","3335","1967","12","01","Brazil","Mato Grosso",NA,"Km 260, Xavantina - Cachimbo Road.","-51.77","-12.82",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997104' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939611","NY00939611_01",NA,NA,"Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA
