"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","identifiedBy","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","4149883","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","O. Huber","8394","1983","11","08","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471208' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149883","Magnoliophyta","Piperales","Ruiz & Pav.","Amazonas","Sector Norte de la Sierra Parima. Bosques entre Shimada-Wochi y el alto río Natacuni","-64.67","3.92","820","1000","Atabapo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","4149783","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","B. Øllgaard","9250","1976","09","03","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471108' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149783","Magnoliophyta","Piperales","Ruiz & Pav.","Pastaza","Tnte. H. Oritz, 18 km from Puyo on road to Tena. Rain forest, approx. 1 km E of the road","-77.95","-1.38","1100",NA,NA,NA,"NY04149783_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","4149761","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","J. Jaramillo","7010","1984","08","17","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471086' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149761","Magnoliophyta","Piperales","Ruiz & Pav.","Pichincha","Reserva Forestal ENDESA, Río Silanche: Corporación Forestal Juan Manuel Durini, km 113 de la carretera Quito-Pto. Quito, faldas occidentales, a 10 km al Norte de la carretera principal","-79.03","0.08","650","700",NA,NA,"NY04149761_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","870002","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","G. T. Prance","7628","1968","09","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=340693' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870002","Magnoliophyta","Piperales","Ruiz & Pav.","Acre","Vicinity of km 7, road Sena Marureira to Rio Branco","-68.62","-9.1",NA,NA,"Sena Madureira","E. F. Guimarães","NY00870002_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","4149881","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","R. L. Liesner","17439","1984","12","02","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471206' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149881","Magnoliophyta","Piperales","Ruiz & Pav.","Amazonas","1.3 km East of Cerro de La Neblina Base Camp which is on Río Mawarinuma. 0 to 3 km South of main river","-66.17","0.83","140",NA,"Río Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","4149873","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","R. L. Liesner","23910","1988","04","27","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471198' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149873","Magnoliophyta","Piperales","Ruiz & Pav.","Bolívar","ca 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Rio Sanpa)","-61.05","5.32","900","1000","Gran Sabana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","4149875","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","G. Agostini","22","1962","11",NA,"South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471200' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149875","Magnoliophyta","Piperales","Ruiz & Pav.","Sucre","Parque Nacional H. Pittier Rancho Grande. Selva nublada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01091207","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","M. A. Jaramillo","830","2004","12","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1229730' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091207","Magnoliophyta","Piperales","Ruiz & Pav.","Bahia","Arataca. Serra das Lontras, 6 km E of Pratas. Fazenda Elza",NA,NA,NA,NA,NA,NA,"NY01091207_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","4149886","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","R. L. Liesner","24285","1988","05","06","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471211' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149886","Magnoliophyta","Piperales","Ruiz & Pav.","Bolívar","San Ignacio de Yuruaní","-61.17","5","850",NA,"Gran Sabana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","4149709","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","G. Agostini","583","1965","01","03","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471034' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149709","Magnoliophyta","Piperales","Ruiz & Pav.","Aragua","Lados de la carretera Maracay-Ocumare de La Costa, pasando Ranco Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01488443","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","L. O. A. Teixeira","855","1982","05","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1748864' target='other'> <mi>dwc_moreinfo</mi></a>","NY01488443","Magnoliophyta","Piperales","Ruiz & Pav.","Rondônia","Rodovia BR-364, km 120. 12 km W da Sede da Mineração.","-63.116667","-9.166667",NA,NA,"Santa Bárbara","R. Callejas Posada","NY01488443_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","4149844","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","C. Díaz Santibañez","561","1978","09","07","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471169' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149844","Magnoliophyta","Piperales","Ruiz & Pav.","Loreto","Guarnición Pijuayal, near Pebas, trocha detrás del Cuartel Militar, a tres horas de camino. Monte alto",NA,NA,"130",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01488474","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","W. A. Ducke","7350","1906","06","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1749257' target='other'> <mi>dwc_moreinfo</mi></a>","NY01488474","Magnoliophyta","Piperales","Ruiz & Pav.","Amazonas",NA,"-64.7114028930664","-3.35417008399963",NA,NA,"Tefé","E. J. Tepe","NY01488474_01","340205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","4149754","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","B. Øllgaard","39123","1982","05","30","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471079' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149754","Magnoliophyta","Piperales","Ruiz & Pav.","Orellana","[Napo] Añangu. Parque Nacional Yasuní","-76.38","-0.52","260","350",NA,NA,"NY04149754_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01091475","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","C. A. Cid Ferreira","8641","1987","03","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1103912' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091475","Magnoliophyta","Piperales","Ruiz & Pav.","Rondônia","BR-429, vicinal do INCRA Projeto Porto Murtinho, próximo ao Rio Cautarinho a 05 km da BR","-63.42","-12.17",NA,NA,"Costa Marques","A. J. Bornstein","NY01091475_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","206898","PreservedSpecimen","Plantae","Piperaceae","Piper","obliqum","Piper obliqum","J. Salick","7288","1986","03","26","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=259768' target='other'> <mi>dwc_moreinfo</mi></a>","NY00206898","Magnoliophyta","Piperales","Ruiz & Pav.","Pasco","Central Selva, Palcazu Valley. Iscozacin along the Palcazu River above PEPP Project Camp","-75.2","-10.15",NA,NA,"Oxapampa","R. C. Foster; E. J. Tepe","NY00206898_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","206896","PreservedSpecimen","Plantae","Piperaceae","Piper","obliqum","Piper obliqum","J. Salick","7054","1984","05","29","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=259770' target='other'> <mi>dwc_moreinfo</mi></a>","NY00206896","Magnoliophyta","Piperales","Ruiz & Pav.","Pasco","Central Selva, Palascu Valley: Iscozacin; Bosque Reserva, above PEPP Project camp.","-75.2","-10.15",NA,NA,"Oxapampa","R. C. Foster; E. J. Tepe","NY00206896_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","4149892","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","G. S. Bunting","12395","1982","11","16","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471217' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149892","Magnoliophyta","Piperales","Ruiz & Pav.","Zulia","cuenca del río Guasare, alrededores del Destacamento Guasare N° 1 (La Yolanda), en las laderas del cerro ca. 5 km al SSE del Destacamento, entre el caño Indio y la fila arriba de su orilla izquierda, en Bosque húmedo origin","-72.4917","10.8694","350","500","Mara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01488460","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","J. L. dos Santos","770","1984","03","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1749214' target='other'> <mi>dwc_moreinfo</mi></a>","NY01488460","Magnoliophyta","Piperales","Ruiz & Pav.","Amazonas","Estrada que fica atrás do Aeroporto de Tefé, a 2 Km do centro","-64.7261","-3.3839",NA,NA,"Tefé","E. J. Tepe","NY01488460_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","4149859","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","B. Maguire","28807","1949","02","06","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471184' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149859","Magnoliophyta","Piperales","Ruiz & Pav.","Amazonas","Cerro Sipapo (Paráque), between Intermediate Camp and summit",NA,NA,"600","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","4149887","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","R. L. Liesner","23918","1988","04","27","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471212' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149887","Magnoliophyta","Piperales","Ruiz & Pav.","Bolívar","ca 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Rio Sanpa)","-61.05","5.32","900","1000","Gran Sabana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01488468","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","J. G. Kuhlmann","816","1923","09","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1749232' target='other'> <mi>dwc_moreinfo</mi></a>","NY01488468","Magnoliophyta","Piperales","Ruiz & Pav.","Acre","Rio Acre - Porvir.",NA,NA,NA,NA,NA,"E. J. Tepe","NY01488468_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","4149861","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","G. S. Bunting","12334","1982","11","10","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471186' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149861","Magnoliophyta","Piperales","Ruiz & Pav.","Zulia","alredederos del Puesto El Bosque de la Guardia Nacional","-72.67","10.7931","1450","1600","Mara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01488439","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","B. A. Krukoff","7634","1936","02",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1748856' target='other'> <mi>dwc_moreinfo</mi></a>","NY01488439","Magnoliophyta","Piperales","Ruiz & Pav.","Amazonas","Basin of Rio Solimoes.","-68.93558","-3.4590837",NA,NA,"São Paulo de Olivença","T. G. Yuncker","NY01488439_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01488469","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","C. A. Cid Ferreira","3456","1982","10","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1749237' target='other'> <mi>dwc_moreinfo</mi></a>","NY01488469","Magnoliophyta","Piperales","Ruiz & Pav.","Amazonas","Colonia dos Indios Canamarís, rio Japurá, afluente do rio Solimões","-65.5811","-1.85611",NA,NA,"Maraã","R. Callejas Posada","NY01488469_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","4149782","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","J. L. Luteyn","13357","1989","11","16","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471107' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149782","Magnoliophyta","Piperales","Ruiz & Pav.","Pichincha","Reserva de Endesa, km. 113 along Quito-Pto. Quito rd.","-79.03","0.08","800","1000",NA,NA,"NY04149782_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","4149834","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","T. B. Croat","20713","1972","09","24","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471159' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149834","Magnoliophyta","Piperales","Ruiz & Pav.","Loreto","Río Ampiaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","4149888","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","R. L. Liesner","11584","1981","04","29","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471213' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149888","Magnoliophyta","Piperales","Ruiz & Pav.","Táchira","10 (airline) km ESE of La Fundación 23 km by road, around Represa Dorada. 0 to 3 km below dam","-71.7797","7.78","450","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","870008","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","G. T. Prance","7790","1968","10","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=340694' target='other'> <mi>dwc_moreinfo</mi></a>","NY00870008","Magnoliophyta","Piperales","Ruiz & Pav.","Acre","5 km east of Sena Madureira","-68.6125658","-9.0688679",NA,NA,"Sena Madureira","E. F. Guimarães","NY00870008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","4149874","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","J. A. Steyermark","95167","1966","03","27","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471199' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149874","Magnoliophyta","Piperales","Ruiz & Pav.","Carabobo","selva siempre verde a lo largo del Río San Gián, al sur de Borburata, arriba de la Planta Eléctrica, entre Los Tanques y La Toma",NA,NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","4149776","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","S. A. Mori","8738","1976","12","12","South America","French Guiana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471101' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149776","Magnoliophyta","Piperales","Ruiz & Pav.",NA,"Saül. Near the geographic center of the department of Guyane Franscaise. Mont Galbao, summit cloud forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00956838","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","L. Emygdio de Mello Filho","3439","1972","07","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1082059' target='other'> <mi>dwc_moreinfo</mi></a>","NY00956838","Magnoliophyta","Piperales","Ruiz & Pav.","Minas Gerais","Gandarela.",NA,NA,"1300","1300",NA,"R. Callejas Posada","NY00956838_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","4149847","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","B. Maguire","24749","1944","09","15","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471172' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149847","Magnoliophyta","Piperales","Ruiz & Pav.",NA,"Tafelberg (Table Mountain), base north escarpment, vicinity foot of Augustus Falls",NA,NA,"390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","4149819","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","J. M. Schunke-Vigo","2921","1968","12","26","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471144' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149819","Magnoliophyta","Piperales","Ruiz & Pav.","Huánuco","Dtto. Puerto Inca. Bosque Nacional de Iapria: Región de bosque seco tropical (sensu Tosi, 1960) a lo largo del Río pachitea cerca del pueblo del Puerto Inca (a unos 85 km en distancia lineasl de la confluencia con el Río Ucayali). La trocha a la quebrada de Churuyucu, al sud-este de Puerto Inca",NA,NA,"400","500","Pachitea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01488467","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","T. C. Plowman","12203","1982","12","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1749228' target='other'> <mi>dwc_moreinfo</mi></a>","NY01488467","Magnoliophyta","Piperales","Ruiz & Pav.","Amazonas","Rio Japurá, environs of town of Maraã. Lago Maraã","-65.6","-1.85",NA,NA,"Maraã","R. Callejas Posada","NY01488467_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","4149876","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","G. A. Aymard Corredor","4828","1986","10","23","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4471201' target='other'> <mi>dwc_moreinfo</mi></a>","NY04149876","Magnoliophyta","Piperales","Ruiz & Pav.","Bolívar","en la base de los tepuyes (Peraytepuy y Guytepuy), del sector La Hoyada. (Parytepuy), 7 km al N-W del Caserío El Pilón. 58 km al W de Sta Elena de Uairén","-61.55","4.67","850","1100","Sifontes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
