"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","stateProvince","phylum","order","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","relatedCatalogItem","sex"
"176","2020-09-12 05:00:02-03","US","US","3350094","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"M. J. Jansen-Jacobs, B. Welle, A. S. Chanderbali, U. Raghoenandan & V. James","3214","South America - Neotropics","Guyana","Rupununi District, Dadanawa, Rupununi River",NA,NA,NA,"US00701683","1994","1","13","U. Takutu-U. Essequibo",NA,"Alismatales","120",NA,NA,"(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"-59.51","2.81",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"177","2020-09-12 05:00:02-03","US","US","2251827","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"L. Smith & R. M. Klein","11861","South America","Brazil","Mun. Xanxerê-Joaçaba: 15 km east of Faxinal dos Guedes",NA,NA,"Paratipo","US01327627","1957","2","26","Santa Catarina",NA,"Alismatales",NA,NA,"US01327627_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"178","2020-09-12 05:00:02-03","US","US","2544216","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"E. P. Heringer","3528","South America - Neotropics","Brazil","Lagoa",NA,NA,"Paratipo","US01327624","1954","6","14","Minas Gerais",NA,"Alismatales",NA,NA,"US01327624_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Lagoa Dourada","-44.0783004760742","-20.914400100708",NA,NA,NA,NA,NA,"Monocotyledonae","18625","auto",NA,"1",NA,NA
"179","2020-09-12 05:00:02-03","US","US","2141314","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"L. Smith","5893","South America","Brazil","Mun. Araranguá: Arroio do Gildo, Sombrio",NA,NA,"Paratipo","US01327623","1952","2","27","Santa Catarina",NA,"Alismatales",NA,NA,"US01327623_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Sombrio","-49.58","-29.13",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"180","2020-09-12 05:00:02-03","US","US","1461630","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"E. P. Killip & A. C. Smith","27963","South America - Neotropics","Peru","Dept. Loreto: Yurimaguas, lower Rio Huallaga.",NA,NA,NA,"US03829096","1929","8","22","Loreto",NA,"Alismatales","135",NA,NA,"(Rusby) Lehtonen & Myllys",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"181","2020-09-12 05:00:02-03","US","US","3132536","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"A. Macedo","5560","South America - Neotropics","Brazil","Pindaiba",NA,NA,NA,"US01327633","1989","7","31","Minas Gerais",NA,"Alismatales",NA,NA,"US01327633_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Campina Verde","-49.486400604248","-19.5356006622314",NA,NA,NA,NA,NA,"Monocotyledonae","79993","auto",NA,"1",NA,NA
"182","2020-09-12 05:00:02-03","US","US","2743315","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"L. Smith, R. M. Klein & G. Hatschbach","15672","South America","Brazil","2km south of Paraná line, fazenda.",NA,NA,NA,"US01327630","1971","12","5","Santa Catarina",NA,"Alismatales",NA,NA,"US01327630_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Ponte Serrada","-52.0158004760742","-26.8717002868652",NA,NA,NA,NA,NA,"Monocotyledonae","31911","auto",NA,"1",NA,NA
"183","2020-09-12 05:00:02-03","US","US","2449446","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"G. Hatschbach","7346","South America","Brazil","Estr. para Palmeirinha",NA,NA,NA,"US01327628","1960","10","22","Paraná",NA,"Alismatales",NA,NA,"US01327628_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,"Monocotyledonae","53832","auto",NA,"1",NA,NA
"184","2020-09-12 05:00:02-03","US","US","2745066","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"A. Macedo","2004","South America - Neotropics","Brazil","S. Terezinha",NA,NA,"Paratipo","US01327620","1949","11","2","Minas Gerais",NA,"Alismatales",NA,NA,"US01327620_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,NA,"Monocotyledonae","50022","auto",NA,"1",NA,NA
"185","2020-09-12 05:00:02-03","US","US","2057317","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"G. Hatschbach","2624","South America - Neotropics","Brazil","Rincão",NA,NA,NA,"US01327621","1951","12","25","São José dos Pinhais",NA,"Alismatales",NA,NA,"US01327621_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"186","2020-09-12 05:00:02-03","US","US","601556","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"H. F. Pittier","5844","South America - Neotropics","Venezuela","La Trinidad de Maracay.",NA,NA,NA,"US03829093","1913","1",NA,"Aragua",NA,"Alismatales","440",NA,NA,"(Rusby) Lehtonen & Myllys",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"187","2020-09-12 05:00:02-03","US","US","2743170","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"L. Smith & R. M. Klein","15484","South America","Brazil","14 km north of Curitibanos",NA,NA,NA,"US01327629","1971","11","29","Santa Catarina",NA,"Alismatales",NA,NA,"US01327629_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,NA,NA,NA,"Monocotyledonae","25987","auto",NA,"1",NA,NA
"188","2020-09-12 05:00:02-03","US","US","3381683","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"R. C. Mendonça","3610","South America - Neotropics","Brazil","Parque Nacional Grande Sertão Veredas; vereda Rio Preto, margem direita, 3km da barra do Rio Preto com o córrego Santa Rita.",NA,NA,NA,"US01327723","1998","7","9","Minas Gerais",NA,"Alismatales","670",NA,"US01327723_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"-45.7622","-15.1683",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"189","2020-09-12 05:00:02-03","US","US","3095606","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"C. R. Sperling & C. Rosário","6260","South America - Neotropics","Brazil","Serra dos Carajás. 6 Km northeast of AMZA camp N-5",NA,NA,NA,"US01327632","1982","6","21","Pará",NA,"Alismatales",NA,NA,"US01327632_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"-50.1","-6.05",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"190","2020-09-12 05:00:02-03","US","US","2122190","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"T. Pederson","49","South America","Argentina","Estancia Santa Teresa.",NA,NA,NA,"US03829100","1947","10","31","Corrientes",NA,"Alismatales",NA,NA,NA,"(Rusby) Lehtonen & Myllys",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"191","2020-09-12 05:00:02-03","US","US","3186126","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"L. Violatti, B. Walter, P. E. N. Silva & R. C. de Mendonça","36","South America - Neotropics","Brazil","Fazenda Lagoa de Fora",NA,NA,NA,"US01327634","1989","10","12","Bahia",NA,"Alismatales","660",NA,"US01327634_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Formosa do Rio Preto","-45.5886","-11.1633",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"192","2020-09-12 05:00:02-03","US","US","3263835","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"M. J. Jansen-Jacobs, B. Welle, D. Gopaul & V. James","2128","South America - Neotropics","Guyana","Tawatawun Mountain, Dadanawa, Rupununi District",NA,NA,NA,"US00701690","1991","1","18","U. Takutu-U. Essequibo",NA,"Alismatales","100","250",NA,"(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"-59.41","2.83",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"193","2020-09-12 05:00:02-03","US","US","2936294","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","18011","South America - Neotropics","Brazil","On the coast road between Alcobaça and Prado 12 km N of Alcobaça",NA,NA,NA,"US01327631","1977","1","16","Bahia",NA,"Alismatales",NA,NA,"US01327631_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"-39.22","-17.48",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"194","2020-09-12 05:00:02-03","US","US","1284973","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"P. K. Dusén","17151","South America","Brazil",NA,NA,NA,NA,"US01327619","1915","9","21","Paraná",NA,"Alismatales",NA,NA,"US01327619_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"Monocotyledonae","27346","auto",NA,"1",NA,NA
"195","2020-09-12 05:00:02-03","US","US","1120549","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"H. F. Pittier","10104","South America - Neotropics","Venezuela","El Limón, near Maracay.",NA,NA,NA,"US03829095","1922","1","29","Aragua",NA,"Alismatales",NA,NA,NA,"(Rusby) Lehtonen & Myllys",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"196","2020-09-12 05:00:02-03","US","US","2432955","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"T. Pederson","2932","South America","Argentina","Estancia Garruchos. Dep. Santo Tomé.",NA,NA,NA,"US03829102","1954","10","22","Corrientes",NA,"Alismatales",NA,NA,NA,"(Rusby) Lehtonen & Myllys",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"197","2020-09-12 05:00:02-03","US","US","2251376","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"L. Smith & R. M. Klein","8303","South America","Brazil","14,5 km from Curitibanos and Campos Novos, west of Curitibanos toward Campos Novos",NA,NA,"Paratipo","US01327626","1956","12","5","Santa Catarina",NA,"Alismatales",NA,NA,"US01327626_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Curitibanos","-50.584400177002","-27.2828006744385",NA,NA,NA,NA,NA,"Monocotyledonae","25987","auto",NA,"1",NA,NA
"198","2020-09-12 05:00:02-03","US","US","2059595","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"R. Reitz","4451","South America","Brazil","Arroio da Gilda, Araraguá",NA,NA,"Paratipo","US01327622","1952","2","26","Santa Catarina",NA,"Alismatales",NA,NA,"US01327622_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Sombrio","-49.61669921875","-29.113899230957",NA,NA,NA,NA,NA,"Monocotyledonae","16515","auto",NA,"1",NA,NA
"199","2020-09-12 05:00:02-03","US","US","597974","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"L. Riedel","s.n.","South America - Neotropics","Brazil",NA,NA,NA,NA,"US01327712",NA,NA,NA,NA,NA,"Alismatales",NA,NA,"US01327712_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"200","2020-09-12 05:00:02-03","US","US","2572830","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"L. Smith & R. M. Klein","13449","South America","Brazil","Campos de Palmas 28.5 km Southeast to Horizonte (Paraná)",NA,NA,NA,"US01327721","1964","12","3","Santa Catarina",NA,"Alismatales",NA,NA,"US01327721_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Água Doce","-51.42","-26.75",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"201","2020-09-12 05:00:02-03","US","US","1776735","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"A. C. Smith","2285","South America - Neotropics","Guyana","Wichabai, Rupununi River basin",NA,NA,NA,"US00701682","1937","10","25","U. Takutu-U. Essequibo",NA,"Alismatales",NA,NA,NA,"(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"-59.53","2.86",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"202","2020-09-12 05:00:02-03","US","US","2251423","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"L. Smith & R. Reitz","8647","South America","Brazil","Bog, east of Valões (Irineópolis) on the road to Canoinhas.",NA,NA,"Paratipo","US01327625","1956","12","17","Santa Catarina",NA,"Alismatales",NA,NA,"US01327625_01","(Rusby) Lehtonen & Myllys","Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Porto União","-51.0783004760742","-26.2381000518799",NA,NA,NA,NA,NA,"Monocotyledonae","41804","auto",NA,"1",NA,NA
"203","2020-09-12 05:00:02-03","US","US","1232373","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"H. H. Rusby","1540A","South America - Neotropics","Bolivia","Vic. Reyes.",NA,NA,NA,"US03829094","1921","10",NA,NA,NA,"Alismatales","305",NA,NA,"(Rusby) Lehtonen & Myllys",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1",NA,NA
"204","2019-12-09 17:29:15-03","UFPR","EFC","15610","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"Silva, J.M.","8655",NA,"Brasil","Balneário Atami",NA,NA,"Planta flutuante, flores cor creme. Formação Pioneira com Influência Marinha","EFC015610","2014","10","28","Paraná",NA,NA,"6","6",NA,"(Rusby) Lehtonen & Myllys","Barboza, E.","Pontal do Paraná","-48.3908","-25.5961","2014","-48.3908","-25.5961","11","19",NA,NA,NA,NA,NA,NA,NA
"205","2019-10-07 09:19:29-03","UEFS","HUEFS","129575","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Melo, E.","5367",NA,"Brasil",NA,NA,NA,NA,"HUEFS0129575","2007","11","02","Bahia","Angiospermae","Alismatales","1000","1000","HUEFS0129575","(Rusby) Holm-Niels.",NA,"Mucugê","-41.426111","-13.019167",NA,"41W25'34''","13S1'9''",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"206","2019-10-07 09:19:29-03","UEFS","HUEFS","18522","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Queiroz, L.P.de","4093",NA,"Brasil",NA,NA,NA,NA,"HUEFS0018522","1994","10","11","Bahia","Angiospermae","Alismatales",NA,NA,"HUEFS0018522","(Rusby) Holm-Niels.","A.O.Paes-Coelho","Barreiras","-45.483333","-11.866667","2005","45W29'","11S52'","05",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"207","2019-10-07 09:19:29-03","UEFS","HUEFS","70238","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Soares, E.A.","1359",NA,"Brasil","Região do Pântano do Papagaio",NA,NA,"Borda da mata.","HUEFS0070238","2001","07","02","Tocantins","Angiospermae","Alismatales",NA,NA,"HUEFS0070238","(Rusby) Holm-Niels.","A.O.Paes-Coelho","Ipueiras","-48.523889","-11.106944","2005","48W31'26''","11S6'25''","05",NA,"Lilianae",NA,NA,NA,NA,NA,NA
"208","2019-10-07 09:19:29-03","UEFS","HUEFS","79334","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Tameirão Neto, E.","3554",NA,"Brasil","Área de influência da UHE Queimado, Fazenda Cardoso.",NA,NA,NA,"HUEFS0079334","2002","10","08","Goiás","Angiospermae","Alismatales",NA,NA,"HUEFS0079334","(Rusby) Holm-Niels.","A.O.Paes-Coelho","Cristalina","-47.6136016845703","-16.7686004638672","2005",NA,NA,"05",NA,"Lilianae","85457","auto",NA,NA,NA,NA
"209","2017-04-21 10:51:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"T. J. Killeen","1212","South America","Bolivia",NA,NA,NA,NA,NA,"1985","9","13","Santa Cruz","Spermatophyta",NA,NA,NA,NA,NA,"RRC ID Flag",NA,"-61.5","-17.5",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"1212",NA,NA,NA
"210","2017-09-29 17:40:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"A. Schinini","29163","South America","Argentina",NA,NA,NA,NA,NA,"1995","3","8","Corrientes","Spermatophyta",NA,NA,NA,NA,NA,"RRC ID Flag",NA,"-58","-29",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"29163",NA,NA,NA
"211","2019-01-23 11:28:36-02","F","FMNH-SEEDPLANTS","V0077157F","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","quadricostatus","Echinodorus quadricostatus","Isotype","G. Klug","2875","South America","Peru",NA,NA,NA,NA,"V0077157F","1933","1",NA,NA,"Spermatophyta",NA,NA,NA,"V0077157F_01",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"212","2019-01-25 15:33:22-02","IAC","IAC","32559","S","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"L.Y.S. Aona et al.","9605",NA,"Brasil","Lago na estrada Ademar de Barros km 121 lado D da pista Cam, Mogi",NA,NA,NA,NA,"1996","06","24","São Paulo",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.","L.Y.S. Aona","Campinas","-47.0608","-22.9056","1996","-47.0608","-22.9056","06","24",NA,NA,NA,NA,NA,NA,NA
"213","2019-01-25 15:38:00-02","IAC","IAC","32567","S","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"M.C.E.Amaral et al.","95111",NA,"Brasil","Estrada de Brotas, Dourados, Ribeirão da Rasteira",NA,NA,"Coordenadas do material: 22°13#?#S 48°11#?#W",NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,NA,"(Rusby) Holm-Niels.","M.C.E. Amaral","Brotas","-48.1833333","-22.2166667",NA,"-48.1833333","-22.2166667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-08-11 15:54:02-03","CEPLAC","CEPEC","20476","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"R. M. Harley","18011",NA,"Brasil","12Km ao N da Rod. entre Alcobaca/Prado.",NA,NA,NA,NA,"1977","01","16","Bahia",NA,NA,NA,NA,NA,NA,"S. A. Rego","ALCOBAÇA","-39.216667","-17.483333",NA,"39W13'0","17S29'0",NA,NA,NA,NA,NA,NA,NA,"21/10/1987",NA
"215","2019-02-27 14:01:34-03","UFSJ","HUFSJ","7645","S","Plantae","Alismataceae","Echinodorus","quadricostatus","Echinodorus quadricostatus",NA,"Oliveira, G","120",NA,"Brasil","Cultivada.",NA,NA,"Planta aquática cultivada em aquários. Flor branca.","HUFSJ007645","2014","10","15","Minas Gerais",NA,NA,NA,NA,NA,"Fassett","Oliveira, G","Ritápolis","-44.3180999755859","-21.021900177002","2015",NA,NA,"03","30",NA,"18703","auto",NA,NA,NA,NA
"216","2020-11-04 17:28:20-03","UEM","HUEM","32448","S","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"Silva, JM; Saridakis, DP","8655",NA,"Brasil","Balneário Atami., Restinga arbórea.",NA,NA,"Planta flutuante. Flores de coloração creme.","HUEM000016405","2014","10","28","Paraná",NA,NA,"6","6","HUEM000016405","(Rusby) Lehtonen & Myllys","Barboza, E","Pontal do Paraná","-48.2327","-25.3546","2014","-48.2327","-25.3546","11","19",NA,NA,NA,NA,NA,NA,NA
"217","2019-11-01 15:12:38-03","UnB","UB","213112","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Mendes, VC; Oku, W","VEFCBJ17","Southern America","Brasil","Fazenda Canadá (VEFCBJ)",NA,NA,"Erva.Erva em roseta; Vereda. Solo marrom escuro, argiloso",NA,"2012","08","16","Goiás","Monocotyledonae",NA,"470","470",NA,"(Rusby) Holm-Niels.","Zanatta, MRV","Edéia","-50.0803","-17.6873","2014","-50.0803","-17.6873","01",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-01 15:12:38-03","UnB","UB","210735","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP107","Southern America","Brasil","Fazenda Canadá (CUFCBA)",NA,NA,"Erva 0,15m. Botões verde claro; Campo úmido (brejo) circundado por mata. Solo hidromórfico, preto com muita máteria orgânica","UB0031625","2012","10","08","Goiás","Monocotyledonae",NA,"536","536","UB0031625","(Rusby) Holm-Niels.","Zanatta, MRV","Edéia","-50.096944","-17.678889","2012","-50.096944","-17.678889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-01 15:12:38-03","UnB","UB","211008","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP379","Southern America","Brasil","Fazenda Canadá (CUFCFB)",NA,NA,"Erva, 0,2m. Flor branca, botão verde; Vereda. Solo rico em matéria orgânica, argiloso, preto",NA,"2012","10","10","Goiás","Monocotyledonae",NA,"465","465",NA,"(Rusby) Holm-Niels.","Proença, CEB","Edéia","-50.079722","-17.721944","2012","-50.079722","-17.721944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-01 15:12:38-03","UnB","UB","212541","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","RE606","Southern America","Brasil","Fazenda Tupi (CUFPAA)",NA,NA,"Erva, 0,1m. Flor branca. botçao verde; Campo úmido (brejo)",NA,"2012","10","04","Goiás","Monocotyledonae",NA,"329","329",NA,"(Rusby) Holm-Niels.","Zanatta, MRV","Edéia","-50.1022","-17.7792","2012","-50.1022","-17.7792",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 15:12:38-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Sucre, D","735","Southern America","Brasil","Pântanos do Zoo - botânico",NA,NA,"Submersa. Flores brancas","UB0000137","1965","07","08","Distrito Federal","Monocotyledonae",NA,NA,NA,"UB0000137","(Rusby) Holm-Niels.","Bove, CP",NA,NA,NA,"2003",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-01 15:12:38-03","UnB","UB","164243","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Heringer, EP; Eiten, G","15098","Southern America","Brasil","Parque Estadual do Rio Doce.",NA,NA,"Herb, petals white, stamens yellow.; Native evergreen broadleaf forest area. Very deep light tan sandy clay. On peninsula at Lake Helvécio. On lake shore at edge of secondary forest. On open moist to saturated soil.",NA,"1975","09","20","Minas Gerais","Monocotyledonae",NA,"400","400",NA,"(Rusby) Holm-Niels.","Groot, A","Marliéria","-42.36","-19.46","1989","-42.36","-19.46",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-08-20 20:37:45-03","UFSC","FLOR","22710","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Falkenberg, D.B.; Baptista, I.E.; et alii","5965",NA,"Brasil","Dunas da praia da Joaquina, Ilha de Santa Catarina.",NA,NA,"erva, flor branca, 0,05 a 0,1m altura. Pequena.","FLOR0022710","1992","11","15","Santa Catarina",NA,"Alismatales",NA,NA,"FLOR0022710","Rusby","Falkenberg, D.B.","Florianópolis","-48.5491981506348","-27.596700668335","1992",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
