"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"204","2010-04-02 20:17:00-03","MO","MOBOT","3317837","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Aurelio Schinini|Eugenia Bordas","Schinini Cacace 20250","1980",NA,NA,"South America","Paraguay","Amambay",NA,"Cerro Cora.",NA,NA,NA,NA,NA,NA,"A.T.Whittemore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2011-05-18 16:37:00-03","MO","MOBOT","3318341","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Nelson A. Rosa|M.R. dos Santos","Rosa 2198","1977","6","1","South America","Brazil",NA,NA,"Mato Grosso, margem direita do R. Juruona, arredores do campo de Viacão, floresta de capoeiro.",NA,NA,NA,NA,NA,NA,"A.T. Whittemore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2009-08-23 08:16:00-03","MO","MOBOT","3318465","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Calaway H. Dodson|Alwyn H. Gentry","Dodson 12792","1982","2","21","South America","Ecuador","Cotopaxi","Latacunga","Tenefuerste. Río Pilalo, km 52-53, Quevado, Latacunga.","-78.972","-0.945",NA,NA,NA,NA,"A.T. Whittemore","750.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2011-06-08 11:54:00-03","MO","MOBOT","3318530","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","José Schunke V.","Schunke Vigo 7660","2007","7","22","South America","Peru","San Martín","Mariscal Cáceres","Quebrada de Cachiyacu de Lopuna. (Carretera a Progreso). Tocache Nuevo.",NA,NA,NA,NA,NA,NA,"A.T. Whittemore","500.00000000","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2009-05-15 11:32:00-03","MO","MOBOT","3318577","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Pedro Jörgensen","Jörgensen 2023","1912",NA,NA,"South America","Argentina","Chaco",NA,NA,NA,NA,NA,NA,NA,NA,"A.T. Whittemore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2011-04-10 05:39:00-03","MO","MOBOT","3318596","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","E. Pedersen|Jan P.K. Hjerting","Pedersen 259","1952",NA,NA,"South America","Argentina","Tucumán","Tafí","Parque Aconguija(?).",NA,NA,NA,NA,NA,NA,"A.T. Whittemore","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2008-05-27 22:02:00-03","MO","MOBOT","3318601","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Angel L. Cabrera","Cabrera 20800","1972","8","28","South America","Argentina","Jujuy","Ledesma","camino a Valle Grande",NA,NA,NA,NA,NA,NA,"A.L.C","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2009-05-15 13:24:00-03","MO","MOBOT","3318847","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Pedro Jörgensen","Jörgensen 4418","1928","7","13","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"A.T. Whittemore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2008-05-27 22:02:00-03","MO","MOBOT","598847","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Calaway H. Dodson|et al.","Dodson 6396","1976","10","2","South America","Ecuador","Los Ríos","Quevedo","Río Palenque Biological Station, km 56 Quevedo-Santo Domingo.","-79.36666","-0.58333",NA,NA,NA,NA,"A. T. Mhitemore","150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-01-09 11:37:24-03","UNIOESTE","UNOP","9986","S","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Rauber, C.R.; Reinke, R.K.; Temponi, L.G.; Toscan, M.A.G.; Hentz Junior, E.J.; Reinke, R.K.; Temponi, L.G.; Toscan, M.A.G.; Hentz Junior, E.J.","38","2018","05","24",NA,"Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu, Trilha da Jacutinga","-53.85775","-25.241056",NA,"Trepadeira, caule verde com lenticelas, folha verde levemente discolor lutrosa membranácea, inflorescência verde",NA,NA,"Benatti, V.M.N.",NA,NA,"2019","-53.85775","-25.241056","02","12",NA,NA,NA,NA,NA,NA
"214","2020-01-09 11:37:24-03","UNIOESTE","UNOP","9441","S","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Rauber, C.R.; Hentz Junior, E.J.; Toscan M.A.G.; Lima, L.C.P.; Winter, F.; Hentz Junior, E.J.; Toscan M.A.G.; Lima, L.C.P.; Winter, F.","86","2018","07","04",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha das Bananeiras","-53.872","-25.183278",NA,"Arbusto 40cm, caule verde com lenticelas, folha verde discolor membranácea, botão creme",NA,NA,"Benatti, V.M.N.",NA,NA,"2019","-53.872","-25.183278","01","09",NA,NA,NA,NA,NA,NA
"215","2018-09-12 14:48:02-03","UNIOESTE","UNOP","8642","S","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Hammes, J.K.; Escher, A.; Conceição, L.H.S.M.; Escher, A.; Conceição, L.H.S.M.","137","2016","07","07",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Trilha das Bananeiras","-54.433667","-25.656194",NA,"Subarbusto, até ca. 1,0m alt. Corola alva.",NA,NA,"Barbosa, E.",NA,NA,"2016","-54.433667","-25.656194","12","03",NA,NA,NA,NA,NA,NA
"216","2020-08-31 08:52:53-03","INPA","INPA","159597","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Hatschbach, GG","49391","1985","06","14","Southern America","Brasil","Minas Gerais","Manhuaçu","Arredores. Encosta de morro.","-42.0335998535156","-20.2581005096436",NA,NA,"INPA0159597","INPA0159597 INPA0159597_e","Cabrera, AL",NA,NA,"1989",NA,NA,NA,NA,NA,NA,"32626","auto",NA,NA
"217","2020-08-31 08:52:53-03","INPA","INPA","79003","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Rosa, NA","2198","1977","04","01","Southern America","Brasil","Mato Grosso",NA,"Rio Juruena, campo de aviação, Margem direita do R. Juruena, arredores do campo de aviação, floresta de capoeira.","-58.380441","-11.024919",NA,NA,"INPA0079003","INPA0079003 INPA0079003_e INPA0079003_e1 INPA0079003_nd",NA,NA,NA,NA,"-58.380441","-11.024919",NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-08-31 08:52:53-03","INPA","INPA","164298","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","Zak, V","3189","1987","12","13","Southern America","Ecuador","Quito","Pichincha","Carretera Quito-Chiriboga-Empalme, km. 92,desvio a Mulaute, en borde del carretero y en quebrada de Mulaute.","-78.833333","-0.25",NA,NA,"INPA0164298","INPA0164298 INPA0164298_e INPA0164298_e1","Robinson, HE","1200","1300","1988","-78.833333","-0.25",NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-05-23 11:07:51-03","UFLA","ESAL","4367","S","Plantae",NA,NA,"Asteraceae","Eupatorium","morifolium","Eupatorium morifolium","Mill.","Patrícia de Faria Dias","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Juquitiba","Fazenda Big Valley Ranch","-47.060001373291","-23.9300003051758",NA,"árvore; 8.0 - 10.0; inflorescência branca;; floresta",NA,NA,"Telma S.Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24559","auto",NA,NA
"220","2021-01-26 14:12:22-03","CPACT","ECT","6365","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","C.R.Rauber; R.K.Reinke, L.G.Temponi, M.A.G.Toscan, E.J.Hentz-Jr","38","2018","05","24",NA,"Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu. Trilha da Jacutinga.","-53.857778","-25.241111",NA,NA,"ECT0006365",NA,"V.M.N.Benatti","555","555","2019","53º51'28''W","25º14'28''S","02","12",NA,NA,NA,NA,NA,NA
"221","2021-01-26 14:12:22-03","CPACT","ECT","5249","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","E.Buttura","149","1979","08","20",NA,"Brasil","Paraná","Foz do Iguaçu","Estrada do Iate Clube. Coleção Ecomuseu / Itaipú. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-54.585556","-25.513611",NA,NA,"ECT0005249","ECT0005249","O.S.Ribas","194","194",NA,"54º35'8''W","25º30'49''S",NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-01-26 14:12:22-03","CPACT","ECT","6370","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M.King & H.Rob.","J.K.Hammes; A.Escher, L.H.S.M.Conceição","137","2016","07","07",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Trilha das Bananeiras. Coordenadas geográficas obtidas secundariamente, a partir dos dados de localidade.","-53.817778","-25.460556",NA,NA,"ECT0006370",NA,"E.Barbosa","291","291","2016","53º49'4''W","25º27'38''S","12","03",NA,NA,NA,NA,NA,NA
"223","2020-09-12 05:00:02-03","US","US","3213389","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","J. E. Ramos","675","1986","11","17","South America - Neotropics","Colombia","Valle del Cauca",NA,"Mpio: Yumbo, arbusto leñoso; ca. 4 m.; hojas brillantes, concoloras tallo verde-claro, brillante; cabezuelas inmaduras verde-amarillentas, secas café-claras, Corregimiento de Mulaló, por la carretera Panorama, en la via Yumbo-Vijes, en predios de la familia Ramos, por el",NA,NA,NA,NA,"US01663105",NA,NA,"1000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"224","2020-09-12 05:00:02-03","US","US","2703011","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","A. L. Cabrera","4583","1938","9","16","South America","Argentina","Salta",NA,"República Argentina, Rio Pescado, Departamento Orán",NA,NA,NA,NA,"US01663142",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"225","2020-09-12 05:00:02-03","US","US","3244864","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","D. N. Smith","4405","1983","7","27","South America - Neotropics","Peru","San Martin",NA,"Rioja Prov, Pedro Ruíz-moyobamba road, km 30, Venceremos, lightly disturbed highmontaine rain forest; NW facing, moderate slopes, habitat analysis for Yelloq-tailes Woolly Monkey study","-77.75","-5.83",NA,NA,"US01663175",NA,NA,"1800",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"226","2020-09-12 05:00:02-03","US","US","3195070","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. M. Zardini","4815","1988","6","16","South America","Paraguay","Paraguari",NA,"Macizo Acahay, in forest within inner valley","-57.15","-25.9",NA,NA,"US01663189",NA,NA,"500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"227","2020-09-12 05:00:02-03","US","US","1851647","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","A. Dugand & H. García Barriga","2399","1940","1","11","South America - Neotropics","Colombia","Atlántico",NA,"Piokó, Los Mameyales, bosques sombreados",NA,NA,NA,NA,"US01663135",NA,NA,"350","400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"228","2020-09-12 05:00:02-03","US","US","3195043","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. M. Zardini & T. Florentin","7073","1988","9","5","South America","Paraguay","Paraguari",NA,"Macizo Acahay, Gallery forest on Eastern Peak","-57.15","-25.9",NA,NA,"US01663179",NA,NA,"500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"229","2020-09-12 05:00:02-03","US","US","3195071","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. M. Zardini","4840","1988","6","16","South America","Paraguay","Paraguari",NA,"Macizo Acahay, in forest within inner valley","-57.15","-25.9",NA,NA,"US01663190",NA,NA,"500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"230","2020-09-12 05:00:02-03","US","US","2920207","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","A. L. Cabrera","15740","1963","7","20","South America","Argentina","Jujuy",NA,"Dep. Santa Bárbara, Laguna Saucelito",NA,NA,NA,NA,"US01663143","US01663143_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"231","2020-09-12 05:00:02-03","US","US","2575433A","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","C. Vargas Calderón","20691","1968","8","8","South America - Neotropics","Peru","Cusco",NA,"Departamento Cuzco, Provincia Concención, Rosorio nuazo [interpreted]",NA,NA,NA,NA,"US01663172",NA,NA,"1050",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"232","2020-09-12 05:00:02-03","US","US","3396175","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","M. Magalhães","205","1940","6","11","South America - Neotropics","Brazil",NA,NA,"Margem do rio das Velhas, Nova Ponte, Município Nova Ponte",NA,NA,NA,NA,"US01663151","US01663151_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"233","2020-09-12 05:00:02-03","US","US","987980","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","H. F. Pittier","7882","1918","6","15","South America - Neotropics","Venezuela",NA,NA,"Federal District, around Caracas",NA,NA,NA,NA,"US01663205","US01663205_01",NA,"800","1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"234","2020-09-12 05:00:02-03","US","US","3221362","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","P. A. Silverstone-Sopkin & J. Arroyo V.","5450","1989","8","13","South America - Neotropics","Colombia","Valle del Cauca",NA,"Depto.: Valle, Mun.: Zarzal, Hacienda El Medio (Carretera Panamericana entre La Paila y Zarzal, parte plana del Valle del Río Cauca), bosque secundario",NA,NA,NA,NA,"US01663098",NA,NA,"950",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"235","2020-09-12 05:00:02-03","US","US","3221397","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","P. A. Silverstone-Sopkin, N. Paz & H. Cabrera","3438","1987","12","21","South America - Neotropics","Colombia","Valle del Cauca",NA,"Depto.: Valle, Mun.: Zarzal, Hacienda El Medio (Carretera Panamericana entre La Paila y Zarzal, parte plana del Valle del Río Cauca). bosque secundario (viejo cacaotal)",NA,NA,NA,NA,"US01663101","US01663101_01",NA,"950",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"236","2020-09-12 05:00:02-03","US","US","1341264","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","K. Pflanz","4098","1924",NA,NA,"South America - Neotropics","Bolivia",NA,NA,"Villamontes",NA,NA,NA,NA,"US01663157","US01663157_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"237","2020-09-12 05:00:02-03","US","US","3005956","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","N. Buttura","149","1979","8","20","South America","Brazil","Paraná",NA,"Estr. Iate Clube-Foz do Iguaça",NA,NA,NA,NA,"US01663149","US01663149_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"238","2020-09-12 05:00:02-03","US","US","3399026","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","R. Vasquez, N. Jaramillo, R. Apanu & M. Ugkuch","18934","1994","8","19","South America - Neotropics","Peru","Amazonas",NA,"Condorcanqui Province, Distrito El Cenepa: Región Nororiental del Marañon, Puerto Mori, Río Comaina, Bosque primario","-78.35","-4.38",NA,NA,"US01663174",NA,NA,"800",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"239","2020-09-12 05:00:02-03","US","US","3104948","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","V. Zak & J. Jaramillo","3189","1987","12","13","South America - Neotropics","Ecuador","Pichincha",NA,"Carretera Quito-Chiriboga-Empalme, Km 92, desvio a Mulaulte, en borde del carretero y en quebrada de Mulaulte","-78.83","-0.25",NA,NA,"US01663196",NA,NA,"1200","1300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"240","2020-09-12 05:00:02-03","US","US","3211678","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","T. B. Croat & J. Watt","70542","1990","2","13","South America - Neotropics","Colombia","Valle del Cauca",NA,"Valle, Cali-Buenaventura Highway, Km 12 from Cali; disturbed forest on steep slopes along rocky stream","-76.62","3.4",NA,NA,"US01663120",NA,NA,"1580",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"241","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","P. Acevedo-Rodriguez, M. R. Pace, G. M. Antar & J. Fabri","16526","2017","8","29","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Bonito; Serra da Bodoquena, northern area of southern sector","-56.7208","-21.1232",NA,"US, MO, NY, K, RB",NA,NA,"Strong, Mark T., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","515",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"242","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","P. Acevedo-Rodriguez, L. Arroyo & B. Mostacedo","4586","1991","8","14","South America - Neotropics","Bolivia","Santa Cruz","Florida","Depart. Santa Cruz, Provincia Florida. Road between Yerba Buena and Tres Quebradas; 7.0 km from the main road (Depart. Santa Cruz and Valle Grande).",NA,NA,NA,NA,NA,NA,"Robinson, H. E., (US)","1400",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"243","2020-09-12 05:00:02-03","US","US","311446","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","S. Díaz Píedrahíta","4019","1983","1","28","South America - Neotropics","Colombia","Valle del Cauca",NA,"Departamento del Valle: Municipio de Anserma Nueva, Veredas La Moravia y el Placer",NA,NA,NA,NA,"US01663109",NA,NA,"1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"244","2020-09-12 05:00:02-03","US","US","1352056","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. P. Killip & A. C. Smith","16310","1926","12","29","South America - Neotropics","Colombia","Santander",NA,"Eastern Cordillera, upper Río Lebrija valley, northwest of Bucaramanga",NA,NA,NA,NA,"US01663123",NA,NA,"400","700",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"245","2020-09-12 05:00:02-03","US","US","1498361","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","J. F. Macbride","5362","1923","8","10","South America - Neotropics","Peru",NA,NA,"Supported in montana, La Merced",NA,NA,NA,NA,"US01663171",NA,NA,"610",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"246","2020-09-12 05:00:02-03","US","US","1401158","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","A. Tonduz","12181",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,"Broussailles á Santa Rosa du Copey [interpreted]",NA,NA,NA,NA,"US01662914",NA,NA,"1800",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"247","2020-09-12 05:00:02-03","US","US","1055026","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","P. Jörgensen","2023","1917","8",NA,"South America","Argentina","Chaco",NA,"Territorio del Chaco, Trepadora de 3 a 4 m, cap. frágil, flora blancas, commón el monte Las Pelas [interpreted]",NA,NA,NA,NA,"US01663144",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"248","2020-09-12 05:00:02-03","US","US","3464570","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","G. Kunkel","822","1960","9","5","South America - Neotropics","Peru","Junín",NA,"Perené, enredadera",NA,NA,NA,NA,"US01663173",NA,NA,"650",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"249","2020-09-12 05:00:02-03","US","US","1354347","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","E. P. Killip & A. C. Smith","19041","1927","2","1","South America - Neotropics","Colombia","Santander",NA,"Eastern Cordillera, Vicinity of Charta; open hillside",NA,NA,NA,NA,"US01663092",NA,NA,"2000",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"250","2020-09-12 05:00:02-03","US","US","3533604","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","L. B. Holm-Nielsen, J. Jaramillo & F. Coello","24521","1980","7","22","South America - Neotropics","Ecuador","Pichincha",NA,"Raod Nanegalito- Pacto, 5 km W of Tulipe, Seasonal montane forest","-78.73","0.1",NA,NA,"US01663200",NA,NA,"1300","1400",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"251","2020-09-12 05:00:02-03","US","US","2106576","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","N. C. Fassett","25767","1944","9","19","South America - Neotropics","Colombia","Santander",NA,"Colombia, S.A., thickets along pathway, Valley of Rio Minero, near Florian",NA,NA,NA,NA,"US01663126",NA,NA,"1981",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"252","2020-09-12 05:00:02-03","US","US","3015891","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Y. S. Kuniyoshi","4688","1983","9","6","South America","Brazil","Paraná",NA,"Horto Florestal (mun. Maringá)",NA,NA,NA,NA,"US01663148","US01663148_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"253","2020-09-12 05:00:02-03","US","US","3080606","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","N. Soria","537",NA,NA,NA,"South America","Paraguay","Paraguari",NA,"Flores amarillas crece ensuelo rocoso y a orillas de curso de agua Colonia Ojopoi",NA,NA,NA,NA,"US01663186",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","531041","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","H. F. Pittier","851","1905","12",NA,"South America - Neotropics","Colombia","Cauca",NA,"La Manuelita, near Palmira, eastern side of Cauca Valley",NA,NA,NA,NA,"US01663121",NA,NA,"1100","1302",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","1540939","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","P. Jörgensen","4418","1930","7",NA,"South America","Paraguay",NA,NA,"In thicket Villvinca [interpreted]",NA,NA,NA,NA,"US01663187",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
