"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet","typeStatus"
"149","2021-02-11 17:21:22-03","UFPR","UPCB","2537","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil.","Brade, A.C.","Tessmann, G.",NA,"1947","10","17",NA,"Brasil","Paraná","Fazenda Padre Ignacio, estrada Curitiba-Palmeira, 10km antes de Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Palmeira",NA,NA,"35166","auto","1949",NA,NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-02-11 17:21:22-03","UFPR","UPCB","59382","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil.","Kozera, C.","Kozera, C.","2202","2005","06","03",NA,"Brasil","Paraná","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,"Herbácea, com ramos apoiantes, flores lilases, várzea mais seca..",NA,NA,"Balsa Nova",NA,NA,"27346","auto","2006",NA,NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-11 17:21:22-03","UFPR","UPCB","59381","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil.","Hatschbach, G.","Kozera, C.","2430","2005","10","13",NA,"Brasil","Paraná","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,"Herbácea, flores rosa-forte, várzea..",NA,NA,"Balsa Nova",NA,NA,"27346","auto","2006",NA,NA,NA,"01","01",NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-11 17:21:22-03","UFPR","UPCB","53672","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A.St.-Hil.","Guimarães, O.A.","Waechter, J.L.","266","1976","05","29",NA,"Brasil","Rio Grande do Sul","Serra do Caverá","-54.9141998291016","-30.25830078125",NA,"Flores liláses..",NA,NA,"Rosário do Sul",NA,NA,"71660","auto","2004",NA,NA,NA,"03","19",NA,NA,NA,NA,NA,NA,NA,NA
"153","2015-09-16 06:16:00-03","MO","MOBOT","1790531","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","areguensis","Polygala areguensis","A.W. Benn.",NA,"Benedict (Benjamin) Balansa","Balansa 2187",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2009-07-31 17:12:00-03","MO","MOBOT","2516024","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Schinini, A., //","Ricardo O. Vanni|Anita Radovancich|Aurelio Schinini","Vanni 1992","1990","9","12","South America","Paraguay","Boquerón","Loma Plata","-59.75","-22.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2012-01-04 05:10:00-02","MO","MOBOT","2228772","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"Bernadino S. Bertoni","Bertoni 1223","1945","4","18","South America","Argentina","Misiones","Posadas, Zaiman","-55.71666","-27.4",NA,NA,NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2009-06-15 08:45:00-03","MO","MOBOT","100194702","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Grondona","Nélida S. Troncoso","Troncoso 1289","1976","11","22","South America","Argentina","Entre Ríos","Salto Grande, vías ferreas.",NA,NA,NA,NA,NA,NA,"Concordia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"157","2020-03-02 04:36:00-03","MO","MOBOT","100362227","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"W. D. Stevens|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","Stevens 31033","2011","3","13","South America","Paraguay","Presidente Hayes","38.4 km NW end of Río Paraguay bridge on the Ruta Transchaco; open Copernicia swamp","-57.6419444","-24.9086111",NA,NA,NA,NA,NA,"75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1403","2",NA,NA,NA,NA
"158","2018-02-13 17:37:00-02","MO","MOBOT","100367358","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","G. A. Parada (USZ), 2013","G.A. Parada|M. Betancur|Y. Inturias","Parada-Gutierrez 3097","2011","4","5","South America","Bolivia","Santa Cruz","La Centinela a 200 m, de la antena.","-63.9125","-18.6894444",NA,NA,NA,NA,"Vallegrande","2423.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-29","1",NA,NA,NA,NA
"159","2015-04-21 05:44:00-03","MO","MOBOT","100371684","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","J.R.I. Wood","Luzmila Arroyo P.|G.A. Parada|Y. Inturias|Ivan Linneo","Arroyo Padilla 5119","2011","7","17","South America","Bolivia","Santa Cruz","Camino hacia El Rodeo.","-64.1469444","-18.4869444",NA,NA,NA,NA,"Vallegrande","2372.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-7","1",NA,NA,NA,NA
"160","2013-11-05 13:37:00-02","MO","MOBOT","100391923","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","G. A. Parada (USZ), 2013","Luzmila Arroyo P.|G.A. Parada|M. Betancur|M. Huanca","Arroyo Padilla 5345","2011","3","5","South America","Bolivia","Santa Cruz","Camino hacia el Rodeo.","-64.1469444","-18.4869444",NA,NA,NA,NA,"Vallegrande","2365.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-8","1",NA,NA,NA,NA
"161","2018-08-14 10:40:00-03","MO","MOBOT","100404282","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","G. A. Parada (USZ), 2013","G.A. Parada|Y. Inturias","Parada-Gutierrez 3673","2011","8","4","South America","Bolivia","Santa Cruz","Camino hacia Khasa Monte, sobre la cima de la serrania.","-64.0336111","-18.6358333",NA,NA,NA,NA,"Vallegrande","2550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-58","1",NA,NA,NA,NA
"162","2012-03-20 11:02:00-03","MO","MOBOT","100459730","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Foster's Catalog Notes File","T. Herzog","Herzog 1585","1911","2",NA,"South America","Bolivia",NA,"Tres Cruces",NA,NA,NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"163","2016-01-21 16:39:00-02","MO","MOBOT","100459794","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Foster's Catalog Notes File","Henry H. Rusby","Rusby 1420","1921","11","3","South America","Bolivia",NA,"Pampas near Lake Rogagua",NA,NA,NA,NA,NA,NA,NA,"304.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"164","2018-02-13 17:36:00-02","MO","MOBOT","100480809","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","G. A. Parada (USZ), 2013","G.A. Parada|Y. Inturias|M. Betancur|H. Fernandez|M.T. Martinez","Parada-Gutierrez 4419","2012","5","8","South America","Bolivia","Santa Cruz","Camino entre Alto Seco y Peñas Blancas.","-64.0725","-18.8902777",NA,NA,NA,NA,"Vallegrande","2178.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-8","1",NA,NA,NA,NA
"165","2013-05-24 05:54:00-03","MO","MOBOT","100496654","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","M. Nee (NY)","G. Coimbra S.","Coimbra Sanz 703","1989","9","8","South America","Bolivia","Santa Cruz","Camino a Paurito.","-63.0666667","-17.6833333",NA,NA,NA,NA,"Andrés Ibáñez","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"166","2013-11-05 13:45:00-02","MO","MOBOT","100569300","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","G. A. Parada (USZ), 2013","G.A. Parada|Y. Inturias|M.T. Martinez|H. Fernandez","Parada-Gutierrez 5348","2013","2","1","South America","Bolivia","Santa Cruz","A 32 km del camino entre Vallegrande-Postrervalle.","-63.94","-18.5447222",NA,NA,NA,NA,"Vallegrande","2644.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-19","1",NA,NA,NA,NA
"167","2014-02-21 09:05:00-03","MO","MOBOT","100658423","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"J.R.I. Wood|et al.","Wood 20511",NA,NA,NA,"South America","Bolivia","Chuquisaca","3 km de Nuevo Mundo hacia los Portreros",NA,NA,NA,NA,NA,NA,"Belisario Boeto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"168","2013-12-09 11:16:00-02","MO","MOBOT","100658424","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"E. Saravia","Saravia Miranda 679",NA,NA,NA,"South America","Bolivia","Cochabamba","Comunidad Pampas entre Pasorapa y Quinori",NA,NA,NA,NA,NA,NA,"Campero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"169","2008-05-27 22:02:00-03","MO","MOBOT","1091628","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","J.J. Wurdack (US)","Timothy J. Killeen|M. Toledo G.","Killeen 7865","1996","5","1","South America","Bolivia","Santa Cruz","Concesión Minero Don Mario, 100 km al NE de san Juan. Pastizal abierto sobre un cerro pelado rodeado por bosque deciduo; suelos con alta concentración de cobre, los pastos dominantes son Mesosetum y Thrasya petrosa.","-59.6825","-17.33833",NA,NA,NA,NA,"Chiquitos","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA
"170","2008-05-27 22:02:00-03","MO","MOBOT","136378","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"Lars P. Kvist","Kvist 40588","1982","6","30","South America","Ecuador","Esmeraldas","Río Cayapa, Zapallo Grande. By canoe the river was followed 5 km upriver making collections on the riverbank and around houses.","-78.91666","0.76666",NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2013-08-20 12:57:00-03","MO","MOBOT","136827","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","J.J. Wurdack (US)","Elsa M. Zardini|R. Velázquez","Zardini 19151","1990","2","25","South America","Paraguay","Cordillera","14 km W of Arroyos y Esteros. Right side of basin.","-57.2","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"291","4",NA,NA,NA,NA
"172","2013-10-15 10:54:00-03","MO","MOBOT","136855","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","J.J. Wurdack (US)","Elsa M. Zardini|C. Velázquez","Zardini 17144","1989","12","23","South America","Paraguay","Cordillera","14 km W of Arroyos y Esteros.","-57.2","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"228","3",NA,NA,NA,NA
"173","2013-10-09 05:40:00-03","MO","MOBOT","136889","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","J.J. Wurdack (US)","Elsa M. Zardini|Ramón Velásquez","Zardini 11045","1989","2","17","South America","Paraguay","Guairá","Cordillera de Ybytyruzú. Grassy, herby campo on western side of Cordillera.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","2",NA,NA,NA,NA
"174","2017-08-22 07:59:00-03","MO","MOBOT","136958","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","J.J. Wurdack (US)","Elsa M. Zardini|R. Velázquez","Zardini 25748","1991","1","11","South America","Paraguay","Cordillera","14 km W of Arroyos y Esteros.","-57.2","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"517","4",NA,NA,NA,NA
"175","2016-01-21 11:52:00-02","MO","MOBOT","137031","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","J.J. Wurdack (US)","Elsa M. Zardini|R. Velázquez","Zardini 19624","1990","3","3","South America","Paraguay","Cordillera","14 km W of Arroyos y Esteros. West side of basin.","-57.2","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"302","4",NA,NA,NA,NA
"176","2008-05-27 22:02:00-03","MO","MOBOT","137039","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","J.J. Wurdack (US)","Elsa M. Zardini|H. Velázquez","Zardini 27934","1991","6","22","South America","Paraguay","Paraguarí","National Park Ybycu'í, Northwestern corner of park, along Arroyo Mina. Inundated savanna.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"596","2",NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","137103","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","J.J. Wurdack (US)","Elsa M. Zardini|R. Velázquez","Zardini 19963","1990","5","19","South America","Paraguay","Cordillera","14 km W of Arroyos y Esteros. Savanna.","-57.2","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"311","4",NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","137293","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","J.J. Wurdack (US)","Elsa M. Zardini|R. Velázquez","Zardini 16422","1989","11","18","South America","Paraguay","Cordillera","Eastern side of Río Piribebuy basin, 17 kms W of Arroyos y Esteros. Savanna.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"192","4",NA,NA,NA,NA
"179","2008-05-27 22:02:00-03","MO","MOBOT","137296","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","J.J. Wurdack (US)","Elsa M. Zardini|P. Aquino","Zardini 33601","1992","11","18","South America","Paraguay","Central","Estero del Ypoá. Villeta - Puerto Guyrati. 8 km S of Villeta. Inundated savanna with patches of forest.","-57.55","-25.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"781","4",NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","137325","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","J.J. Wurdack (US)","Elsa M. Zardini|U. Velázquez","Zardini 20658","1990","5","26","South America","Paraguay","Cordillera","5 km SE of Emboscada. Isla Alta. On a hill. Savanna.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"333","3",NA,NA,NA,NA
"181","2016-06-16 08:25:00-03","MO","MOBOT","137369","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","J.J. Wurdack (US)","Elsa M. Zardini|A. Salina","Zardini 25013","1990","12","7","South America","Paraguay","Central","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, 1 km from the coast.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"500","5",NA,NA,NA,NA
"182","2008-05-27 22:02:00-03","MO","MOBOT","137475","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","J.J. Wurdack (US)","Elsa M. Zardini|M. Velázquez","Zardini 10789","1989","2","8","South America","Paraguay","Caaguazú","Arroyo Yakare'í, along southern side from route 2. Herby, grassy campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","2",NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","1396694","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","A. Freire Fierro","A.M. Carrión|et al.","Carrión Cuellar 661","1998","11","2","South America","Bolivia","Santa Cruz","Prov. German Busch, Area natural de manejo integrado Otuquis; Estancia Las Camelias, bosquecillo de palmares y alcornocales, hacia el lado Este de la estancia Las Camelias, vegetación dominado por mimosas, gramíneas, Thalia geniculata, cortadera, Apocynaceas de 2,5 m.","-58.11","-19.52083",NA,NA,NA,NA,"Angel Sandoval","187.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2012-03-27 17:59:00-03","MO","MOBOT","1541311","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"P. Saravia","Saravia 924",NA,NA,NA,"South America","Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2011-02-22 12:37:00-03","MO","MOBOT","1791337","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"A. Saint-Hilaire","Saint-Hilaire s.n.34968",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2011-02-22 06:39:00-03","MO","MOBOT","2227670","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Biganzoli, F.","F. Biganzoli|Paola Peralta|G. Márquez","Biganzoli 1553","2004","1","27","South America","Argentina","Misiones","Estancia de Elsa Prates sobre el río Uruguay. Campo pastoreado","-55.54611","-28.09277",NA,NA,NA,NA,"Concepción","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2018-05-17 05:28:00-03","MO","MOBOT","2228647","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"Renée H. Fortunato|María E. Múlgura|A. Martínez","Fortunato 1654","1990","11","25","South America","Argentina","Chaco","Parque Nacional Chaco. Palmar en el extremo N del Parque.","-59.76666","-26.83333",NA,NA,NA,NA,"Presidente de la Plaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2018-02-24 05:31:00-03","MO","MOBOT","2228655","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Cristóbal, C. L., //","M. Silvia Ferrucci|Sergio Cáceres M.|Marita Dematteis|R. Ranea|M. M. Sosa","Ferrucci 1190","1997","9","3","South America","Argentina","Corrientes","Arroyo Ypané, a aprox. 5 Km N de la ruta 14",NA,NA,NA,NA,NA,NA,"Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2010-04-23 21:34:00-03","MO","MOBOT","2228677","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Biganzoli, F., & Múlgura de Romero, M. E., / /","Osvaldo Morrone|Norma B. Deginani|Diego Giraldo-Cañas","Morrone 1816","1996","10","22","South America","Argentina","Corrientes","Ruta Prov. 40, 4 Km de Azara camino a Garruchos, cerca del Río Chimiray","-55.7","-28.08333",NA,NA,NA,NA,"Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2010-04-23 21:39:00-03","MO","MOBOT","2228693","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Múlgura de Romero, M. E.","Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","Morrone 1115","1996","10","10","South America","Argentina","Misiones","Ruta Prov. 94, 7 Km de Garruchos camino a Azara, Río Chimiray","-55.7","-28.08333",NA,NA,NA,NA,"Apóstoles","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2011-02-12 06:10:00-02","MO","MOBOT","2228706","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"Tito S. Ibarrola","Ibarrola 1075","1944","11","6","South America","Argentina","Misiones","Arroyo Cuña Mano","-55.75","-27.91666",NA,NA,NA,NA,"Apóstoles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2009-07-17 06:52:00-03","MO","MOBOT","2228720","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Belgrano, M. J.","Arturo E. Burkart","Burkart 15193","1945","2","9","South America","Argentina","Misiones","Loreto, campo","-55.53333","-27.31666",NA,NA,NA,NA,"Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2012-01-04 05:10:00-02","MO","MOBOT","2228731","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"Bernadino S. Bertoni","Bertoni 1881","1945","9","11","South America","Argentina","Misiones","Posadas, Zaiman","-55.88333","-27.4",NA,NA,NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-07-22 11:47:00-03","MO","MOBOT","2228744","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"Eduardo M. Grondona|Rutile A. Spegazzini","Grondona 1620","1947","10",NA,"South America","Argentina","Misiones","Santa Inés","-55.8333333","-27.5333333",NA,NA,NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"195","2020-07-22 11:48:00-03","MO","MOBOT","2228758","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.",NA,"Eduardo M. Grondona|Rutile A. Spegazzini","Grondona 1263","1947","9",NA,"South America","Argentina","Misiones","Garupá, Arroyo Las Tranqueras","-55.8333333","-27.4833333",NA,NA,NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"196","2009-07-17 06:52:00-03","MO","MOBOT","2228786","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Grondona, E. M.","Arturo E. Burkart","Burkart 14131","1943","11","26","South America","Argentina","Misiones","Posadas, campos","-55.9","-27.38333",NA,NA,NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2009-07-17 06:52:00-03","MO","MOBOT","2228803","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Belgrano, M. J.","Arturo E. Burkart","Burkart 14758","1943","12","16","South America","Argentina","Misiones","Garupá","-55.83333","-27.48333",NA,NA,NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-07-06 14:13:00-03","MO","MOBOT","2254633","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","molluginifolia","Polygala molluginifolia","A. St.-Hil. & Moq.","Grondona, E. M.","Angel L. Cabrera|et al.","Cabrera 28470","1977","10",NA,"South America","Argentina","Misiones","Apóstoles","-55.7666667","-27.9166667",NA,NA,NA,NA,"Apóstoles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
