"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","coordinatePrecision","geoFlag","fieldNumber","individualCount","typeStatus"
"44","2021-03-15 16:37:00-03","NY","NYBG","01195766","PreservedSpecimen","Plantae","Begoniaceae","Begonia","smilacina","Begonia smilacina","P. Fiaschi","1804","2003","11","02","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1398501' target='other'> <mi>dwc_moreinfo</mi></a>","NY01195766","Magnoliophyta","Cucurbitales","A.DC.","S. F. Smith","NY01195766_01","Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel e sobe até o acesso a serra. Caminhada ao topo da serra.","-39.5361","-14.7703",NA,NA,"Barro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01195976","PreservedSpecimen","Plantae","Begoniaceae","Begonia","smilacina","Begonia smilacina","A. M. Amorim","4527","2004","12","13","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1320479' target='other'> <mi>dwc_moreinfo</mi></a>","NY01195976","Magnoliophyta","Cucurbitales","A.DC.","S. F. Smith","NY01195976_01","Serra da Pedra Lascada, 13,7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção a serra","-39.2028","-14.7703","600","900","Barro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","884987","PreservedSpecimen","Plantae","Begoniaceae","Begonia","smilacina","Begonia smilacina","P. Fiaschi","1902","2004","01","23","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=970249' target='other'> <mi>dwc_moreinfo</mi></a>","NY00884987","Magnoliophyta","Cucurbitales","A.DC.","S. F. Smith","NY00884987_01","Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra. Alto da encosta.","-39.2028","-14.7703","600","900","Barro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:35:21-03","EAO","IAN","109115","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Irwin, HS; Pires, JM","47949","1960","09","01","Southern America","Brasil","Amapá",NA,NA,"Fleshy climber in tree, to about 4 meters high; flowers white; fruit dried.","IAN109115","Dicotiledônea",NA,"Aubl.","Pires, JM",NA,"Occurring in trees along and near the cachoeira. Cachoeira Tres Saltos. French Guiana.","-52.883333","2.2",NA,NA,"Oiapoque","1960","-52.883333","2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:35:21-03","EAO","IAN","132817","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Oldeman, B","2516","1967","02","07",NA,"Guiana Francesa",NA,NA,NA,"Liane herbacée ripicole; entrenoeuds et pétioles rougeâtre; fruit mur bruen ailé. Nom créole: Loseil e-bois, salade-tortue.","IAN132817","Dicotiledônea",NA,"Aubl.","Smith, LB",NA,"Approuague entre Pierrette et le St Grand Machieau.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:35:21-03","EAO","IAN","20408","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Schultes, RE; Black, GA","246","1946","10","29",NA,"Colômbia",NA,NA,NA,"Epifita com flor.","IAN020408","Dicotiledônea",NA,"Aubl.","Smith, LB","IAN020408 IAN020408_e IAN020408_e1","Boioassú (estrada), mata virgem.",NA,NA,NA,NA,NA,"1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:35:21-03","EAO","IAN","43465","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Pittier, H","15217","1946","02","10","Southern America","Venezuela",NA,NA,NA,"Vine.","IAN043465","Dicotiledônea",NA,"Aubl.",NA,NA,"Aragua; Alto de Rancho Grande, Parque Nacional, cloud forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:35:21-03","EAO","IAN","91269","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Cowan, RS","38584","1954","11","24","Southern America","Brasil","Amapá",NA,NA,"Epiphytic gerb pendent from trees along river.&nf;Leaves fleshy. Flowers white.","IAN091269","Dicotiledônea",NA,"Aubl.","Smith, AC",NA,"Right bank of Rio Amapari above Serra do Navio, 2-3 miles. Locally abundant.","-52.916667","-0.916667",NA,NA,NA,"1956","-52.916667","-0.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:35:21-03","EAO","IAN","114053","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Pires, JM; Rodrigues, WA","51540","1961","10","06","Southern America","Brasil","Amapá",NA,NA,"Epiphyte with creeping growth habit. Flowers white calyx green.","IAN114053","Dicotiledônea",NA,"Aubl.","Smith, LB",NA,"Rio Amaparí, campo 13.","-52.916667","-0.916667",NA,NA,NA,"1962","-52.916667","-0.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:37:19-03","EAO","IAN","608","PreservedSpecimen","Plantae","Begoniaceae","Begonia","smilacina","Begonia smilacina","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"IAN000608","Dicotiledônea",NA,"A.DC.",NA,"IAN000608_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:11:37-03","UFBA","ALCB","64646","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Loureiro, DM; Magalhães, LO; Meyer, LMN; Bispo, RB; Guedes, ML","754","2003","12","21","Southern America","Brasil","Bahia",NA,NA,"Estádio médio de conservação, área com trilhas e estradas para arrasto de toras.","ALCB035965","Dicotyledon",NA,"Aubl.","Gregório, BS","ALCB035965","Litoral Sul, Sítio Rodotec, Caminho para a Comunidade do Forte","-39.133333","-13.816667",NA,NA,"Igrapiúna","2013","-39.133333","-13.816667","04","25",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:11:37-03","UFBA","ALCB","64736","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Bispo, RB; Guedes, ML; Loureiro, DM; Magalhães, LO; Meyer, LMN","6","2003","12","21","Southern America","Brasil","Bahia",NA,NA,"Folhas crassas, face abaxial vinácea e adaxial verde. Frutos alados.; Vegetação primária alterada.","ALCB035964","Dicotyledon",NA,"Aubl.","Gregório, BS","ALCB035964","Litoral Sul, Sítio Rodotec, Caminho para a comunidade do Forte.","-39.133333","-13.816667",NA,NA,"Igrapiúna","2013","-39.133333","-13.816667","04","25",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:11:37-03","UFBA","ALCB","76931","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Valadão, RM; Guedes, ML","399","2006","10","27","Southern America","Brasil","Bahia",NA,NA,"trepadeira, crassas com ramos avermelhados. Folhas discolores. Inflorescência terminal com flores de pétalas alvas, ovário ínfero. Fruto alado de cor esverdeada.; Arbórea.","ALCB035966","Dicotyledon",NA,"Aubl.","Gregório, BS","ALCB035966","Litoral Sul, Fargmento do Pacangê","-39.133333","-13.716667",NA,NA,"Ituberá","2013","-39.133333","-13.716667","04","25",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:11:37-03","UFBA","ALCB","56558","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","424","2001","12","16","Southern America","Brasil","Bahia",NA,NA,"Crassa, com ramos vináceos. Folhas crassas, discolores. Botões esverdeados, flores alvas. Frutos alados verdes. Ocasional.; Mata de cabruca e mata primária.","ALCB035963","Dicotyledon",NA,"Aubl.","Gregório, BS","ALCB035963","Litoral Sul, Assentamento Limoeiro, proximidades da sede Patioba","-39.266389","-13.953611",NA,NA,"Ituberá","2013","-39.266389","-13.953611","04","25",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144674","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Poncy O; Crozier F; Dutrève B",NA,"1999","07","06","Southern America","French Guiana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144674 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144674",NA,"Cucurbitales","Aubl.","Poncy O","NL-U1144674",NA,"-53.35","4.583333",NA,NA,NA,NA,"-53.35","4.583333",NA,NA,"Magnoliopsidae","U 0159344",NA,NA,NA,NA,NA,NA
"59","2020-02-08 08:59:05-03","NBC","NL-BOTANY","L.2471436","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Andel TR van; Poeketie A",NA,"2006","02","01","Southern America","Surinam","Brokopondo",NA,NA,"Swamp forest with Euterpe oleracea<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2471436 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2471436",NA,"Cucurbitales","Aubl.","Andel TR van","NL-L2471436","Forest near Berg en Dal","-55.0675","5.139167",NA,NA,NA,"2006","-55.0675","5.139167","02","06","Magnoliopsidae","L 0842721",NA,NA,NA,NA,NA,NA
"60","2020-02-08 08:59:05-03","NBC","NL-BOTANY","L.2471437","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Andel TR van; Dooren JJA van; Groenendijk P",NA,"2005","06","15","Southern America","Surinam",NA,NA,NA,"Collected in Suriname, exported to the Netherlands<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2471437 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2471437",NA,"Cucurbitales","Aubl.","Dooren JJA van","NL-L2471437","Sold at Nowtoe Culturu Winkrie, Vierambachtstraat 85b, Rotterdam, the Netherlands",NA,NA,NA,NA,NA,"2005",NA,NA,"06","24","Magnoliopsidae","L 0842915",NA,NA,NA,NA,NA,NA
"61","2020-02-08 08:59:05-03","NBC","NL-BOTANY","L.2471438","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Splitgerber FL",NA,"1838","02","01","Southern America","Surinam",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2471438 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2471438",NA,"Cucurbitales","Aubl.",NA,"NL-L2471438","in sylvis Suriname prope plant: Jagtlust.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 08:59:05-03","NBC","NL-BOTANY","L.2471439","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Miquel FAW",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2471439 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2471439",NA,"Cucurbitales","Aubl.",NA,"NL-L2471439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 08:59:05-03","NBC","NL-BOTANY","L.2471441","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Focke HC",NA,"1843","01","01","Southern America","Surinam",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2471441 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2471441",NA,"Cucurbitales","Aubl.",NA,"NL-L2471441","Jagtlust.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"64","2020-02-08 08:59:05-03","NBC","NL-BOTANY","L.3737849","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Lindorf H; Cleef AM; Huber O",NA,"1977","03","03","Southern America","Venezuela",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3737849 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3737849",NA,"Cucurbitales","Aubl.",NA,"NL-L3737849","Aragua, Ranco Grande, Cordillera de la Costa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"65","2020-02-08 08:59:05-03","NBC","NL-BOTANY","L.3738484","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Klooster CIEA van 't; Andel TR van; Parami K",NA,"1999","08","27","Southern America","Surinam",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3738484 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3738484",NA,"Cucurbitales","Aubl.",NA,"NL-L3738484","Surinaamse Kruidenwinkel, 1e Oosterparkstraat 101 Amsterdam.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"66","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U 0027392","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Stahel G",NA,"1915","05","14","Southern America","Surinam",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200027392 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0027392",NA,"Cucurbitales","Aubl.","Amshoff GJH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U0289009","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Andel TR van; Mawdo R; Groenendijk S; Havinga RM",NA,"2006","03","27","Southern America","Surinam","Marowijne",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U0289009 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0289009",NA,"Cucurbitales","Aubl.","Havinga RM",NA,"Gronkriki village. Marowijne Rivier.","-54.135167","5.402",NA,NA,NA,"2006","-54.135167","5.402","08","07","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"68","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144358","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Schunke Vigo J",NA,"1977","06","18","Southern America","Peru",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144358 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144358",NA,"Cucurbitales","Aubl.",NA,"NL-U1144358","San Martín, Prov.: Lamas, Dtto.: Alonso de Alvarado, San Juan de Pacaizapa, km 72, carretera Tarapoto Moyobamba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"69","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144360","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Cuatrecasas J",NA,"1945","02","24","Southern America","Colombia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144360 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144360",NA,"Cucurbitales","Aubl.",NA,"NL-U1144360","Departamento del Valle, Cordillera Occidental: La Cumbre, entre residuos de monte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144362","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Foldats E",NA,"1951","03","11","Southern America","Venezuela",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144362 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144362",NA,"Cucurbitales","Aubl.",NA,"NL-U1144362","Rancho grande, Edo. Aragua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"71","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144363","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Foldats E",NA,"1951","03","10","Southern America","Venezuela",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144363 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144363",NA,"Cucurbitales","Aubl.",NA,"NL-U1144363","Rancho grande, Edo. Aragua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"72","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144368","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Ellenberg H",NA,"1957","07","10","Southern America","Peru",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144368 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144368",NA,"Cucurbitales","Aubl.",NA,"NL-U1144368","Tingo Maria, palmenreicher sumofwald, Nranjillo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"73","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144369","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Raes N; Iraipi G",NA,"2003","06","26","Southern America","Bolivia","Santa Cruz",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144369 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144369",NA,"Cucurbitales","Aubl.","Raes N","NL-U1144369",NA,"-62.916667","-15.783333",NA,NA,NA,NA,"-62.916667","-15.783333",NA,NA,"Magnoliopsidae","U 0102727",NA,NA,NA,NA,NA,NA
"74","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144370","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Raes N; Iraipi G",NA,"2003","04","30","Southern America","Bolivia","Santa Cruz",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144370 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144370",NA,"Cucurbitales","Aubl.","Raes N","NL-U1144370",NA,"-62.916667","-15.783333",NA,NA,NA,NA,"-62.916667","-15.783333",NA,NA,"Magnoliopsidae","U 0102778",NA,NA,NA,NA,NA,NA
"75","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144372","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Agostini G; Agostini T de",NA,"1972","03","03","Southern America","Venezuela",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144372 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144372",NA,"Cucurbitales","Aubl.",NA,"NL-U1144372","Estado Falcon: Distrito Democracia: Cerro Monte (Montana) Arriba, subida desde el caserio de Avaria.","-70.366667","10.883333",NA,NA,NA,NA,"-70.366667","10.883333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144373","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Krukoff BA",NA,"1939","07","01","Southern America","Bolivia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144373 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144373",NA,"Cucurbitales","Aubl.",NA,"NL-U1144373","Department of La Paz: Province of S. Yungas: Basin of Rio Bopi, San Bartolome (near Calisaya).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"77","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144374","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Killip EP",NA,"1943","03","19","Southern America","Venezuela",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144374 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144374",NA,"Cucurbitales","Aubl.",NA,"NL-U1144374","Aragua: Parque Nacional, near Rancho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"78","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144378","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Schunke Vigo J",NA,"1973","04","28","Southern America","Peru",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144378 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144378",NA,"Cucurbitales","Aubl.",NA,"NL-U1144378","Department of San Martín, Prov. Lamas, Alonso de Alvarado, Camino a Rque, 3 km de San Juán de Pacayzapa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"79","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144638","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Andel TR van; Behari-Ramdas J; Ramharakh S; Troon F van; Vreedzaam A",NA,"2003","11","23","Southern America","Surinam","Brokopondo",NA,NA,"Disturbed primary forest on laterite soil<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144638 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144638",NA,"Cucurbitales","Aubl.","Andel TR van","NL-U1144638","Behind Ark building","-55.166667","4.933333",NA,NA,NA,"2004","-55.166667","4.933333","08","04","Magnoliopsidae","U 0109595",NA,NA,NA,NA,NA,NA
"80","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144640","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Clarke HD; Hollowell T; David K; Chin C; Perry C",NA,"1997","07","23","Southern America","Guyana","Cuyuni-Mazaruni",NA,NA,"Semi-disturbed forest on brown sand, with Pentaclethra, Humiria & Cecropia.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144640 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144640",NA,"Cucurbitales","Aubl.","Smith SF","NL-U1144640","Guyana. Region: Cuyuni-Mazaruni. Paruima, 1.5 km N; slopes of Warimatipu below summit.","-61.05","5.833333",NA,NA,NA,NA,"-61.05","5.833333",NA,NA,"Magnoliopsidae","U 0227159",NA,NA,NA,NA,NA,NA
"81","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144646","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Stahel G",NA,"1915","04","14","Southern America","Surinam",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144646 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144646",NA,"Cucurbitales","Aubl.","Amshoff GJH","NL-U1144646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0027392",NA,NA,NA,NA,NA,NA
"82","2020-02-08 08:59:05-03","NBC","NL-BOTANY","U.1144648","PreservedSpecimen","Plantae","Begoniaceae","Begonia","glabra","Begonia glabra","Prance GT; Hill RJ; Pennington TD; Ramos JM",NA,"1976","10","20","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1144648 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1144648",NA,"Cucurbitales","Aubl.",NA,"NL-U1144648","Brazilian Amazonia, State of Amazonas, Rio Javari, Estirao do Equador, Rio Javari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
