"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","year","month","day","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","county","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","order","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","1837359","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","16666","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2128986' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837359","Bryophyta","Brid.","1983","05","10","Serra do Cachimbo. Rio Jamanxim and vicinity; 974-1024 km N of Cuiaba along Cuiaba-Santarem highway (BR 163).",NA,"Pará","-55.25","-7.67","300","R. A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1837395","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","16659","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129022' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837395","Bryophyta","Brid.","1983","05","10","Serra do Cachimbo. Rio Jamanxim and vicinity; 974-1024 km N of Cuiaba along Cuiaba-Santarem highway (BR 163).",NA,"Pará","-55.25","-7.67","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1837357","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","16503","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2128984' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837357","Bryophyta","Brid.","1983","05","02","Serra do Cachimbo. Cataracts on Rio Curua and vicinity; 842-887 km N of Cuiaba on Cuiaba-Santarem highway (BR 163).",NA,"Pará","-54.95","-8.75","350","R. A. Pursell","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1837394","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","16597","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129021' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837394","Bryophyta","Brid.","1983","05","02","Serra do Cachimbo. Cataracts on Rio Curua and vicinity; 842-887 km N of Cuiaba on Cuiaba-Santarem highway (BR 163).",NA,"Pará","-54.95","-8.75","350",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1837355","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","16532","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2128982' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837355","Bryophyta","Brid.","1983","05","02","Serra do Cachimbo. Cataracts on Rio Curua and vicinity; 842-887 km N of Cuiaba on Cuiaba-Santarem Highway (BR 163).",NA,"Pará","-54.95","-8.75","350","R. A. Pursell","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1837418","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","D. M. Vital","20617","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129045' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837418","Bryophyta","Brid.","1991","07","27","Slopes of Serra Paranapiacaba just SW of city of Paranapiacaba.",NA,"São Paulo","-46.28","-23.78","850",NA,NA,"San André",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1837340","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","N. Djan-Chékar","94-105","South America","Trinidad and Tobago","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2128967' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837340","Bryophyta","Brid.","1994","07","05","Trinidad. Tunapuna, Mont St. Benedict, Mt. St. Benedict Estate, forest path leading to water reservoir behind Benet Hall.","NY01837340_01",NA,"-61.38","10.67",NA,"R. A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1837384","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. R. Buck","2025","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129011' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837384","Bryophyta","Brid.","1977","11","30","BR 174, Manaus-Venezuela Highway. Boca da Mata, vicinity of abandoned army base 216 km N of Boa Vista, ca. 2 km N of Rio Surumu, ca. 19 km S of Venezuela border.",NA,"Roraima",NA,NA,"800","R. A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1837422","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. C. Steere","8651","South America","Ecuador","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129049' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837422","Bryophyta","Brid.","1943","08","09","Sibundoy, valley of Rio Chingual east of El Pun, Cordillera Oriental.",NA,"Napo",NA,NA,"1676","R. A. Pursell","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1837401","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","13435","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129028' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837401","Bryophyta","Brid.","1978","03","15","2-4 km above the first rapids on the Rio Pacaas Novos. Ridges of Serra dos Pacaas Novos along the river.",NA,"Rondônia","-64","-11",NA,"R. A. Pursell","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1837406","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","13299","South America","Brazil","packeted",NA,"[Coordinate Range: 64-65ºW.] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129033' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837406","Bryophyta","Brid.","1978","03","08","Along the Rio Pacaas Novos, between its confluence with the Rio Mamore and the first rapids.",NA,"Rondônia",NA,NA,NA,"R. A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1837411","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. R. Buck","1995","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129038' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837411","Bryophyta","Brid.","1977","11","30","Boca da Mata, vicinity of abandoned army base 216 km N of Boa Vista, ca. 2 km N of Rio Surumu, ca. 19 km S of Venezuela border.",NA,NA,NA,NA,"800","R. A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","456436","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. R. Buck","18552","South America","French Guiana","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=99478' target='other'> <mi>dwc_moreinfo</mi></a>","NY00456436","Bryophyta","Brid.","1990","11","07","Maripasoula; Ca. 6 km N of Saül along road to Bélizon, vicinity of Eaux Claires",NA,"Saint-Laurent-du-Maroni","-53.2","3.62","200","R. A. Pursell","200","Saül",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1837364","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","13296","South America","Brazil","packeted",NA,"[Coordinate Range: 64-65W.] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2128991' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837364","Bryophyta","Brid.","1978","03","08","Along the Rio Pacaas Novos, between its confluence with the Rio Mamore and the first rapids.",NA,"Rondônia",NA,NA,NA,"R. A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","1837381","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","D. M. Vital","19688","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129008' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837381","Bryophyta","Brid.","1991","07","05","Parque Nacional do Itatiaia, vicinity of Brejo da Lapa, at km 8 along entry road near border of Rio de Janeiro.",NA,"Minas Gerais","-44.75","-22.37","2120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1837405","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","13376","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129032' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837405","Bryophyta","Brid.","1978","03","15","2-4 km above the first rapids on the Rio Pacaas Novos. Ridges of Serra dos Pacaas Novos along the river.",NA,"Rondônia","-64","-11",NA,"R. A. Pursell","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1837390","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","M. H. Nee","34890","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129017' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837390","Bryophyta","Brid.","1987","04","17","Vicinity of Corrego Raiz along hwy. BR 364, 20 km ENE of junction with hwy. BR 325, 22 km (by air) E of Abuna.",NA,"Rondônia","-65.17","-9.72","140","R. A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1837386","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","G. T. Prance","19094","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129013' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837386","Bryophyta","Brid.","1973","10","17","Gorge of Veu de Noiva; Chapada dos Guimaraes.",NA,"Mato Grosso",NA,NA,NA,"R. A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","02448814","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","I. Sastre-de Jesús","1392","South America","Colombia","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2660880' target='other'> <mi>dwc_moreinfo</mi></a>","NY02448814","Bryophyta","Brid.","1985","07","12","Río Claro, Reserva Forestal El Refugio.",NA,"Antioquia","-74.83","6.08","130","I. Sastre-de Jesús",NA,"Puerto Triunfo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","227140","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. R. Buck","33346","South America","French Guiana","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=99531' target='other'> <mi>dwc_moreinfo</mi></a>","NY00227140","Bryophyta","Brid.","1997","11","14","Commune de Saül: Mont Galbao, source of la Mana Fleuve",NA,NA,"-53.27","3.6","500","R. A. Pursell","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","227133","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. R. Buck","33119","South America","French Guiana","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=99529' target='other'> <mi>dwc_moreinfo</mi></a>","NY00227133","Bryophyta","Brid.","1997","11","08","Commune de Saül: Crique Saint-Éloi at Route de Bélizon, ca. 10 km N of Eaux Claires",NA,NA,"-53.2","3.58","200","R. A. Pursell","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1837392","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. R. Buck","3225","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129019' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837392","Bryophyta","Brid.","1979","08","29","Along S shore of Rio Pitinga, ca. 4 km from junction of Rio Uatumã.","NY01837392_01","Amazonas","-59.83","-1.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1837374","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","13408","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129001' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837374","Bryophyta","Brid.","1978","03","15","2-4 km above the first rapids on the Rio Pacaas Novos. Ridges of Serra dos Pacaas Novos along the river.",NA,"Rondônia","-64","-11",NA,"R. A. Pursell","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1837424","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","13080","South America","Bolivia","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129051' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837424","Bryophyta","Brid.","1978","02","07","ca. 15-17 km WSW of Guayaramerin along the road to Riberalta.",NA,"Vaca Diez",NA,NA,NA,"R. A. Pursell",NA,"Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1837356","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","16742","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2128983' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837356","Bryophyta","Brid.","1983","05","10","Serra do Cachimbo. Rio Jamanxim and vicinity; 974-1024 km N of Cuiaba along Cuiaba-Santarem highway (BR 163).",NA,"Pará","-55.25","-7.67","300","R. A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1837435","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","12895","South America","Bolivia","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129063' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837435","Bryophyta","Brid.","1978","01","28","Along low banks of the Rio Yata ca. 40 km WSW of Guayaramerin.",NA,"Vaca Diez",NA,NA,NA,"R. A. Pursell",NA,"Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1837413","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. R. Buck","2008","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129040' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837413","Bryophyta","Brid.","1977","11","30","BR 174, Manaus-Venezuela Highway. Boca da Mata, vicinity of abandoned army base 216 km N of Boa Vista, ca. 2 km N of Rio Surumu, ca. 19 km S of Venezuela border.",NA,"Roraima",NA,NA,"800","R. A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","456437","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. R. Buck","25718","South America","French Guiana","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=99533' target='other'> <mi>dwc_moreinfo</mi></a>","NY00456437","Bryophyta","Brid.","1994","09","13","Maripasoula; Mont Galbao, just below fork between NW and SE peaks",NA,"Saint-Laurent-du-Maroni","-53.27","3.6","450","R. A. Pursell","450","Saül",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1837423","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","12808","South America","Bolivia","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129050' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837423","Bryophyta","Brid.","1978","01","26","22 km NW of Guayaramerin along the road to Cachuela Esperanza.",NA,"Vaca Diez",NA,NA,NA,"R. A. Pursell",NA,"Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1837416","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","D. M. Vital","19422","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129043' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837416","Bryophyta","Brid.","1991","07","04","Parque Nacional do Itatiaia, along entry road near border of Rio de Janeiro, between Km 1.5 and Km 3.",NA,"Minas Gerais","-44.75","-22.37","1700",NA,"1900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1837415","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","D. M. Vital","19928","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129042' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837415","Bryophyta","Brid.","1991","07","07","Parque Nacional do Itatiaia, along entry road near border with Rio de Janeiro at Km 8.5.",NA,"Minas Gerais","-44.75","-22.37","2150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1837403","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","13552","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129030' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837403","Bryophyta","Brid.","1978","03","24","Vicinity of first rapids on the Rio Pacaas Novos. Ridge of Serra dos Pacaas Novos along the river.",NA,"Rondônia","-64","-11",NA,"R. A. Pursell","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","1837360","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","13511","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2128987' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837360","Bryophyta","Brid.","1978","03","15","2-4 km above the first rapids on the Rio Pacaás Novos. Ridges of Serra dos Pacaás Novos along the river.","NY01837360_01","Amazonas","-64","-11",NA,"R. A. Pursell","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","1837388","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. R. Buck","26954","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129015' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837388","Bryophyta","Brid.","1994","10","30","Parque Nacional do Caparao, Valle Verde.",NA,"Minas Gerais","-41.67","-20.5","1200","R. A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1837362","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","13525","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2128989' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837362","Bryophyta","Brid.","1978","03","15","2-4 km above the first rapids on the Rio Pacaas Novos. Ridges of Serra dos Pacaas Novos along the river.",NA,"Rondônia","-64","-11","400","R. A. Pursell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","1837404","PreservedSpecimen","Plantae","Fissidentaceae","Fissidens","elegans","Fissidens elegans","W. D. Reese","13479","South America","Brazil","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129031' target='other'> <mi>dwc_moreinfo</mi></a>","NY01837404","Bryophyta","Brid.","1978","03","15","2-4 km above the first rapids on the Rio Pacaas Novos. Ridges of Serra dos Pacaas Novos along the river.",NA,"Rondônia","-64","-11",NA,"R. A. Pursell","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
