"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"195","2020-09-12 05:00:02-03","US","US","3517259","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","M. Bernardi","19469","1979","1","11","South America","Paraguay",NA,NA,"In savanna ex solo arenoso rubro 20 km circa ad orientem Ype-Jhú, Mbaracayú, Brasilia.",NA,NA,NA,NA,"US03638000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"196","2020-09-12 05:00:02-03","US","US","1157398","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","K. Fiebrig","6301","1909",NA,NA,"South America","Paraguay","Alto Parana",NA,"In regione fluminis Alto Paraná.",NA,NA,NA,NA,"US03638002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"197","2020-09-12 05:00:02-03","US","US","1481631","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","P. K. Dusén","7710","1909","2","1","South America","Brazil","Paraná",NA,"Tamanduá",NA,NA,NA,NA,"US01340751","US01340751_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"198","2020-09-12 05:00:02-03","US","US","2369486","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","S. Machado","77","1959","9","20","South America - Neotropics","Brazil","São Paulo","Itapetininga","Km 145, rodovia S. Paulo-Itapetininga, 10 Km NE da vila Alambari","-48.0499992370605","-23.5900001525879",NA,NA,"US01340746","US01340746_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40712","auto","Dicotyledonae",NA,NA,"1",NA,NA
"199","2020-09-12 05:00:02-03","US","US","2961071","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","M. Foster","80-2-23","1980","9","17","South America","Paraguay","Amambay",NA,"Parque Nacional Cervo Corá, Dpto. Amamby.",NA,NA,NA,NA,"US03637999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"200","2020-09-12 05:00:02-03","US","US","2278041","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","A. W. Archer & A. Gehrt","155","1936","9","10","South America - Neotropics","Brazil","Mato Grosso do Sul","Campo Grande","Estaca, Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"US01340748","US01340748_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto","Dicotyledonae",NA,NA,"1",NA,NA
"201","2020-09-12 05:00:02-03","US","US","2688403","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","G. Eiten & J. M. d. Freitas Campos","3393","1961","11","30","South America - Neotropics","Brazil","São Paulo","Itirapina","3.1. km along road east from RR crossing in city of Itirapina","-47.8199996948242","-22.25",NA,NA,"US01340742","US01340742_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto","Dicotyledonae",NA,NA,"1",NA,NA
"202","2020-09-12 05:00:02-03","US","US","2564646","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","G. Hatschbach, H. Haas & J. C. Lindeman","13289","1965","12","8","South America","Brazil","Paraná","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,"US01340738","US01340738_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto","Dicotyledonae",NA,NA,"1",NA,NA
"203","2020-09-12 05:00:02-03","US","US","2572991","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","L. Smith, R. M. Klein & G. Hatschbach","14681","1965","1","17","South America","Brazil","Paraná","Jaguariaíva","Road to Arapoti near boundary","-49.7057991027832","-24.2511005401611",NA,NA,"US01340739","US01340739_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto","Dicotyledonae",NA,NA,"1",NA,NA
"204","2020-09-12 05:00:02-03","US","US","2820952","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","A. C. Brade","19573","1949","2","14","South America","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"US01340747","US01340747_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto","Dicotyledonae",NA,NA,"1",NA,NA
"205","2020-09-12 05:00:02-03","US","US","2369421","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","I. Válio","52",NA,NA,NA,"South America - Neotropics","Brazil","Mato Grosso do Sul","Três Lagoas",NA,"-51.6782989501953","-20.7511005401611",NA,NA,"US01340744","US01340744_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"150618","auto","Dicotyledonae",NA,NA,"1",NA,NA
"206","2020-09-12 05:00:02-03","US","US","1572998","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","P. Jörgensen","7414","1932","1",NA,"South America","Paraguay",NA,NA,"In the campo Estancia Primera.",NA,NA,NA,NA,"US03638001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"207","2020-09-12 05:00:02-03","US","US","1481636","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","P. K. Dusén","16122","1914","2","20","South America","Brazil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,"US01340750","US01340750_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto","Dicotyledonae",NA,NA,"1",NA,NA
"208","2020-09-12 05:00:02-03","US","US","2055185","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","E. Hassler","5350",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"US03638003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"209","2020-09-12 05:00:02-03","US","US","2706936","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","G. Hatschbach","23229","1969","12","13","South America","Brazil","Paraná","Ponta Grossa","Fortaleza","-50.1618995666504","-25.0949993133545",NA,NA,"US01340737","US01340737_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto","Dicotyledonae",NA,NA,"1",NA,NA
"210","2020-09-12 05:00:02-03","US","US","2548156","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","I. Válio","225","1962","4","11","South America - Neotropics","Brazil","São Paulo","Itirapina","5 km da rodovia Washington Luiz, na estrada Itirapina - Rio Claro","-47.8199996948242","-22.25",NA,NA,"US01340741","US01340741_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto","Dicotyledonae",NA,NA,"1",NA,NA
"211","2020-09-12 05:00:02-03","US","US","2565340","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","G. Hatschbach","7600","1960","12","9","South America","Brazil","Paraná","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,"US01340743","US01340743_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto","Dicotyledonae",NA,NA,"1",NA,NA
"212","2020-09-12 05:00:02-03","US","US","2427625","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","A. C. Brade","s.n.","1921","8","28","South America - Neotropics","Brazil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"US01340749","US01340749_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto","Dicotyledonae",NA,NA,"1",NA,NA
"213","2020-09-12 05:00:02-03","US","US","940330","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","A. Regnell","III/218",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US01340752","US01340752_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"214","2020-09-12 05:00:02-03","US","US","3709697","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","M. R. Pace, C. L. Bastos & I. L. Cunha Neto","656","2017","1","15","South America - Neotropics","Brazil","São Paulo","Pratânia","Private reserve of cerrado next to sugar cane plantation. Agropecuária Palmeira da Serra.","-48.7444","-22.8164",NA,NA,"US01926054",NA,"Podadera, D. S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"215","2020-09-12 05:00:02-03","US","US","2400729","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A. St.-Hil.","B. Maguire & C. K. Maguire","44533","1959","11","25","South America - Neotropics","Brazil","Mato Grosso",NA,"7 miles from Douradinho on road to São paulo",NA,NA,NA,NA,"US01340745","US01340745_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"216","2020-09-12 05:00:02-03","US","US","2055181","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala pulcherrima","Chodat","E. Hassler","5176",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"US00102793",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1","pulcherrima",NA
"217","2020-09-12 05:00:02-03","US","US","2055181","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala pulcherrima","Chodat","E. Hassler","5176",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"US00102793",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1","pulcherrima",NA
"218","2019-12-09 17:29:15-03","UFPR","EFC","1255","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Roderjan, C.V.; Scherer Neto, P.","638","1987","04","17",NA,"Brasil","Paraná","Piraí do Sul","Fazenda das Almas","-49.948600769043","-24.5261001586914",NA,"Erva xilopodífera frequente em cerrado, em solos rasos e arenosos. Flores róseas. __COMMOM_NAME__: Prá tudo","EFC001255",NA,"Kuniyoshi, Y.S.",NA,NA,NA,NA,NA,"1987","04","17","37171","auto",NA,NA,NA,NA,NA,NA
"219","2019-12-09 17:29:15-03","UFPR","EFC","16492","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Carmo, M.R.B.","882","2004","05","05",NA,"Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,"Erva com 25cm; frutos secos páleos, coletada no cerrado","EFC016492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"220","2019-12-09 17:29:15-03","UFPR","EFC","2784","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Roderjan, C.V.; Hauer, L.","983","1992","04","24",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.0028","-25.2414",NA,"Espécie herbácea 20cm em campo a 950m. Típica de cerrado. Flores róseas. __COMMOM_NAME__: Prá tudo","EFC002784",NA,"Hatschbach, G.",NA,NA,NA,"-50.0028","-25.2414","1992","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-12-09 17:29:15-03","UFPR","EFC","11604","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Moro, R.S.",NA,"1993","05","20",NA,"Brasil","Paraná","Ponta Grossa","Fortaleza, P. E. de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"erva xilopodífera do campo. Inflorescência branca, frequente.","EFC011604",NA,"Moro, R.S.",NA,NA,NA,NA,NA,"1993","05","20","46557","auto",NA,NA,NA,NA,NA,NA
"222","2019-12-09 17:29:15-03","UFPR","EFC","264","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Kuniyoshi, Y.S.","5894",NA,NA,NA,NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,"Erva xilopodífera. Flores róseas. Em campo. __COMMOM_NAME__: Prá tudo","EFC000264",NA,"Kuniyoshi, Y.S.",NA,NA,NA,NA,NA,"1984","01","01","46557","auto",NA,NA,NA,NA,NA,NA
"223","2019-12-09 17:29:15-03","UFPR","EFC","16671","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Moro, R.S. et al.",NA,"2010","09","21",NA,"Brasil","Paraná","Ponta Grossa","Vale do Pitangui - Alagados","-50.1618995666504","-25.0949993133545",NA,"Erva xilopodífera, campo seco, distribuição pontual","EFC016671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"224","2019-11-13 11:14:13-03","USP","SPF","108014","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Souza, VC","7233","1994","11","14",NA,"Brasil","São Paulo","Itararé",NA,"-49.201667","-24.085",NA,NA,"SPF00108014",NA,"Senna, LR",NA,NA,NA,"-49.201667","-24.085","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-15 18:24:20-03","USP","SPF","224181","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Antar, GM","564","2014","12","04",NA,"Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina","-47.91","-22.235",NA,"Subarbusto ca. 15 cm alt. Brácteas rosadas, estames amarelados.; Campo sujo, solo arenoso seco.","SPF00224181",NA,"Antar, GM","763","763",NA,"-47.91","-22.235","2015","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-03-15 18:24:20-03","USP","SPF","228673","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Pace, MR","656","2017","01","15",NA,"Brasil","São Paulo","Pratânia","Agropecuária Palmeira da Serra. Private reserve of cerrado next to sugar cane plantation.","-48.744417","-22.816417",NA,"Subshrub of 20 cm. Flowers pink.; Cerrado s.s.","SPF00228673","SPF00228673","Podadera, DS","729","729",NA,"-48.744417","-22.816417","2017","01","15",NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-13 11:14:13-03","USP","SPF","212229","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Krieger, L","CESJ11190","1971","12","18",NA,"Brasil","Espírito Santo","Vila Velha","Reserva Estadual","-40.2924995422363","-20.3297004699707",NA,NA,"SPF00212229",NA,"Nakhle, SMS",NA,NA,NA,NA,NA,"1982","06",NA,"27156","auto",NA,NA,NA,NA,NA,NA
"228","2019-11-13 11:14:13-03","USP","SPF","212230","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Krieger, L","CESJ8121","1969","12",NA,NA,"Brasil","Paraná","Ponta Grossa","Vila Velha.","-50.1618995666504","-25.0949993133545",NA,NA,"SPF00212230",NA,"Krieger, L",NA,NA,NA,NA,NA,"1970","08",NA,"46557","auto",NA,NA,NA,NA,NA,NA
"229","2021-03-15 18:24:20-03","USP","SPF","219437","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Fantinati, MR","41","2002","01","06",NA,"Brasil","São Paulo","Brotas","Estação Ecológica de Itirapina, Caminho estrada de ferro-ponte do Ribeirão do Lobo, após a referida ponte.","-48.1199989318848","-22.2800006866455",NA,"Erva ca. 10 cm alt. Brácteas rosa. Corola amarela.; Cerrado, campo sujo.","SPF00219437",NA,"Antar, GM",NA,NA,NA,NA,NA,"2015","10",NA,"26585","auto",NA,NA,NA,NA,NA,NA
"230","2019-11-13 11:14:14-03","USP","SPF","96706","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Tamashiro, JY","T367","1994","02","02",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"SPF00096706",NA,"Siqueira, JC",NA,NA,NA,NA,NA,"1996",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"231","2019-11-13 11:14:13-03","USP","SPF","81861","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Handro, O","369","1953","11","27",NA,"Brasil","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,"SPF00081861",NA,"Handro, O",NA,NA,NA,NA,NA,"1961","10",NA,"39309","auto",NA,NA,NA,NA,NA,NA
"232","2019-11-13 11:14:13-03","USP","SPF","120637","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Salatino, MLF","190","1993","01","06",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,"SPF00120637",NA,"Senna, LR",NA,NA,NA,NA,NA,"2003",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"233","2019-11-13 11:14:13-03","USP","SPF","19679","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Morretes, BL","s.n.","1978","11","30",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,"SPF00019679",NA,"Anônimo",NA,NA,NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"234","2019-11-13 11:14:13-03","USP","SPF","85414","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Rachid, M","s.n.","1943","06","29",NA,"Brasil","São Paulo","Pirassununga","Emas.","-47.4199981689453","-21.9899997711182",NA,NA,"SPF00085414",NA,"Anônimo",NA,NA,NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"235","2019-11-13 11:14:13-03","USP","SPF","16394","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Joly, AB","s.n.","1943","12","08",NA,"Brasil","São Paulo","Pirassununga","Emas.","-47.4199981689453","-21.9899997711182",NA,NA,"SPF00016394",NA,"Rawitscher, FK",NA,NA,NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"236","2019-12-04 16:39:34-03","FFCLRP","SPFR","14390","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala","A.St.-Hil.","Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","193","1997","12","16",NA,"Brasil","São Paulo","Bom Sucesso do Itararé","Fazenda Santa Maria do Espinho e Saco Grande","-49.259722","-24.270556",NA,"Campo.",NA,NA,NA,NA,NA,NA,"49o15'35W","24o16'14S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-09-04 19:12:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala",NA,"P. W. Lund",NA,"1834","6",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"238","2018-06-19 10:40:18-03","F","FMNH-SEEDPLANTS","V0428595F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala",NA,"L. Bernardi","19302","1978","12","19","South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0428595F","V0428595F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"239","2018-04-06 15:19:51-03","F","FMNH-SEEDPLANTS","V0428596F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala",NA,"T. M. Pedersen","14783","1986","10","30","South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0428596F","V0428596F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"240","2018-04-06 15:19:52-03","F","FMNH-SEEDPLANTS","V0428597F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala",NA,"A. Krapovickas & C. L. Cristóbal","40801","1987","1","12","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428597F","V0428597F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"241","2018-04-06 15:19:52-03","F","FMNH-SEEDPLANTS","V0428598F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala",NA,"P. Dusén","16042","1914","11","21","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428598F","V0428598F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"242","2018-04-06 15:19:53-03","F","FMNH-SEEDPLANTS","V0428599F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala",NA,"J. B. Baitello","5900","1979","11",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428599F","V0428599F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"243","2018-04-06 15:19:53-03","F","FMNH-SEEDPLANTS","V0428600F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala",NA,"A. C. Brade","6187","1921","8","28","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428600F","V0428600F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"244","2018-04-06 15:19:54-03","F","FMNH-SEEDPLANTS","V0428601F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala",NA,"J. Weir","147","1861",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0428601F","V0428601F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"245","2018-04-06 15:20:47-03","F","FMNH-SEEDPLANTS","V0428801F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala",NA,"P. Jörgensen","4714","1930","1",NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0428801F","V0428801F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"246","2019-09-05 15:28:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala pulcherrima",NA,"E. Hassler","5176","1900","10",NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"pulcherrima",NA
"247","2020-04-21 17:38:34-03","F","FMNH-SEEDPLANTS","V0361655F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala pulcherrima",NA,"E. Hassler","5176",NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0361655F",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"pulcherrima",NA
"248","2019-09-05 15:28:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Amaranthaceae","Gomphrena","macrocephala","Gomphrena macrocephala pulcherrima",NA,"E. Hassler","5176","1900","10",NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"pulcherrima",NA
