"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","eventTime","fieldNumber"
"44","2021-03-15 16:37:00-03","NY","NYBG","172255","PreservedSpecimen","Plantae","Solanaceae","Solanum","xiphocephalum","Solanum xiphocephalum","L.B.Sm. & Downs",NA,"R. Reitz","9138","1959","09","18","Brazil","Santa Catarina",NA,"Morro Spitzkopf, Blumenau","-49.134583","-27.026611",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=144514' target='other'> <mi>dwc_moreinfo</mi></a>","NY00172255","NY00172255_01","Magnoliophyta","Solanales",NA,NA,NA,"South America","sheet",NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-02-18 09:30:49-03","UNESP-IBB","BOTU","30377","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Stehmann, J.R.","Meyer, F.S.","951","2010","07","11","Brasil","Santa Catarina","São Bento do Sul",NA,NA,NA,"9999","9999",NA,NA,"Arbusto ca., 1,5 m de altura, flores com pétals brancas e estames amarelos","BOTU030377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","06","28",NA,NA,NA,NA,NA
"46","2021-02-08 11:10:22-03","UNESP-IBB","BOTU","25764","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Paschoal, M.E.S.","Paschoal, M.E.S.","7-26708","2008","07","26","Brasil","São Paulo","Ubatuba",NA,"-45.074167","-23.473333","45°04'27w","23°28'24s",NA,NA,"Área desmatada, com plantação de seringal. Floresta íntegra nos locais mais íngremes. Árvore de 16 m de altura. Flores brancas.","BOTU025764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:30:49-03","UNESP-IBB","BOTU","24490","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Stehmann, J.R.","Cavalcanti, D.C.","180","1996","02","25","Brasil","São Paulo","Guaratinguetá",NA,NA,NA,"9999","9999",NA,NA,"Mata de planalto. Árvore ca. 12 m (quebrada). Flores brancas e frutos verdes imaturos.","BOTU024490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-01-20 14:40:51-03","UPM","MACK","3050","PreservedSpecimen","Plantae","Solanaceae","Solanum","cf. rufescens","Solanum cf. rufescens","Sendtn.",NA,"V. N. Frachetta","1","2016","10","08","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12135",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-01-20 14:40:51-03","UPM","MACK","3351","PreservedSpecimen","Plantae","Solanaceae","Solanum","cf. rufescens","Solanum cf. rufescens","Sendtn.",NA,"B. Abud","60","2016","08","01","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","-23.341771","-46.673572","-23,341771","-46,673572",NA,NA,NA,"HMACK00003351-B.Abud60-1/8/2016,ParqueEstadualdoJuquery,FrancodaRocha,SP,Brasil-46,673572-23,341771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-01-20 14:40:51-03","UPM","MACK","3120","PreservedSpecimen","Plantae","Solanaceae","Solanum","cf. rufescens","Solanum cf. rufescens","Sendtn.","L. O. Andrade","L. O. Andrade","90","2016","10","09","Brasil","SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12135",NA,"auto",NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"51","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","98140","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, L.L.","Giacomin, L.L.; Bohs, L.; Gouvêa, Y.F.","1835","2012","06","03","Brazil","Rio de Janeiro","Varre-Sai","estrada não pavimentada que leva à Fazenda Bom Destino","-45.885278","-20.889167","-45.885278","-20.889167","768","768","arbusto ereto 2 m; flores com pétalas alvas com manchas arroxeadas, estames amarelos; frutos roxos; fragmento de floresta estacional semidecidual secundaria marginal à estrada; crescendo à sombra","BM001035014",NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,NA,"2013","01","01","Dicotyledoneae",NA,NA,NA,NA
"52","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","6780","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, L.A.","Pohl, J.B.E.","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"Serra da Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,"syntype","1997","01","01","Dicotyledoneae",NA,NA,NA,NA
"53","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","17339","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Dunal","Knapp, S.","Dusén, P.","11963","1911","07","19","Brazil","Paraná",NA,"Serra do Mai, Porto de Cima",NA,NA,NA,NA,NA,NA,"ad margines viae ferreae",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,NA,"2006","01","01","Dicotyledoneae",NA,NA,NA,NA
"54","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","26264","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Warming, J.E.B.","s.n.",NA,NA,NA,"Brazil",NA,NA,"Ad Lagoa Santa.",NA,NA,NA,NA,NA,NA,NA,"BM000935577",NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,"isotype",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"55","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","26265","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, L.L.","Bamps, P.","5023","1975","12","20","Brazil","São Paulo",NA,"São José de Barreiro.","-44.583333","-22.633333","-44.583333","-22.633333","560","560","Arbre élancé de 10 m de haut. Poils étoilés. Fruits verts à nombreuses graines.; Forêt subtropicale.","BM000935578",NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,NA,"2013","01",NA,"Dicotyledoneae",NA,NA,NA,NA
"56","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","26266","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Knapp, S.","Mexia, Y.","4659","1930","05","03","Brazil","Minas Gerais",NA,"Viçosa, Districto Viçosa. Beyond Areponga; Fazenda da Serra.",NA,NA,NA,NA,"1300","1300","Slender tree 5 m. high; white flower; brownish calyx. Frequent locally.; Understory in rainforest.","BM000935579",NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,NA,"1987","03",NA,"Dicotyledoneae",NA,NA,NA,NA
"57","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","39287","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Knapp, S.","Sellow, F.","s.n.",NA,NA,NA,"Brazil",NA,NA,"sin. loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,"possible type ?","2009","10",NA,"Dicotyledoneae",NA,NA,NA,NA
"58","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","6781","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, L.A.","Pohl, J.B.E.","5434",NA,NA,NA,"Brazil","São Paulo",NA,"Serra da Estrella",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,"syntype","1997","01","01","Dicotyledoneae",NA,NA,NA,NA
"59","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","6782","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, L.A.","Sellow, F.","s.n.",NA,NA,NA,"Brazil",NA,NA,"sin. loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,"1889_167625",NA,"syntype","1997","01","01","Dicotyledoneae",NA,NA,NA,NA
"60","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","6858","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Nee, M.","Schott, H.W.","5413",NA,NA,NA,"Brazil",NA,NA,"sin. loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,"syntype","2005","07",NA,"Dicotyledoneae",NA,NA,NA,NA
"61","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","98140","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, L.L.","Giacomin, L.L.; Bohs, L.; Gouvêa, Y.F.","1835","2012","06","03","Brazil","Rio de Janeiro","Varre-Sai","estrada não pavimentada que leva à Fazenda Bom Destino","-45.885278","-20.889167","-45.885278","-20.889167","768","768","arbusto ereto 2 m; flores com pétalas alvas com manchas arroxeadas, estames amarelos; frutos roxos; fragmento de floresta estacional semidecidual secundaria marginal à estrada; crescendo à sombra",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,"158582",NA,NA,"2013","01","01","Dicotyledoneae",NA,NA,NA,NA
"62","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","98499","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, L.L.","Giacomin, L.L.; Bohs, L.; Gouvêa, Y.F.","1822","2012","06","01","Brazil","Rio de Janeiro","Itaipava","estrada que liga Itaipava a Teresópolis (BR-459), ca. 5 cm àpos Itaipava","-43.099167","-22.411944","-43.099167","-22.411944","700","700","arbusto ca. 3 m; pétalas alvas com manchas verdes, estames amarelos; frutos amarelos com listras roxas; fragmento de floresta ombrófila densa, às margens da estrada","BM001035173",NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,NA,"2012","01","01","Dicotyledoneae",NA,NA,NA,NA
"63","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","26068","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, L.L.","Sellow, F.","178","1815","01","01","Brazil",NA,NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,"BM000935443",NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,NA,"2013","01",NA,"Dicotyledoneae",NA,NA,NA,NA
"64","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","26568","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, L.L.","Sellow, F.","s.n.",NA,NA,NA,"Brazil",NA,NA,"[sin loc.]",NA,NA,NA,NA,NA,NA,NA,"BM000935742",NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,NA,"2013","02",NA,"Dicotyledoneae",NA,NA,NA,NA
"65","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","39288","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Knapp, S.","Sellow, F.","s.n.",NA,NA,NA,"Brazil",NA,NA,"sin. loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,"isosyntype","2009","10",NA,"Dicotyledoneae",NA,NA,NA,NA
"66","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","6783","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Mentz, L.A.","Sellow, F.","s.n.",NA,NA,NA,"Brazil",NA,NA,"sin. loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,"syntype","1997","01","01","Dicotyledoneae",NA,NA,NA,NA
"67","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","6857","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Nee, M.","Schott, H.W.","s.n.",NA,NA,NA,"Brazil",NA,NA,"sin. loc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,"possible type ?","2005","07",NA,"Dicotyledoneae",NA,NA,NA,NA
"68","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","98116","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, L.L.","Giacomin, L.L.; Bohs, L.; Gouvêa, Y.F.","1870","2012","06","09","Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, prop. do Sr. Furlani","-40.538611","-19.806111","-40.538611","-19.806111","720","720","arbusto ereto 2 m; flores alvas, anteras amarelas; frutos roxos; calreira de fragmento de floresta ombrófila densa, próximo a plantação de banana; crescendo a sombra","BM001034858",NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,NA,NA,"2013","01","01","Dicotyledoneae",NA,NA,NA,NA
"69","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","26211","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, L.L.","Jaster, C.B.; Sessegolo","146","1989","10","15","Brazil","Santa Catarina","Jaraguá do Sul","Serra do Boi.","-49.0667","-26.4861",NA,NA,NA,NA,"Arbusto 2 m, pétalas alvas.; Mata degradada.","BM000935539",NA,"Magnoliophyta","Solanales","33840",NA,"auto","Southern America",NA,NA,NA,NA,"2013","01",NA,"Dicotyledoneae",NA,NA,NA,NA
"70","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","26267","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens glabrescens","Sendtn.",NA,"Lund, P.W.","s.n.",NA,NA,NA,"Brazil",NA,NA,"Ad Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,"BM000935580",NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,"glabrescens",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"71","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","26572","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens glabrescens","Sendtn.","Giacomin, L.L.","Mexia, Y.","5340","1930","11","21","Brazil","Minas Gerais",NA,"Viçosa, Fazenda do Paraiso.",NA,NA,NA,NA,NA,NA,"Erect shrub 3.5 m. high; flower white within and brownish without; greenish fruit with 4 brownish stripes. Common locally.; Matta virgem; partial opening in original forest.","BM000935746",NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,"glabrescens",NA,"2013","01",NA,"Dicotyledoneae",NA,NA,NA,NA
"72","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","26267","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens glabrescens","Sendtn.",NA,"Lund, P.W.","s.n.",NA,NA,NA,"Brazil",NA,NA,"Ad Rio de Janeiro.",NA,NA,NA,NA,NA,NA,NA,"BM000935580",NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,"glabrescens",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"73","2015-02-10 11:46:46-02","BM","SOLANACEAE_SOURCE_BR","26572","O","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens glabrescens","Sendtn.","Giacomin, L.L.","Mexia, Y.","5340","1930","11","21","Brazil","Minas Gerais",NA,"Viçosa, Fazenda do Paraiso.",NA,NA,NA,NA,NA,NA,"Erect shrub 3.5 m. high; flower white within and brownish without; greenish fruit with 4 brownish stripes. Common locally.; Matta virgem; partial opening in original forest.","BM000935746",NA,"Magnoliophyta","Solanales",NA,NA,NA,"Southern America",NA,NA,"glabrescens",NA,"2013","01",NA,"Dicotyledoneae",NA,NA,NA,NA
"74","2019-12-04 15:25:53-03","PUCPR","HUCP","23030","S","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Bonaldi, R","Bonaldi, R","312","2008","01","16","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00018298","HUCP00018298","Eudicotiledonea",NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-26 18:09:51-03","CPAN-UFMS","COR","10334","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","L.A.Mentz","Cordeiro, J.; Silva, J.M.","110","1985","08","21","Brasil","Paraná","Morretes","Véu Noiva. Clareira da mata.; ;.","-48.834400177002","-25.476900100708",NA,NA,"700","700","Com Flor: alvas",NA,NA,NA,NA,"30514",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-02-08 10:36:29-03","NBC","NL-BOTANY","L.2876929","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Dusén PKH",NA,"1908","09","17","Brazil",NA,NA,"Parana: Serra do Mar, Stuva in frutecetis ad viam ferua.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2876929 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2876929","NL-L2876929",NA,"Solanales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 10:36:29-03","NBC","NL-BOTANY","U 0112562","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Sello F",NA,NA,NA,NA,"Brazil",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200112562 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0112562","NL-U0112562",NA,"Solanales",NA,NA,NA,"Southern America",NA,NA,NA,"syntype",NA,NA,NA,"Magnoliopsidae","125787 B",NA,NA,NA
"78","2020-02-08 10:36:29-03","NBC","NL-BOTANY","U.1750580","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Reitz R; Klein RM",NA,"1957","07","17","Brazil",NA,NA,"Santa Catarina. Sabia, Vidal Ramos.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1750580 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1750580","NL-U1750580",NA,"Solanales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 10:36:29-03","NBC","NL-BOTANY","U.1750581","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Attié MCB",NA,"1982","04","20","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1750581 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1750581","NL-U1750581",NA,"Solanales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0098086",NA,NA,NA
"80","2020-02-08 10:36:29-03","NBC","NL-BOTANY","U.1750582","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Carvalho LAF de","Oliveira F de",NA,"1970","10","13","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1750582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1750582","NL-U1750582",NA,"Solanales",NA,NA,NA,"Southern America",NA,NA,NA,NA,"1980","11","01","Magnoliopsidae","U 0098085",NA,NA,NA
"81","2020-02-08 10:36:29-03","NBC","NL-BOTANY","WAG.1842501","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Soels K",NA,"1959","01","29","Brazil",NA,NA,"Z. Amerika, Brazilië, ± 250 km ten Z. van Curitiba in de staat Santa Catharina, 'Jamandua'.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1842501 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1842501","NL-WAG1842501",NA,"Solanales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"82","2020-02-08 10:36:41-03","NBC","NL-BOTANY","L 0003676","PreservedSpecimen","Plantae","Solanaceae","Solanum","xiphocephalum","Solanum xiphocephalum","Sm. & Downs","Smith LB","Reitz R; Klein RM",NA,"1959","09","18","Brazil","Santa Catarina",NA,"Santa Catarina, BrasilMorro Spitzkopf, Blumenau",NA,NA,NA,NA,NA,NA,"Mata,<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200003676 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0003676","NL-L0003676",NA,"Solanales",NA,NA,NA,"Southern America",NA,NA,NA,"isotype",NA,NA,NA,"Magnoliopsidae","137047",NA,NA,NA
"83","2020-02-08 10:36:41-03","NBC","NL-BOTANY","L 0704837","PreservedSpecimen","Plantae","Solanaceae","Solanum","xiphocephalum","Solanum xiphocephalum","L.B.Sm. & Downs",NA,"Unknown",NA,NA,NA,NA,"Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200704837 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0704837",NA,NA,"Solanales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"84","2020-02-08 10:36:41-03","NBC","NL-BOTANY","L.2874408","PreservedSpecimen","Plantae","Solanaceae","Solanum","xiphocephalum","Solanum xiphocephalum","L.B.Sm. & Downs",NA,"Reitz R; Klein RM",NA,"1957","07","17","Brazil",NA,NA,"Santa Catarina, Sabía, Vidal Ramos.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2874408 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2874408","NL-L2874408",NA,"Solanales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"85","2020-11-04 11:20:08-03","ESALQ","ESA","53737","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, L.L.","Lucas, E.J. et al.","737.0","2006","11","27","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"ESA053737","ESA053737","Magnoliophyta",NA,"23813",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:20:08-03","ESALQ","ESA","52181","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, L.L.","Lima, R.A.F.","557.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parcela permanente - Parque Estadual de Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"400","400",NA,"ESA052181","ESA052181","Magnoliophyta",NA,"34059",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:20:08-03","ESALQ","ESA","52131","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.","Giacomin, L.L.","Lima, R.A.F.","185.0",NA,NA,NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-475.535","-241.101","-475,535","-241,101","800","800",NA,"ESA052131","ESA052131","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
