"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount"
"45","2020-02-08 09:52:38-03","NBC","NL-BOTANY","U.1587754","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Montes JE",NA,"1945","04","05","Southern America","Argentina",NA,NA,"Gob. Misiones, Dep. San Ignacio, Teyucuaré.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1587754 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1587754","NL-U1587754",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"46","2020-02-08 09:52:38-03","NBC","NL-BOTANY","U.1587789","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Woolston AL",NA,"1956","12","04","Southern America","Paraguay",NA,NA,"Depto. San Pedro, Alto Paraguay: Primavera, low campo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1587789 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1587789","NL-U1587789",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-02-08 09:52:38-03","NBC","NL-BOTANY","U.1587790","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Bernardi M",NA,"1978","12","12","Southern America","Paraguay",NA,NA,"Carretera no 5 de Cerro Corá versus Yby Yuá, circa km 25 ad viam, Amambay.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1587790 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1587790","NL-U1587790",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 09:52:38-03","NBC","NL-BOTANY","U.1587820","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Solomon JC",NA,"1982","05","17","Southern America","Bolivia",NA,NA,"Province of Vaca Diez, Departamento of Beni: Heavily disturbed flood plain forest along road to Hamburgo, km 1 & 2 at SW edge of Riberalta.","-66.1","-11.033333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1587820 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1587820","NL-U1587820",NA,NA,NA,NA,NA,"-66.1","-11.033333","Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 09:52:38-03","NBC","NL-BOTANY","U.1587821","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Steinbach J",NA,"1925","06","01","Southern America","Bolivia",NA,NA,"Campos-región, Buenavista, Prov. Sará, Depto. Santa Cruz.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1587821 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1587821","NL-U1587821",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 09:52:38-03","NBC","NL-BOTANY","U.1587822","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Steinbach J",NA,"1916","06","01","Southern America","Bolivia",NA,NA,"Provincia del Sara (Bolivia), Dep. Sta. Cruz, Cantón Buenavista.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1587822 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1587822","NL-U1587822",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 09:52:38-03","NBC","NL-BOTANY","WAG.1804209","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Hatschbach GG; Manosso A",NA,"1988","03","05","Southern America","Brazil",NA,NA,"Rio Paranapanema (mun. Sto Inacio) Parana.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1804209 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1804209","NL-WAG1804209",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-02-08 09:52:38-03","NBC","NL-BOTANY","WAG.1804210","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Pedersen TM",NA,"1988","12","22","Southern America","Argentina",NA,NA,"Plantae Argentinae. Carambola (Estancia 'Fortun del Ibera'. Dep. Concepción. Prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1804210 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1804210","NL-WAG1804210",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"53","2020-11-04 11:19:13-03","ESALQ","ESA","10226","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Ramos, E. & Torres, R.B.","Salis, S.M.","13.0","1986","04","09",NA,"Brasil","São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,NA,"ESA010226",NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:19:13-03","ESALQ","ESA","112090","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa",NA,"Aguirre, G.H. et al.","Aguirre, G.H.",NA,"2008","02","19",NA,"Brasil","São Paulo","Quatá",NA,"-50.689998626709","-22.2399997711182",NA,NA,"ESA112090","ESA112090",NA,NA,NA,"24407","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:19:13-03","ESALQ","ESA","13225","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Ramos, E. & Torres, R.B.","Patrícia","27.0","1987","10","08",NA,"Brasil","São Paulo","Marília",NA,"-49.939998626709","-22.2099990844727",NA,NA,"ESA013225",NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 12:16:08-03","ESALQ","ESA","133559","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Mansur, A.","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","49.0","2015","06","29",NA,"Brasil","São Paulo","Nova Odessa","Instituto de Zootecnia; Fragmento de Floresta Estacional Semidecidual degradada","-47.2900009155273","-22.7700004577637",NA,"sem observações","ESA133559",NA,"553","553","2015","8440","auto","-47,.28982º","-22,760175º",NA,NA,"06","21",NA,NA
"57","2020-11-19 10:25:21-03","CPAP","CPAP","3671","PreserverdSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Pott, A.","3223","1987","08","13",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal","-56.65","-18.983333",NA,"Arbusto dióico exemplar masculino. FLOR: esbranquiçada-ferruginea. FRUTO: (só masculino). INTERESSE: Forrageira. FREQUÊNCIA: Frequente. AMBIENTE: Vegetação arbustiva-arbórea secundária em cordilheira (paleodique); não alagável. SUBSTRATO: solo arenoso. R",NA,NA,"90","90",NA,NA,NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA
"58","2020-11-19 10:25:21-03","CPAP","CPAP","14695","PreserverdSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","A. Pott","Pott, A.","7659","1996","02","25",NA,"Brasil","MS","Coxim","23Km W de Coxim, estrada Pantaneira","-54.856111","-18.417778",NA,"Arbusto 2-3m de altura. FLOR: creme. FRUTO: . INTERESSE: Fruto p/ aves. FREQUÊNCIA: Esparsa. AMBIENTE: Campo arbustivo pantanoso em área de cerrado. SUBSTRATO: solo siltoso. RELEVO: plano em ondulado.",NA,NA,"250","250","2000",NA,NA,"54°51'22'' W","18°25'04'' S",NA,NA,"09",NA,NA,NA
"59","2020-11-19 10:25:21-03","CPAP","CPAP","2298","PreserverdSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","A. Pott","Pott, A.","2269","1986","08","01",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - salina da mata 6","-56.65","-18.983333",NA,"Arbusto 11,5m de altura. FLOR: esverdeada. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Borda Da Mata Adjacente A Salina.. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"90","90","2000",NA,NA,"56°39' W","18°59' S",NA,NA,"09",NA,NA,NA
"60","2020-11-19 10:25:21-03","CPAP","CPAP","24196","PreserverdSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","A. Pott","Pott, A.","13016","2005","08","13",NA,"Brasil","MS","Corumbá","5Km da sede Invernada da Onça, Fazenda São Paulino, sub-região da Nhecolândia, Pantanal","-55.935556","-18.994444",NA,"Arbusto a Árvoreta 2-4m de de altura. Flor ausente. Fruto vermelho..fruto para aves.Esparsa..Cerradão mesotrófico com Diptychandra/Magonia. Solo: arenoso. Relevo: convexo em plano",NA,NA,"120","120","2005",NA,NA,"55°56'08 W","18°59'40 S",NA,NA,NA,NA,NA,NA
"61","2020-11-19 10:25:21-03","CPAP","CPAP","24687","PreserverdSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","A. Pott","Pott, A.","14173","2006","09","08",NA,"Brasil","MS","Corumbá","Sede da ex-Fazenda Esperança, parque Estadual do Rio Negro","-56.60675","-19.426417",NA,"Arbusto 1,5-3m de de altura.Flor esverdeado clara. Fruto avermelhado..Esparsa.. Solo: arenoso. Relevo: plano convexo.",NA,NA,NA,NA,NA,NA,NA,"56°36'24,3 W","19°25'35,1 S",NA,NA,NA,NA,NA,NA
"62","2020-11-19 10:25:21-03","CPAP","CPAP","3607","PreserverdSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","A. Pott","Pott, A.","3210","1987","08","05",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - invernada nº 1","-56.65","-18.983333",NA,"Arbusto 2m de altura. FLOR: castanha.. FRUTO: vermelho. INTERESSE: Levantamento florístico. FREQUÊNCIA: Ocasional. AMBIENTE: Borda de cordilheira (paleodique marginal) não alagável. SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: quase plano.",NA,NA,"90","90","2000",NA,NA,"56°39' W","18°59' S",NA,NA,"09",NA,NA,NA
"63","2020-11-19 10:25:21-03","CPAP","CPAP","11398","PreserverdSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"Salis, S. M.","13","1986","04","09",NA,"Brasil","SP","Brotas","Beira do rio Jacaré-Pepira","-48.1199989318848","-22.2800006866455",NA,"FRUTO: vermelho. AMBIENTE: Mata ciliar.",NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2015-07-02 14:04:08-03","JBP","HPL","2328","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.B. Torres","H. Lorenzi & V.F. Kinupp","2181","2000","02","09",NA,"Brasil","MS","Caarapó","Coletado próximo à aldeia Indigena Terena.","-54.8222","-22.6342",NA,NA,NA,NA,NA,NA,"2009","38411","auto",NA,NA,NA,NA,"09","16",NA,NA
"65","2015-07-02 14:04:08-03","JBP","HPL","7701","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.B. Torres","R. Tsuji","1786","2007","03","05",NA,"Brasil","RS","Porto Alegre","Coletado no Parque Zoobotânico; cultivado entre a coleção de plantas.","-51.23","-30.0331",NA,NA,NA,NA,NA,NA,"2009","29946","auto",NA,NA,NA,NA,"09","16",NA,NA
"66","2015-07-02 14:04:08-03","JBP","HPL","9526","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.B. Torres","R. Tsuji","2297","2007","11","15",NA,"Brasil","SP","Guareí","Coletado nas proximidades do município de Guareí-SP.","-48.18","-23.37",NA,NA,NA,NA,NA,NA,"2009","20393","auto",NA,NA,NA,NA,"09","16",NA,NA
"67","2015-07-02 14:04:08-03","JBP","HPL","2327","S","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.B. Torres","H. Lorenzi & V.F. Kinupp","2199","2000","02","10",NA,"Brasil","MS","Anavilena","Coletado nas proximidades da cidade, em pastagem; área degradada.",NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"09","16",NA,NA
"68","2019-08-27 13:34:02-03","IAP","PACA-AGP","109086","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N. E. Br.","M. Grings","M. Grings","1144","2010","12","27",NA,"Brasil","RS","Manoel Viana","Projeto de Assentamento Santa Mercedes.","-55.4827995300293","-29.5891990661621",NA,"ICN 166089 Habitat: borda de floresta de galeria do Rio Ibicuí. Fenofase: fl. Hábito: árvore","PACA109086",NA,NA,NA,NA,"43920","auto",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"69","2020-12-20 21:17:55-03","UFV","VIC","042355","PreservedSpecimen","Plantae",NA,NA,"Flacourtiaceae","Xylosma","venosa","Xylosma venosa","N.E.Brown",NA,"Tinti, B.V.; Nunes, J.","s.n.","2010",NA,NA,NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"VIC042355","VIC042355",NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:44:54-03","UFJF","CESJ","42806","PreservedSpecimen","Plantae","Angiosperma",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","S.F. Smith","G. Hatschbach; M. Hatschbach; J.M. Silva","73953","2002","11","09","América do Sul","Brasil","Mato Grosso do Sul","Bonito","Projeto Guaicurus","-56.4818992614746","-21.1210994720459",NA,"Arbusto, 2m., flor creme. Cerrado.","CESJ042806",NA,NA,NA,"2003","71352","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:44:54-03","UFJF","CESJ","62025","PreservedSpecimen","Plantae","Angiosperma",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","J. Cordeiro","E. Barbosa; J.M. Silva","1946","2006","11","16","América do Sul","Brasil","Mato Grosso do Sul","Porto Murtinho","Ingazeira, Fazenda Ovo de Ema","-57.8824996948242","-21.6989002227783",NA,"Arbusto, 2m, flor creme. Carrascal.","CESJ062025",NA,NA,NA,"2007","185577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-21 14:44:54-03","UFJF","CESJ","51708","PreservedSpecimen","Plantae","Angiosperma",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","S.F. Smith","J.M. Silva; E. Barbosa","4834","2006","06","12","América do Sul","Brasil","Mato Grosso do Sul","Porto Murtinho","Rodovia Caracol-Porto Murtinho, km 160, Fazenda Ponto Alegre","-57.8824996948242","-21.6989002227783",NA,"Arbusto, 2m, flor creme. Cerrado.","CESJ051708",NA,NA,NA,"2006","185577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-21 14:44:54-03","UFJF","CESJ","68708","PreservedSpecimen","Plantae","Angiosperma",NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"A. Burkart","27019",NA,NA,NA,"América do Sul","Argentina","Entre Rios","La Paz",NA,"-59.544444","-30.889722",NA,NA,"CESJ068708",NA,NA,NA,NA,NA,NA,"-59.544444","-30.889722",NA,NA,NA,NA,NA,NA
"74","2021-04-07 11:48:33-03","UFMS","CGMS","21455","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","S. Boff","S.V. Boff","64","2007","02","01",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda São Bento.","-57.0188889","-19.5766667",NA,"Flor amarela. Habitat: Borda de capão. Solo calcimórfico. Comum. Habito: Árvore.","CGMS1050863",NA,NA,NA,NA,NA,NA,"-57,0188889","-19,5766667",NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:48:33-03","UFMS","CGMS","31449","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","V.A. Assunção","V.A. Assunção","711","2010","06","19",NA,"Brasil","Mato Grosso do Sul","Jaraguari","Furnas do Dionísio.","-54.5666667","-20.145",NA,"Botão esverdeado. Habitat: Floresta estacional. Floresta decídua. Solo eutrófico. Relevo escarpado. Habito: Árvore. 2,80m de altura.","CGMS1060884",NA,NA,NA,"2010",NA,NA,"-54,5666667","-20,145",NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:48:33-03","UFMS","CGMS","29310","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","A. Pott; L.C.S. Magalhães","L.C.S. Magalhães; L.G. Escalante","450","2009","07","22",NA,"Brasil","Mato Grosso do Sul","Nioaque","Assentamento Andalucia.","-55.7513889","-20.7927777",NA,"Fruto verde. Habitat: Floresta Estacional Decídua. Habito: Arvoreta. 2,00m de altura.","CGMS1058771",NA,"202","202","2012",NA,NA,"-55,7513889","-20,7927777",NA,NA,"03","19",NA,NA
"77","2021-04-07 11:48:33-03","UFMS","CGMS","53725","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"A. Pott; V.J. Pott","17220","2006","02","06",NA,"Brasil","Mato Grosso do Sul","Aquidauana","4,6 km E da Rodovia MS-419, Retiro Bocaina, Fazenda Taboco.","-55.6344444","-20.0694445",NA,"Flor esverdeada. Ponto 3.4. Habitat: Vegetação secundária de mata ciliar em área de cerrado. Solo areno-argiloso. Relevo vale em ondulado. Esparsa. Habito: Arvoreta, 2,00 - 3,00 m de altura.","CGMS1083692",NA,NA,NA,NA,NA,NA,"-55,6344444","-20,0694445",NA,NA,NA,NA,NA,NA
"78","2021-04-07 11:48:33-03","UFMS","CGMS","33212","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","G.A. Damasceno-Junior","W.S. Covre; S.S. Lima; M.S.T. Souza; A.R.Q. Paredes; W. Vargas; G.A. Damasceno-Junior","21","2011","06","28",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda São Bento.","-57.0166667","-19.4836111",NA,"Flor branca. Fruto maduro roxo; imaturo verde. Flores saem das axilas das folhas, folhas com margem crenada, ramos modificados em espinhos nas axilas das folhas. Habitat: Borda de capão de mata. Habito: Arbusto.","CGMS1062605",NA,NA,NA,"2011",NA,NA,"-57,0166667","-19,4836111",NA,NA,"06","28",NA,NA
"79","2021-04-07 11:48:33-03","UFMS","CGMS","75192","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","A. Pott","A. Pott; C. Mazza, M. Pereira & R. de A. Mauro","3210","1987","08","05",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim, Invernada n.1, Nhecolândia, Pantanal.","-56.65","-18.9833333",NA,"Flor castanha. Fruto vermelho. Material só com flores femininas. CPAP - 3607. Habitat: Borda de cordilheira (paleodique marginal), não alagável. Solo arenoso (podzol hidromórfico). Relevo quase plano. Habito: Arbusto 2 m de altura. O","CGMS1108116",NA,"90","90",NA,NA,NA,"-56,65","-18,9833333",NA,NA,NA,NA,NA,NA
"80","2021-04-07 11:48:33-03","UFMS","CGMS","75191","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"A. Pott; V.J. Pott & M. Pereira","3223","1987","08","13",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Nhumirim, Nhecolândia, Pantanal.","-56.7166667","-19.1666667",NA,"Flor esbranquiçada-ferrugínea. Planta masculina. CPAP - 3671. Habitat: Vegetação arbustiva-arbórea secundária em cordilheira (paleodique), não alagável. Solo arenoso. Relevo quase plano. Habito: Arbusto dióico (exemplar masculino). F","CGMS1108115",NA,"90","90",NA,NA,NA,"-56,7166667","-19,1666667",NA,NA,NA,NA,NA,NA
"81","2021-04-07 11:48:33-03","UFMS","CGMS","46651","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","R.C. Rivaben; R.H. Silva; A. Pott","R.C. Rivaben; E.B. Souza; D.J.M. Machate","77","2014","08","06",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda São Bento próximo ao Rio Abobral e a estrada Parque.","-57.1813889","-19.4613889",NA,"Inflorescência amarela. Habitat: Pantanal, sub-região do Abobral. Borda de capão. Habito: Arbórea. 3,00 m de altura.","CGMS1076621",NA,NA,NA,NA,NA,NA,"-57,1813889","-19,4613889",NA,NA,NA,NA,NA,NA
"82","2021-04-07 11:48:33-03","UFMS","CGMS","75190","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","A. Pott","A. Pott; V.J. Pott, A. Arantes & N.C. Bueno","7659","1996","02","25",NA,"Brasil","Mato Grosso do Sul","Coxim","23 Km W de Coxim, Estrada Pantaneira.","-54.8561111","-18.4177778",NA,"Flor creme. CPAP - 14695. Habitat: Campo arbustivo pantanoso em área de cerrado. Solo siltoso. Relevo plano em ondulado. Habito: Arbusto 2-3 m de altura. Esparsa.","CGMS1108114",NA,"250","250",NA,NA,NA,"-54,8561111","-18,4177778",NA,NA,NA,NA,NA,NA
"83","2021-04-07 11:48:33-03","UFMS","CGMS","59985","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"A. Pott; V.J. Pott; S.N. Moreira","14500","2007","07","27",NA,"Brasil","Mato Grosso do Sul","Bela Vista","Rodovia MS-472, estrada Apaporé, 6 Km ao sul da BR-267 rumo a Bela Vista.","-56.6091667","-21.5938889",NA,"Flor creme-esverdeada nos indivíduos masculinos. Fruto vermelho. Habitat: Vegetação secundária de cerradão (com Terminalia argentea). Solo regossolo. Relevo encosta superior de suave ondulado. Habito: Arbusto. 1,00 - 3,00 m de altura","CGMS1089886",NA,"359","359",NA,NA,NA,"-56,6091667","-21,5938889",NA,NA,NA,NA,NA,NA
"84","2021-04-07 11:48:33-03","UFMS","CGMS","62258","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Reflora 2020, nome valido","A. Pott; V.J. Pott","13016","2005","08","13",NA,"Brasil","Mato Grosso do Sul","Corumbá","5Km da sede Invernada da Onça, Fazenda São Paulino, sub-região da Nhecolândia, Pantanal.","-55.9355555","-18.9944444",NA,"Flor ausente. Fruto vermelho. Habitat: Cerradão mesotrófico com Diptychandra/Magonia. Solo arenoso. Relevo convexo em plano. Esparsa. Habito: Arbusto a arvoreta 2-4m de alt.","CGMS1095254",NA,"120","120","2020",NA,NA,"-55,9355555","-18,9944444",NA,NA,"03","12",NA,NA
"85","2021-04-07 11:48:33-03","UFMS","CGMS","62246","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","Reflora 2020, nome valido","A. Pott; V.J. Pott","11183","2003","04","02",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Santo Antonio, lado oeste da serra do Amolar.","-57.6516667","-17.8647222",NA,"Flor ausente. Fruto vermelho. Habitat: Vegetação secundária. Solo solo litólico. Relevo planalto. Ocasional. Habito: Arbusto 2m alt.","CGMS1095242",NA,"140","140","2020",NA,NA,"-57,6516667","-17,8647222",NA,NA,"03","12",NA,NA
"86","2021-04-07 11:48:33-03","UFMS","CGMS","59978","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.",NA,"A. Pott; V.J. Pott; S.N. Moreira","14501","2007","07","27",NA,"Brasil","Mato Grosso do Sul","Bela Vista","Rodovia MS-472, estrada Apaporé, 6 Km ao sul da BR-267 rumo a Bela Vista.","-56.6091667","-21.5938889",NA,"Flor creme-esverdeada. Fruto vermelho nos indivíduos femininos. Habitat: Vegetação secundária de cerradão (com Terminalia argentea). Solo regossolo. Relevo encosta superior de suave ondulado. Habito: Arbusto. 1,00 - 3,00 m de altura.","CGMS1089879",NA,"359","359",NA,NA,NA,"-56,6091667","-21,5938889",NA,NA,NA,NA,NA,NA
"87","2021-04-07 11:48:33-03","UFMS","CGMS","34214","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E.Br.","U.M. Resende","A.C. Araújo; R.S. Arruda","1258","2000","05","15",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Xaraés, Pantanal.","-57.0333333","-19.48",NA,"Flor amarela. Capão 56 - borda. Habitat: Capão. Habito: Árvore.","CGMS1063609",NA,NA,NA,NA,NA,NA,"-57,0333333","-19,48",NA,NA,NA,NA,NA,NA
