"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"46","2021-04-07 11:46:29-03","UFMS","CGMS","24194","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","V.A. Assunção; L.C. Romero","66",NA,"Brasil",NA,NA,NA,"CGMS1053610",NA,NA,"O.Berg","D. Villarroel","2007","11","15","Mato Grosso do Sul","Campo Grande","RPPN da UFMS.","-54.6133333","-20.5091667",NA,NA,NA,"2013",NA,NA,"-54,6133333","-20,5091667","02",NA,"18",NA,NA,NA,NA,NA
"47","2021-04-07 11:46:29-03","UFMS","CGMS","37591","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","A. Pott; V.J. Pott","8180",NA,"Brasil",NA,NA,"Flor branca. Fruto purpúreo. Habitat: Remanescente de cerradão. Solo arenoso hidromórfico. Relevo encosta de ondulado. Habito: Arbusto. Frequente. 1,00m de altura.","CGMS1067006",NA,NA,"O.Berg",NA,"1999","10","27","Mato Grosso do Sul","Alcinópolis","Antiga sede da Fazenda Água Limpa, Córrego agua.","-53.9","-18.2166667",NA,NA,NA,NA,NA,NA,"-53,9","-18,2166667",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-04-07 11:46:29-03","UFMS","CGMS","55473","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","A. Pott; T.C. Pina","13502",NA,"Brasil",NA,NA,"Flor branca. Fruto ausente. Botão rosado. Habitat: Cerrado sensu stricto raleado, com gado. Solo argiloso vermelho. Relevo planalto suave ondulado. Frequente. Habito: Subarbusto (rebrota). 0,35 m de altura.","CGMS1085443",NA,NA,"O.Berg",NA,"2005","10","26","Mato Grosso do Sul","Sidrolândia","Assentamento Terra Solidária, 1,5 km a leste do Km 387 da Rodovia BR-060.","-54.7655556","-20.7538889","479","479",NA,NA,NA,NA,"-54,7655556","-20,7538889",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-04-07 11:46:29-03","UFMS","CGMS","15187","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","A.S. Penha; T. Ramires; C.S. Campos; M.C. Lescano","368",NA,"Brasil",NA,NA,NA,"CGMS1044702",NA,NA,"O.Berg","A. Pott","2004","11","01","Mato Grosso do Sul","Paraíso","Fazenda Potreiro do Sucuriú.","-53.0152778","-19.9836111",NA,NA,NA,"2006",NA,NA,"-53,0152778","-19,9836111","02",NA,"17",NA,NA,NA,NA,NA
"50","2021-04-07 11:46:29-03","UFMS","CGMS","37676","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","V.J. Pott; A. Pott.","7145",NA,"Brasil",NA,NA,"Flor rosa. Fruto imaturo. Duplicata para Sobral. Habitat: Campo natural herbáceo-arbustivo, perturbado, pós-fogo. Solo arenoso. Relevo quase-plano. Habito: Microarbusto, em moitas com xilopódio. Esparso.","CGMS1067093",NA,NA,"O.Berg",NA,"2004","10","27","Mato Grosso do Sul","Ponta Porã","0,5 Km norte de Sanga Puitã, rodovia MS-463, Km 99, próximo 12 Km de Ponto Porã.","-55.6","-22.62","630","630",NA,NA,NA,NA,"-55,6","-22,62",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-07 11:46:29-03","UFMS","CGMS","37675","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","A. Pott; V.J. Pott.","8371",NA,"Brasil",NA,NA,"Flor rósea. Fruto semFruto. Habitat: Cerradão, beira de estrada. Solo areno-argiloso. Relevo inclinado suave. Habito: Subarbusto com xilopódio. Frequente. 0,20-0,60m de altura.","CGMS1067092",NA,NA,"O.Berg",NA,"2000","10","30","Mato Grosso do Sul","Campo Grande","Reserva da Embrapa Gado de Corte.","-54.7166667","-20.4241667",NA,NA,NA,NA,NA,NA,"-54,7166667","-20,4241667",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-04-07 11:46:29-03","UFMS","CGMS","37590","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","A. Pott; P. Hernandez Filho; T.G.Florenzano.","6506",NA,"Brasil",NA,NA,"Flor branca. Fruto ausente. Habitat: Cerrado denso com 10,00m de altura. Latossolo arenoso. Relevo ondulado. Habito: Arbusto verde claro. Frequente. 1,00m de altura.","CGMS1067005",NA,NA,"O.Berg","C. Proença","1993","10","12","Mato Grosso do Sul","Rio Verde","20Km oeste de Rio Verde na estrada para Serra Pindaiva.","-54.95","-18.8","550","550",NA,"1993",NA,NA,"-54,95","-18,8",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-07 11:46:29-03","UFMS","CGMS","37589","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","A. Pott","1172",NA,"Brasil",NA,NA,"Aspecto de Alecrim (Vernonia nudiflora). Habitat: Cerrado com Vochysia thyrsoidea, Paspalum carinatum. Solo arenoso. Relevo plano. Habito: Arbusto ereto. 1m de altura.","CGMS1067004",NA,NA,"O.Berg","M. Sobral","1981","09","19","Mato Grosso","Santo Antônio do Leverger","Fazenda Santo Antônio das Três Marias, inicio do Pantanal.","-56.2333333","-15.8666667","120","120",NA,"1988",NA,NA,"-56,2333333","-15,8666667",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-04-07 11:46:29-03","UFMS","CGMS","67958","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","A. Pott; V.J. Pott","11915",NA,"Brasil",NA,NA,"Flor rosa. Fruto ausente. Habitat: Vegetação secundária de cerrado, de beira de estrada, após fogo. Solo latossolo vermelho. Relevo quase plano. Frequente. Habito: Subarbusto delgado, 30 cm altura., em moitas c/ xilopódio.","CGMS1100917",NA,NA,"O.Berg",NA,"2004","10","12","Mato Grosso do Sul","Rio Brilhante","Prudêncio Thomaz, Rodovia BR-163.","-54.4291667","-21.6569444","315","315",NA,NA,NA,NA,"-54,4291667","-21,6569444",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-07 11:46:29-03","UFMS","CGMS","40919","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","H.C. Vinci-Carlos; A.P. de Souza; R.C. Rivaben; G.A. Damasceno-Junior","459",NA,"Brasil",NA,NA,"Flor branca. Habitat: Cerrado.Floresta aluvial (mata de galeria). Solo litólico arenoso raso. Relevo encosta inferior ondulado. Habito: Subarbusto. 0,30m de altura.","CGMS1070913",NA,NA,"O.Berg","C.C.C. Encina","2013","10","04","Mato Grosso do Sul","Corguinho","Distrito de Taboco. Estância Ambiental Quinta do Sol. Margem do Córrego Galheiros.","-55.2461111","-19.7766667","280","280",NA,"2017",NA,NA,"-55,2461111","-19,7766667","06",NA,"15",NA,NA,NA,NA,NA
"56","2021-04-07 11:46:29-03","UFMS","CGMS","31141","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","M. Rocha; C.S. Robles; F. Bao; G.A. Damasceno-Junior; M.L. Bueno","53",NA,"Brasil",NA,NA,"Fruto amarelo. Habitat: Campo rupestre/campo sujo, com presença de queimadas. Habito: Arbusto.","CGMS1060560",NA,NA,"O.Berg","D. Villarroel","2010","11","25","Mato Grosso do Sul","Corumbá","Topo do Morro do Amolar.","-57.5333333","-18.0191667","645","645",NA,"2013",NA,NA,"-57,5333333","-18,0191667","02",NA,"12",NA,NA,NA,NA,NA
"57","2021-04-07 11:46:29-03","UFMS","CGMS","10620","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","F.M. Lima","129",NA,"Brasil",NA,NA,"Flores rosas, estames rosas. Vários botões. Habitat: Cerrado. Habito: Erva. 0,30m de altura.","CGMS1039916",NA,NA,"O.Berg","D. Villarroel","1999","10","10","Mato Grosso do Sul","Campo Grande","Cerrado da Química-UFMS.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"2013","161190","auto",NA,NA,"02",NA,"18",NA,NA,NA,NA,NA
"58","2021-04-07 11:46:29-03","UFMS","CGMS","11621","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","M.R. Sigrist",NA,NA,"Brasil",NA,NA,"Flor rosa. Ausência de frutos. Habitat: Terrestre. Cerrado. Habito: Erva.","CGMS1040945",NA,NA,"O.Berg","D. Villarroel","2000","10","01","Mato Grosso do Sul","Campo Grande","Cerrado/Remanescente/Campus UFMS.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"2013","161190","auto",NA,NA,"02",NA,"18",NA,NA,NA,NA,NA
"59","2019-12-20 20:07:22-03","UFS","ASE","42032","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Nascimento, M","19","Southern America","Brasil",NA,NA,"Árvore com cerca de 4m de comprimento. Folhas simples com margem inteira, filotaxia oposta, base e ápice agudo. Flores com coloração alva e muitos estames visíveis.; Caatinga","ASE0043484","Magnoliophyta",NA,"(O.Berg)",NA,"2019","12","02","Bahia","Mucugê","Chapada Diamantina, Parque Municipal de Mucugê - BA","-41.353063","-12.993252",NA,NA,NA,"2019",NA,NA,"-41.353063","-12.993252","12",NA,"17",NA,NA,NA,NA,NA
"60","2021-03-01 16:36:10-03","UNICAMP","UEC","125476","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Kinoshita, LS; Alencar, ME","00344",NA,"Brazil",NA,NA,"Subarbusto ca. 1m, flore esbranquiçadas.; Cerradão",NA,"Magnoliopsida",NA,"O.Berg","Mazine, FF","2000","11","21","Minas Gerais","Jaboticatubas","Serra do Cipó, estrada para sede do IBAMA","-43.616667","-19.333333",NA,NA,NA,"2004",NA,NA,"-43.616667","-19.333333","02",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:36:10-03","UNICAMP","UEC","125478","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Kinoshita, LS; Alencar, ME","00343",NA,"Brazil",NA,NA,"Subarbusto ca. 1,2m, frutos vermelhos quando maduros.; Cerradão",NA,"Magnoliopsida",NA,"O.Berg","Mazine, FF","2000","11","21","Minas Gerais","Jaboticatubas","Serra do Cipó, estrada para sede do IBAMA","-43.616667","-19.333333","600","700",NA,"2004",NA,NA,"-43.616667","-19.333333","02",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:36:10-03","UNICAMP","UEC","49246","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Rodrigues, WA","10368",NA,"Brazil",NA,NA,"0,40 m de altura, flores brancas com botões rosados; ocasional.; Cerrado, margem da estrada.",NA,"Magnoliopsida",NA,"O.Berg","Faria Júnior, JEQ","1983","09",NA,"Goiás","Jataí","171 Km de Jataí Direção Rondonópolis, BR - 364 GO.","-51.7144012451172","-17.8813991546631",NA,NA,NA,"2009","75073","auto",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:36:10-03","UNICAMP","UEC","38279","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Martins, FR; et al.","16267",NA,"Brazil",NA,NA,"Subarbusto ca. 20cm, flores e botões róseos.",NA,"Magnoliopsida",NA,"O.Berg","Sobral, M","1984","09","05","Mato Grosso do Sul","Selvíria","Fazenda Cacildo Arantes","-51.4188995361328","-20.3672008514404",NA,NA,NA,"1990","74358","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:36:10-03","UNICAMP","UEC","48451","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Leitão Filho, HF; et al.","s.n.",NA,"Brazil",NA,NA,"Subarbusto 20cm. Flores rosadas.",NA,"Magnoliopsida",NA,"O.Berg","Mazine, FF","1985","11","05","Mato Grosso do Sul","Selvíria","Fazenda do Cacildo","-51.4188995361328","-20.3672008514404",NA,NA,NA,"1997","74358","auto",NA,NA,"08",NA,"15",NA,NA,NA,NA,NA
"65","2021-03-01 16:36:10-03","UNICAMP","UEC","38306","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Yamamoto, K","16741",NA,"Brazil",NA,NA,"Subarbusto até 40cm alt., flores róseas, frutos maduro vinoso.",NA,"Magnoliopsida",NA,"O.Berg","Sobral, M","1984","10","23","Mato Grosso do Sul","Selvíria","Fazenda do Cacildo","-51.4188995361328","-20.3672008514404",NA,NA,NA,"1990","74358","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:36:10-03","UNICAMP","UEC","60654","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Tamashiro, JY; et al.","124",NA,"Brazil",NA,NA,"Subarbusto até 15 cm, flores rosadas até brancacentas.; Cerrado Alto.","UEC104685","Magnoliopsida",NA,"O.Berg","Lima, DF","1985","11","05","Mato Grosso do Sul","Selvíria","Fazenda do Senhor Cacildo Arantes","-51.4188995361328","-20.3672008514404",NA,NA,"UEC104685","2016","74358","auto",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:36:10-03","UNICAMP","UEC","48262","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Tamashiro, JY; et al.","124",NA,"Brazil",NA,NA,"Subarbusto até 15 cm, flores rosadas até brancacentas.; Cerrado Alto.","UEC103411","Magnoliopsida",NA,"O.Berg","Lima, DF","1985","11","05","Mato Grosso do Sul","Selvíria","Fazenda do Senhor Cacildo Arantes","-51.4188995361328","-20.3672008514404",NA,NA,"UEC103411","2016","74358","auto",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"68","2020-04-27 16:10:43-03","UFES","VIES","10392","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, J.E.Q.; Cota, M.R.C.; Caires C.S. & Zanatta, M.R.V.","347",NA,"Brasil",NA,NA,NA,"VIES010392",NA,NA,"O.Berg","Faria, J.E.Q.","2008","09","20","Tocantins","Ponte Alta do Tocantins","Parque estadual do Jalapão.","-47.5360984802246","-10.7439002990723","520","520","VIES010392","2008","134131","auto",NA,NA,"09",NA,"20",NA,NA,NA,NA,NA
"69","2019-08-16 08:40:12-03","UTFPR","HCF","8965","S","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","M.G. Caxambu","3151",NA,"Brasil",NA,NA,"arbusto heliófito, ca. 1,70 m. Frutos imaturos verdes. Flores rosadas, com filetes amarelos. Odorífera.",NA,NA,NA,"O.Berg","D.F. Lima","2010","08","01","TO","Mateiros","APA do Jalapão, arredores de Mateiros","-46.500694","-10.579694","508","508",NA,"2015",NA,NA,"46°30'02,5 W","10°34'46,9 S",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-21 19:37:33-03","UFC","EAC","60975","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Chacon, R.G.","1639","Southern America","Brasil",NA,NA,"Subarbusto de 1,70 m, comum; flores brancas.; Cerrado rupestre, areia quartzosa.","EAC0060975","Dicotyledon",NA,"O.Berg","Rosa, P.O.","2017","09","28","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha dos Saltos.","-47.843611","-14.165556",NA,NA,"EAC0060975","2017",NA,NA,"-47.843611","-14.165556","10",NA,"02",NA,NA,NA,NA,NA
"71","2020-12-21 16:36:24-03","MBM","MBM","138614","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G.; Hatschbach, M.; Guimarães; D.; Hatschbach, M.; Guimarães; D.","54634","Southern America","Brazil",NA,NA,NA,"MBM138614",NA,NA,"O.Berg","Sobral, M.","1990","10","16","Goiás","Alto Paraíso de Goiás","Parque Nacional Chapadas dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,"MBM138614",NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:36:24-03","MBM","MBM","146562","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G.; Hatschbach, M.; Guimarães, D.; Hatschbach, M.; Guimarães, D.","55934","Southern America","Brazil",NA,NA,NA,"MBM146562",NA,NA,"O.Berg","Sobral, M.","1991","11","08","Goiás","Alto Paraíso de Goiás","Córrego Piçarrão","-47.5099983215332","-14.1324996948242",NA,NA,"MBM146562",NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:36:24-03","MBM","MBM","96346","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G.; Kummrow, R.; Kummrow, R.","48410","Southern America","Brazil",NA,NA,NA,"MBM096346",NA,NA,"O.Berg","Sobral, M.","1984","10","14","Mato Grosso do Sul","Amambai","Amambai, rodovia para Coronel Sapucaia","-55.2257995605469","-23.1042003631592",NA,NA,"MBM096346",NA,"73676","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:36:24-03","MBM","MBM","124600","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","52619","Southern America","Brazil",NA,NA,NA,"MBM124600",NA,NA,"O.Berg","Sobral, M.","1988","10","25","Mato Grosso do Sul","Maracaju","Rod. BR-267, 20km O de Maracaju","-55.1683006286621","-21.6144008636475",NA,NA,"MBM124600",NA,"77391","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:36:24-03","MBM","MBM","80126","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G.","45904","Southern America","Brazil",NA,NA,NA,"MBM080126",NA,NA,"O.Berg","Sobral, M.","1982","12","12","Mato Grosso do Sul","Ponta Porã","Pacori","-55.7256011962891","-22.5361003875732",NA,NA,"MBM080126",NA,"102608","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:36:24-03","MBM","MBM","416143","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","5796","Southern America","Brazil",NA,NA,"Arbusto com 2 m de altura; flor branca.; Campo rupestre, beira de riacho.","MBM416143",NA,NA,"O.Berg","Barboza, E.","2018","11","12","Bahia","Mucugê","Chapada Diamantina, trilha para Cachoeira Três Barras","-41.293611","-12.986111","870","870",NA,"2019",NA,NA,"-41.293611","-12.986111","02",NA,"05",NA,NA,NA,NA,NA
"77","2020-12-21 16:36:24-03","MBM","MBM","16229","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G.; et al.; et al.","24655","Southern America","Brazil",NA,NA,NA,"MBM016229",NA,NA,"O.Berg","Sobral, M.","1970","08","14","Mato Grosso","Rio Brilhante","Rod. BR-167",NA,NA,NA,NA,"MBM016229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:36:24-03","MBM","MBM","27565","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G.; Koczicki, C.; Koczicki, C.","33164","Southern America","Brazil",NA,NA,NA,"MBM027565",NA,NA,"O.Berg","Sobral, M.","1973","11","13","Mato Grosso","Rio Verde","Rod. BR-163",NA,NA,NA,NA,"MBM027565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:36:24-03","MBM","MBM","65628","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G.; et al.; et al.","33002","Southern America","Brazil",NA,NA,NA,"MBM065628",NA,NA,"O.Berg","Sobral, M.","1973","11","10","Mato Grosso","Nova Andradina","Casas Verde",NA,NA,NA,NA,"MBM065628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:36:24-03","MBM","MBM","65632","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G.","32371","Southern America","Brazil",NA,NA,NA,"MBM065632",NA,NA,"O.Berg","Sobral, M.","1973","08","26","Mato Grosso","Camapuã","Capão Redondo",NA,NA,NA,NA,"MBM065632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:36:24-03","MBM","MBM","300694","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","78646","Southern America","Brazil",NA,NA,"Subarbusto, 50 cm, fruto preto. Caatinga","MBM300694",NA,NA,"O.Berg","Faria Júnior, J.E.Q.","2004","11","27","Bahia","Macaúbas","Vaca Mansa","-42.698600769043","-13.0193996429443",NA,NA,"MBM300694","2009","71420","auto",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:36:24-03","MBM","MBM","27491","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Macedo, A.","5041","Southern America","Brazil",NA,NA,NA,"MBM027491",NA,NA,"O.Berg","Sobral, M.","1971","11","04","Goiás","Itajá","Ribeirão Grande","-51.5443992614746","-19.0674991607666",NA,NA,"MBM027491",NA,"85586","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:36:24-03","MBM","MBM","183061","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G.; Pott, A.; Pott, A.","63608","Southern America","Brazil",NA,NA,NA,"MBM183061",NA,NA,"O.Berg","Sobral, M.","1995","10","20","Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães, arredores","-55.749698638916","-15.460599899292",NA,NA,"MBM183061",NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:36:24-03","MBM","MBM","27542","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G.; Koczicki, C.; Koczicki, C.","33202","Southern America","Brazil",NA,NA,NA,"MBM027542",NA,NA,"O.Berg","Sobral, M.","1973","11","14","Mato Grosso","Itiquira","Rio Corrente","-54.1502990722656","-17.2089004516602",NA,NA,"MBM027542",NA,"148503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:36:24-03","MBM","MBM","287845","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","76455","Southern America","Brazil",NA,NA,"Ereta, flor alva. Campo limpo","MBM287845",NA,NA,"O.Berg","Faria Júnior, J.E.Q.","2003","10","18","Mato Grosso do Sul","Bela Vista","Rod. BR 060, entre Jardim e Bela Vista, próximo do trevo para a Fazenda Ouro Verde.","-56.5210990905762","-22.1089000701904",NA,NA,"MBM287845","2009","66197","auto",NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:36:24-03","MBM","MBM","222086","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Gomes, J.C.","2395","Southern America","Brazil",NA,NA,NA,"MBM222086",NA,NA,"O.Berg","Kawasaki, M.L.","1964","10","22","Mato Grosso do Sul","Três Lagoas","Rio Sucuruí","-51.6782989501953","-20.7511005401611",NA,NA,"MBM222086",NA,"150618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:36:30-03","MBM","MBM","146559","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","herbacea","Eugenia herbacea","Hatschbach, G.; Hatschbach, M.; Guimarães, D.; Hatschbach, M.; Guimarães, D.","55840","Southern America","Brazil",NA,NA,NA,"MBM146559",NA,NA,"O.Berg","Sobral, M.","1991","11","07","Goiás","Cristalina","Córrego Feio","-47.6136016845703","-16.7686004638672",NA,NA,"MBM146559",NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:36:30-03","MBM","MBM","183062","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","herbacea","Eugenia herbacea","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","63497","Southern America","Brazil",NA,NA,NA,"MBM183062",NA,NA,"O.Berg","Sobral, M.","1995","10","27","Mato Grosso","Porto Esperidião","Rod. MT-265, km 60-70","-58.4603004455566","-15.8528003692627",NA,NA,"MBM183062",NA,"113725","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:36:30-03","MBM","MBM","287861","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","herbacea","Eugenia herbacea","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","76180","Southern America","Brazil",NA,NA,NA,"MBM287861",NA,NA,"O.Berg","Sobral, M.","2003","10","11","Mato Grosso do Sul","Bonito","Rod. MS-345, próximo a Fazenda Campo Verde","-56.4818992614746","-21.1210994720459",NA,NA,"MBM287861",NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
