"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","recordNumber","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","sex"
"45","2021-01-06 11:42:44-03","UFPI-MRV","HDELTA","2752","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Cerqueira, E. C.","2016","Oliveira, I.M.","2011","03","17","Brasil","Piauí",NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Mangue vermelho","HDELTA002752",NA,NA,NA,NA,NA,NA,"02",NA,NA,"03","14",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-01-06 11:42:44-03","UFPI-MRV","HDELTA","2558","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Nascimento, A. S.","2009","09","13","Brasil","Piauí",NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Mangue vermelho","HDELTA002558",NA,NA,NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-01-06 11:42:44-03","UFPI-MRV","HDELTA","2394","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Melo","2009","Melo","2009","10","14","Brasil","Piauí",NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Mangue vermelho","HDELTA002394",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","14",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-01-06 11:42:44-03","UFPI-MRV","HDELTA","1735","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Vieira, I.R.","2017","Andrade, J.A.",NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Mangue de Caneta","HDELTA001735",NA,NA,NA,NA,NA,NA,"01",NA,NA,"01","03",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-01-06 11:42:44-03","UFPI-MRV","HDELTA","2714","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Cerqueira, E. C.","2016","Melo","2009","09","14","Brasil","Piauí",NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Mangue vermelho","HDELTA002714",NA,NA,NA,NA,NA,NA,"2",NA,NA,"03","14",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-01-06 11:42:44-03","UFPI-MRV","HDELTA","2557","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Nascimento","2010","Nascimento","2010","01","19","Brasil","Piauí",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HDELTA002557",NA,NA,NA,NA,NA,NA,"88",NA,NA,"01","19",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-01-06 11:42:44-03","UFPI-MRV","HDELTA","754","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Amaral, M. C.; Araújo, L.","2012","08","04","Brasil","Piauí","Parnaíba","Área de mangue, 343, próximo à ponte de Luís Correia.","-41.7766990661621","-2.90472006797791",NA,NA,NA,NA,"Arbusto <ll>dwc_commonname:</ll> Mangue Vermelho","HDELTA000754",NA,NA,NA,NA,NA,NA,"03","25571","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-06-29 11:32:12-03","UFRJ","RFA","8622","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Cezio Pereira","1968","08","00","Brasil","Rio de Janeiro","Rio de Janeiro","Lagoa de Sepetiba, Guanabara","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"RFA27649",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-06-29 11:32:12-03","UFRJ","RFA","7499","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Prof. W. Hohene; Occhioni","1964","05","00","Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, Guanabara","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore pequena.","RFA26998",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-13 09:20:47-03","UFRJ","RFA","28043","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","C.P. Bar",NA,"E.M. Occhioni; A.A.M. Barros; C.P. Bove","1986","06","12","Brasil","Rio de Janeiro","Rio de Janeiro","Ilha da Marambaia. Praia Grande","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arvoreta ca. 5 m de altura, flores esverdeadas; estames pilosos. Fruto marrom, raízes suporte.","RFA19884",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-24 17:11:00-03","UTFPR","DVPR","3527","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Estevan, DA","2015","11","01","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Propágulo, vegetativo.; Mangue.","DVPR003527",NA,NA,NA,NA,"Magnoliophyta",NA,"2193","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-19 15:44:55-03","UNEB","HUNEB","5096","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Jesus, N.G.","2001","12","02","Brasil","Bahia","Conde","Povoado Cobal; Cavalo Russo.","-37.6105995178223","-11.8135995864868",NA,NA,NA,NA,NA,"HUNEB0005096",NA,NA,NA,NA,"Angiospermae","Florideophycidae","1423","31737","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"57","2019-11-19 15:44:55-03","UNEB","HUNEB","8021","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Jesus, N.G.","2002","10","15","Brasil","Bahia","Conde","Ilha do Chico","-37.543333","-11.778611","37W32'36''","11S46'43''",NA,NA,NA,"HUNEB0008021",NA,NA,NA,NA,"Angiospermae","Florideophycidae","1506",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"58","2019-11-19 15:44:55-03","UNEB","HUNEB","8022","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Jesus, N.G.","2002","10","15","Brasil","Bahia","Conde","Ilha do Chico","-37.543333","-11.778611","37W32'36''","11S46'43''",NA,NA,NA,"HUNEB0008022",NA,NA,NA,NA,"Angiospermae","Florideophycidae","1507",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"59","2019-11-19 15:44:55-03","UNEB","HUNEB","13702","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle",NA,NA,NA,"Costa, P.","2011",NA,NA,"Brasil","Bahia","Jaguaripe",NA,"-38.8955993652344","-13.1133003234863",NA,NA,NA,NA,NA,"HUNEB0013702",NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,"41836","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:47:28-03","EAO","IAN","24409","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"sc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN024409",NA,NA,NA,NA,"Dicotiledônea",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:47:28-03","EAO","IAN","158363","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Cordeiro, MR",NA,"Dantas, M","1982","03","11","Brasil","Amapá",NA,"Rio Araguari, mergem esquerda, várzea, solo argiloso.","-52.916667","-0.916667","-52.916667","-0.916667",NA,NA,"Árvore, fruto verde.","IAN158363",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:47:28-03","EAO","IAN","120419","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Belém, RP; Pinheiro, RS","1966","06","01","Brasil","Bahia",NA,"Margem da Rodovia Una-Olivença. Mata costeira. Baeira do mar.",NA,NA,NA,NA,NA,NA,"Arbusto de 4m; flores creme; frutos verdes.","IAN120419",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"2384",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:47:28-03","EAO","IAN","125535","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Breteler, FJ","1966","Breteler, FJ","1966","05","13","Venezuela","Merida","Mérida","South coast of Penisula de Faria, near Yaguarapare. Small arm of Boca de Cumana. Aviconnia forest edge.",NA,NA,NA,NA,NA,NA,"Tree, ± 7m tall, richly fruiting. Leaves coriaceous; smooth, glossy and dark green above, pale green and slightly glossy beneath with paler midrib and petioles. Petioles above mostly dark green. Calyx medium at anthesis. Stipules mediu","IAN125535",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"5173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:47:28-03","EAO","IAN","160228","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Davidse, G; Rosa, NA","1980","04","04","Brasil","Pará","Marapanim","Just east of the fishing village of Camara which is ca 11km northeast of Marudá.","-47.683333","-0.616667","-47.683333","-0.616667","2","20","In mangrove tidal flat; stil-rooted tree 5m tall, pendant fruit green; flowers white.","IAN160228",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"17848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:47:28-03","EAO","IAN","197598","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Silva, WLS","2018","Sousa, MO","2018","06","29","Brasil","Maranhão","Carutapera","Manguezal, solo sem serrapilheira, muito argiloso.&nf;Conglomerado MA-2; Avaliação de regeneração natural, subunidade 1, subparcela 10, individuo 1.","-45.9","-1.26","-45.9","-1.26",NA,NA,"Árvore, com altura de 2,2m, base com raizes fúlcreas, flor de cor verde, casca externa cinza e interna vermelha, fina, áspera, sem odor.","IAN197598",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"343",NA,NA,"09","11",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:47:28-03","EAO","IAN","197599","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Silva, WLS","2018","Sousa, MO","2018","06","29","Brasil","Maranhão","Carutapera","Manguezal, solo sem serrapilheira, muito argiloso.&nf;Conglomerado MA; 2 ; medições na subunidade completa, subunidade 2, subparcela 1, individuo 1.","-45.9","-1.26","-45.9","-1.26",NA,NA,"Árvore, com DAP 20,0 e altura 10,0, base com raizes fúlcreas, flor verde, casca cinza externamente e vermelha internamente.","IAN197599",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"338",NA,NA,"09","11",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:47:28-03","EAO","IAN","197665","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Nunes, CS","2018","Rodrigues, CB","2018","08","14","Brasil","Maranhão","Turiaçu","Solo lodoso, úmido, mangue.&nf;Conglomerado MA-21, medições na subunidade completa, subunidade 1, subparcela 1, individuo 1.","-45.610578","-2.341083","-45.610578","-2.341083",NA,NA,"Árvore com DAP de 13,8 e altura de 6,6m raizes fúlcreas, flor branca, fruto imaturo com dimensões de 2,3cm na forma oval e cores externas marrom e interna creme, consistência externa seco e presença de polpa internamente, casca externa","IAN197665",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"505",NA,NA,"10","23",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:47:28-03","EAO","IAN","199233","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Cruz, ED","2019","05","06","Brasil","Pará","Bragança","Estrada Bragança - Ajuruteua.","-46.7325","-1.958056","-46.7325","-1.958056",NA,NA,"AT=9 m, Ávore bifurcada.","IAN199233",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"1326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:47:28-03","EAO","IAN","37994","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Black, GA","1948","11","13","Brasil","Pará",NA,"Marajó. Estrada de Salvaterra para Jubim.",NA,NA,NA,NA,NA,NA,"Árvore, fruto pendente.","IAN037994","IAN037994 IAN037994_e","Southern America",NA,NA,"Dicotiledônea",NA,"3509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:47:28-03","EAO","IAN","38350","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Francois, K","1942","11",NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN038350","IAN038350 IAN038350_e","Southern America",NA,NA,"Dicotiledônea",NA,"108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:47:28-03","EAO","IAN","45043","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Black, GA","1949","04","07","Estados Unidos","Flórida",NA,"Dania Beach; perto de Hollywood.",NA,NA,NA,NA,NA,NA,"Árvore.","IAN045043",NA,NA,NA,NA,"Dicotiledônea",NA,"4376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:47:28-03","EAO","IAN","49884","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Jonker","1941","Lanjouw, J","1933","08","13","Suriname","Marowijne",NA,"Marowijne river near Galibi. Shore.",NA,NA,NA,NA,NA,NA,NA,"IAN049884",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:47:28-03","EAO","IAN","55609","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Black, GA","1950","04","21","Brasil","Amapá",NA,"Fazenda Mongubas, Fóz do rio Macarrí.",NA,NA,NA,NA,NA,NA,NA,"IAN055609",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"9546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:47:30-03","EAO","IAN","87303","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Arnoldo-Broeders, M","1952","03","15","Curaçao",NA,NA,"Sea level",NA,NA,NA,NA,NA,NA,"Plant 3m high; flowers white, abundant.","IAN087303",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"2071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:47:30-03","EAO","IAN","92646","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Hodge, WH; Howard, RA; Godfrey, RK","1940","08","28","Cuba","Santa Clara",NA,"Mangrove swamp in limestone tidal flat, Rancho Luna, 10 miles east of the entrance to Cienfuegos Bay, Santa Clara.",NA,NA,NA,NA,NA,NA,"TRee or large bush up to 6m high. Brak papery, brown, thick. Branches fragile. Aerial roots deep brown. Leaves coriaceous succulent. Flowers yellow. Petals hairy. Fruit green.","IAN092646",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"4260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:47:28-03","EAO","IAN","125061","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Prance, GT","2016","Belém, RP","1968","05","03","Brasil","Bahia","Maraú","Mata litorânea, margem de igarapé.","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"Arvorezinha de 3-4m de altura. Flores verde, frutos arroxeados.","IAN125061",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"3481","47076","auto","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:47:30-03","EAO","IAN","94830","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Guedes, TN","1949","05","10","Brasil","Pará","Belém","Beira do Guamá, terreno inundado, várzea.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Árvore de 10m de altura; flor branca, fruto verde.","IAN094830",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"145","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:47:28-03","EAO","IAN","136929","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Oliveira, E","1971","10","21","Brasil","Pará","Belém","Mosqueiro, L.19, Q.28. Igarapé Pau Amarelo.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Árvore de 8m e 28cm de circunferência.","IAN136929",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"5938","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:47:28-03","EAO","IAN","27931","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Ducke, A",NA,"Pires, JM; Black, GA","1947","01","18","Brasil","Pará","Belém","Mosqueiro, Vila.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"Árvore do mangal.","IAN027931","IAN027931 IAN027931_e","Southern America",NA,NA,"Dicotiledônea",NA,"1248","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:47:28-03","EAO","IAN","163304","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Rodrigues, IA","1985",NA,NA,"Brasil","Pará","Bragança","Campos de Santa Tereza.","-46.7655982971191","-1.05360996723175",NA,NA,NA,NA,NA,"IAN163304",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"1316","56429","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:47:28-03","EAO","IAN","28069","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Pires, JM","1947","04","11","Brasil","Pará","Curuçá","Mangue.","-47.8480987548828","-0.728888988494873",NA,NA,NA,NA,"Árvore com mais de 10m; flor verde.","IAN028069","IAN028069 IAN028069_e","Southern America",NA,NA,"Dicotiledônea",NA,"1502","24731","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:47:28-03","EAO","IAN","200329","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Coelho, RTP","2016","01","08","Brasil","Pará","Muaná",NA,"-49.2167015075684","-1.52832996845245",NA,NA,NA,NA,NA,"IAN200329",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"8","72451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:47:28-03","EAO","IAN","194203","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Coelho, P","2015","08","03","Brasil","Pará","Muaná",NA,"-49.2167015075684","-1.52832996845245",NA,NA,NA,NA,NA,"IAN194203",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"s.n.","72451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:47:28-03","EAO","IAN","194180","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Coelho, RTP","2016","02","20","Brasil","Pará","Muaná","Ilha Goiabal. Mata de várzea.","-49.2167015075684","-1.52832996845245",NA,NA,NA,NA,"Árvore com 13 metros de altura e 80 centímetros de circunferência. Tronco cilíndrico, alongado. Raízes suporte. Casca com lenticelas. Exsudado pegajoso. Sem flores. Fruto com textura lisa, formato alongado, cor verde.","IAN194180",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"10","72451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:47:28-03","EAO","IAN","37521","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Pires, JM","1948","11","17","Brasil","Pará","Vigia",NA,"-48.1417007446289","-0.858332991600037",NA,NA,NA,NA,NA,"IAN037521","IAN037521 IAN037521_e","Southern America",NA,NA,"Dicotiledônea",NA,"1390","33395","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:47:28-03","EAO","IAN","101660","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Silva","1959","Silva, NT da","1958","12","23","Brasil","Pará","Viseu","Praia do Sernambí.","-46.1399993896484","-1.1966700553894",NA,NA,NA,NA,"Árvore pequena.","IAN101660",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"545","126900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-30 12:47:30-03","EAO","IAN","79322","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle racemosa","Mey.",NA,NA,"Sobrinho, V",NA,NA,NA,"Brasil","Pernambuco","Recife","Embiribeira, nos pântanos salgados.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Possui tanino em alta porcentagem. Vantajoso para cortumes.","IAN079322",NA,"Southern America",NA,NA,"Dicotiledônea",NA,"252","18865","auto",NA,NA,NA,"racemosa",NA,NA,NA,NA,NA,NA
"88","2013-07-03 11:21:42-03","EBDA","BAH","8998","S","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Herbier M. Pignal","1993","07","01","Brasil","Bahia","Près de Salvador","Litoral Norte; Sauípe","-38.066667","-12.35","38W 04'","12S 21'",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2013-07-03 11:21:42-03","EBDA","BAH","6965","S","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","L. S. Scott de Faria",NA,"Yara Moura","1982","01","27","Brasil","Bahia","Valença","Cairu","-39.0731","-13.3703",NA,NA,NA,NA,"Árvore de aproximadamente 6m de altura, folhas suculentas, glabras. Flores amarelas, inflorescências axilares, com botões esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-01-20 14:40:47-03","UPM","MACK","631","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","S. F. B. Orozco",NA,"S. F. B. Orozco","1987","05","01","Brasil","SP","Itanhaém","Mangue de Itanhaém","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s/n","26998","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-02-27 21:09:20-03","PUCPR","HUCP","3528","S","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","Bittencourt","Britez, RM","1986","Silva, SM; Britez, RM",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00017137","HUCP00017137",NA,NA,NA,"Eudicotiledonea",NA,"s.n.","24916","auto","03","29",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-02-27 21:09:20-03","PUCPR","HUCP","5575","S","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","Bittencourt",NA,NA,"Shirata, MT","1991","12","14","Brasil","Paraná","Guaratuba","Barra do Saí","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"HUCP00017139","HUCP00017139",NA,NA,NA,"Eudicotiledonea",NA,"025","41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
