"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","relatedCatalogItem","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","individualCount","fieldNumber","infraspecificEpithet","typeStatus","preparationType"
"207","2021-02-08 12:52:28-03","UFRGS","ICN","188028","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack","Allem, A; et al.","1978","11","05","América do Sul","Brasil","MT","Fazenda Descalvados",NA,"Erva cespitosa ereta, com inflorescência até 120 cm de altura, rara na fazenda, forma touceira altas e duras no campo; Solo arenoso",NA,NA,"Zanin, A","2001","07",NA,"2411","Cáceres","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"172193","auto","Monocotyledon",NA,NA,NA,NA,NA
"208","2021-02-08 12:52:28-03","UFRGS","ICN","040981","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack","Krapovickas, A; et al.","1973","12","08","América do Sul","Argentina","Corrientes","Isla Apipé Grande, Puerto San Antonio",NA,"Doação Universidad Nacional del Nordeste; erecta; en pantanos, formando matas.",NA,NA,"Rosengurtt, B","1974","10","15","23812","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA
"209","2021-02-08 12:52:28-03","UFRGS","ICN","092524","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack","Filgueiras, TS","1989","11","05","América do Sul","Brasil","MG","Parque Nacional Grande Sertão Veredas, vereda próximo ao Rio Preto",NA,"Doação Projeto Biogeografia do Bioma Cerrado; Ereta; inflorescência digitada, roxa",NA,NA,"de Castro, RL","1992","06","26","1916","Formoso","-46.2318992614746","-14.9467000961304",NA,NA,NA,NA,"79140","auto","Monocotyledon",NA,NA,NA,NA,NA
"210","2021-02-08 12:52:28-03","UFRGS","ICN","188050","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack","Allem, A; et al.","1978","10","31","América do Sul","Brasil","MS","Fazenda Rio Negro",NA,"Erva cespitosa com 1,5 m de altura, erva dura, folhas glaucas, inflorescências avermelhadas",NA,NA,"Zanin, A","2001","07",NA,"2309","Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"212961","auto","Monocotyledon",NA,NA,NA,NA,NA
"211","2021-02-08 12:52:28-03","UFRGS","ICN","188036","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack","Allem, A; et al.","1978","10","28","América do Sul","Brasil","MS","Fazenda Bodoquena. Caradazal",NA,"Erva cespitosa ereta, 80 cm a 140 cm de altura, colmos finos e glaucos; Dominantes no campo grosseiro sob paratudal, solo argiloso",NA,NA,"Zanin, A","2001","07",NA,"2240","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto","Monocotyledon",NA,NA,NA,NA,NA
"212","2021-02-08 12:52:28-03","UFRGS","ICN","188047","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack","Allem, A; et al.","1978","11","03","América do Sul","Brasil","MS","Fazenda Sagrado",NA,"Erva cespitosa com até 180 cm de altura, planta grosseira; Formando touceiras altas no campo sobre pastoreado de Axonopus purpusi, solo arenoso",NA,NA,"Zanin, A","2001","07",NA,"2356","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto","Monocotyledon",NA,NA,NA,NA,NA
"213","2021-02-08 12:52:28-03","UFRGS","ICN","187935","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack","Allem, A; et al.","1978","10","27","América do Sul","Brasil","MS","Fazenda Bodoquena, Secção Acurizal",NA,"Erva cespitosa entre 1 a 1,2 m de altura; Erva cespitosa glauca, com 100 - 140 cm altura, frequente na área; Uso: Forrageira",NA,NA,"Zanin, A","2001","07",NA,"2191","Miranda","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"92112","auto","Monocotyledon",NA,NA,NA,NA,NA
"214","2021-02-08 12:52:28-03","UFRGS","ICN","188038","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack","Allem, A; et al.","1978","10","29","América do Sul","Brasil","MS","Fazenda Bodoquena - Sede Guaicurus",NA,"Erva cespitosa entre 80 cm a 1m de altura, formando tufos eretos. Inflorescências alcançando 180 cm; Solo orgânico sob Paratudal ralo",NA,NA,"Zanin, A","2001","07",NA,"2253","Miranda","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"92112","auto","Monocotyledon",NA,NA,NA,NA,NA
"215","2019-11-21 10:14:36-03","IBt","SP","180260","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Sendulsky, T","1982","03","22",NA,"Paraguai","Baixo Paraná","próximo ao rio Acaraí",NA,NA,"SP040341","SP040341","Filgueiras, TS","2008","10",NA,"1880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-11-21 10:14:36-03","IBt","SP","296183","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Souza, VC","1996","01","27",NA,"Brasil","São Paulo","Estrada para Itatinga, ca 29 km de Angatuba. Bairro Santo Inácio",NA,NA,"SP040343","SP040343","Shirasuna, R","2001","03",NA,"10782","Angatuba","-48.526389","-23.313333","-48.526389","-23.313333","610","610",NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-21 10:14:36-03","IBt","SP","330444","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Nee, M","1987","03","31",NA,"Bolívia","Beni","S side of Rio Guaporá, Campo Verde, ca. 15 km. ESE od Costa Marques [Edo. Rondônia, Brasil]",NA,NA,"SP040344","SP040344","Filgueiras, TS","2008",NA,NA,"34634","Iténez","-64.133333","-12.5","-64.133333","-12.5","150","150",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-21 10:14:36-03","IBt","SP","328369","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Alvarenga, D; et al.","1997","07","05",NA,"Brasil","Minas Gerais","Parque Nacional Grande Sertão Veredas, Fazenda do Sr. Porcílio; barra do Rio Preto com o Riacho Santa Rita",NA,NA,"SP040346","SP040346","Filgueiras, TS","2008",NA,NA,"1139","Formoso","-45.769722","-15.181944","-45.769722","-15.181944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-21 10:14:36-03","IBt","SP","320709","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Allem, A; Vieira, G","1980","03","15",NA,"Brasil","Distrito Federal","CENARGEN - Brasília",NA,NA,"SP040338","SP040338",NA,NA,NA,NA,"2754","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"220","2019-11-21 10:14:36-03","IBt","SP","318674","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Allem, A; Vieira, G","1977","11","20",NA,"Brasil","Mato Grosso do Sul","Faz. Ipanema - Dist. Nhecolândia",NA,NA,"SP040342","SP040342",NA,NA,NA,NA,"1426","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"221","2019-11-21 10:14:36-03","IBt","SP","319783","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Allem, A; et al.","1978","10","27",NA,"Brasil","Mato Grosso do Sul","Faz. Bodoquena, Secção Acurizal",NA,NA,"SP040339","SP040339",NA,NA,NA,NA,"2191","Miranda","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA
"222","2019-11-21 10:14:36-03","IBt","SP","248853","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Filgueiras, TS","1989","11","05",NA,"Brasil","Minas Gerais","Parque Nacional Grande Sertão Veredas",NA,NA,"SP040337","SP040337","Zanin, A","2001","07",NA,"1916","Formoso","-46.2318992614746","-14.9467000961304",NA,NA,NA,NA,"79140","auto",NA,NA,NA,NA,NA,NA
"223","2019-11-21 10:14:36-03","IBt","SP","9658","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Loefgren, A","1888","11","22",NA,"Brasil","São Paulo","Estação Fortaleza, linha Rio Claro, aterro de estrada de ferro.",NA,"Herva de 1-2m, lugar úmido.","SP009945","SP009945","Chase, A",NA,NA,NA,"CGG1039","Barretos","-48.560001373291","-20.5499992370605",NA,NA,NA,NA,"34752","auto",NA,NA,NA,NA,NA,NA
"224","2019-11-21 10:14:36-03","IBt","SP","238518","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Campbell, CS","1984","12","22",NA,"Brasil","São Paulo","Rio Turvo",NA,NA,"SP040340","SP040340","Zanin, A","2001","07",NA,"4701","Icém","-49.189998626709","-20.3400001525879",NA,NA,NA,NA,"14956","auto",NA,NA,NA,NA,NA,NA
"225","2020-12-17 09:29:05-03","IBt","SP","45592","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Kuhlmann, M","1953","03","30",NA,"Brasil","São Paulo","Fazenda Campininha",NA,NA,"SP040345","SP040345","Filgueiras, TS; Shirasuna, R","2011","11","27","2936","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:14:36-03","IBt","SP","9646","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","s.col.","1908","01","30",NA,"Brasil","São Paulo","Avenida Paulista.",NA,NA,"SP009944","SP009944",NA,NA,NA,NA,"s.n.","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"227","2019-11-21 10:14:36-03","IBt","SP","9659","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Usteri, A","1906","12","09",NA,"Brasil","São Paulo","Vila Prudente.",NA,NA,"SP040335","SP040335","Zanin, A","2001","07",NA,"s.n.","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"228","2014-09-23 10:59:10-03","G","G","G00099300","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Riedel, L.",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=123364&base=img&lang=en","G00099300","G00099300","?",NA,NA,NA,"1655",NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556",NA,NA,NA,NA,NA,NA,NA,NA,"LECTOTYPUS of Andropogon hypogynus Hack.",NA
