"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"46","2021-03-15 16:37:00-03","NY","NYBG","01167374","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","G. T. Prance","29541","South America","Brazil","Margin of Rio Cuieiras (Jauari) below Aracá.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313599' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167374","Magnoliophyta","Fabales","Desv.","F. Bonadeu da Silva","1985","07","13","Amazonas",NA,NA,NA,"NY01167374_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00924553","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","K. B. Strier","1154","South America","Brazil","Caratinga, Estacao Biologica de Caratinga.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924553","Magnoliophyta","Fabales","Desv.",NA,"1983","09","18","Minas Gerais",NA,"-41.83","-19.67","NY00924553_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01167176","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","E. de Oliveira","4571","South America","Brazil","Rio Jarí, Monte Dourado, flanco do Planalto.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1327632' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167176","Magnoliophyta","Fabales","Desv.",NA,"1968","06","18","Pará",NA,"-52.6008224","-0.8809315","NY01167176_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01167178","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","S. A. da M. Souza","238","South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1327646' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167178","Magnoliophyta","Fabales","Desv.",NA,NA,NA,NA,"Pará",NA,NA,NA,"NY01167178_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02899296","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","D. C. Daly","7661","South America","Brazil","Rio Juruá, Reserva Extrativista do Alto Juruá, S of confluence with Rio Acuriá and N of São João do Breu, Colocação Tapaúna","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3236718' target='other'> <mi>dwc_moreinfo</mi></a>","NY02899296","Magnoliophyta","Fabales","Desv.","H. C. de Lima","1993","03","31","Acre","Marechal Thaumaturgo","-72.68","-9.08","NY02899296_01","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01167162","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","M. J. P. Pires-O'Brien","1684","South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1327631' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167162","Magnoliophyta","Fabales","Desv.",NA,NA,NA,NA,"Pará",NA,NA,NA,"NY01167162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01167210","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","S. A. da M. Souza","552","South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1344719' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167210","Magnoliophyta","Fabales","Desv.","A. S. L. da Silva",NA,NA,NA,"Pará",NA,NA,NA,"NY01167210_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01167149","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","E. Cordeiro","s.n.","South America","Brazil","Territorio do Guaporé. Porto Velho.","sheet",NA,"# 389 is penciled onto the sheet, but not an original collection #. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1321849' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167149","Magnoliophyta","Fabales","Desv.","F. Bonadeu da Silva","1952",NA,NA,"Rondônia",NA,NA,NA,"NY01167149_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01167133","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","M. Silva","989","South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1321712' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167133","Magnoliophyta","Fabales","Desv.",NA,NA,NA,NA,"Amazonas",NA,NA,NA,"NY01167133_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","408818","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","F. C. Hoehne","30848","South America","Brazil","Jardim Botanico","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=145450' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408818","Magnoliophyta","Fabales","Desv.",NA,"1933","07","31","São Paulo","Sao Paulo","-46.618358","-23.646109","NY00408818_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01192858","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","A. M. Amorim","6318","South America","Brazil","Serra do Peito-de-Moça. Estrada que liga Arataca a Una, ramal ca. 22,4 km de Arataca, com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras. Trilha a margem de rio em picada de acesso a residência de Mormaço","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1396217' target='other'> <mi>dwc_moreinfo</mi></a>","NY01192858","Magnoliophyta","Fabales","Desv.","T. D. Pennington","2006","09","23","Bahia","Arataca","-39.3417","-15.1736","NY01192858_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","702962","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","A. R. S. de Oliveira","148","South America","Brazil","Reserva Extrativista Chico Mendes, Seringal Sao Francisco de Iracema, colocaçao Lua Nova","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=145400' target='other'> <mi>dwc_moreinfo</mi></a>","NY00702962","Magnoliophyta","Fabales","Desv.","T. D. Pennington","1994","02","06","Acre","Xapuri","-68.13","-10.5","NY00702962_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01167152","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","G. T. Prance","5362","South America","Brazil","3-4 km east of Rio Jaciparaná, road to Porto Velho.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313534' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167152","Magnoliophyta","Fabales","Desv.","T. D. Pennington","1968","06","29","Rondônia",NA,NA,NA,"NY01167152_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01192851","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","R. A. X. Borges","271","South America","Brazil","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para RPPN e torre da Embratel","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1395745' target='other'> <mi>dwc_moreinfo</mi></a>","NY01192851","Magnoliophyta","Fabales","Desv.","T. D. Pennington","2006","12","09","Bahia","Camacan","-39.5653","-15.3917","NY01192851_01","900","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01167135","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","W. R. Spironelo","A3-1","South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1321832' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167135","Magnoliophyta","Fabales","Desv.",NA,NA,NA,NA,"Amazonas",NA,NA,NA,"NY01167135_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","02674803","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","L. Nusbaumer","4297","South America","Brazil","Reserva Biológica da Pedra Talhada. localité de Quebrangulo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952297' target='other'> <mi>dwc_moreinfo</mi></a>","NY02674803","Magnoliophyta","Fabales","Desv.",NA,"2014","11","06","Alagoas","Quebrangulo","-36.430837","-9.258186","NY02674803_01","630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01167137","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","W. R. Spironelo","A3","South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1321835' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167137","Magnoliophyta","Fabales","Desv.",NA,NA,NA,NA,"Amazonas",NA,NA,NA,"NY01167137_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","02858970","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","D. da Silva Costa","558","South America","Brazil","Bacia do Rio Purus, Riozinho do Andirá(afluente do Rio Acre). Percorrendo a Fazenda do Senhor Pedro Dultrar, ao longo do riozinho do andirá subindo o Riozinho do Andirá no percurso de subida do rio.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2673429' target='other'> <mi>dwc_moreinfo</mi></a>","NY02858970","Magnoliophyta","Fabales","Desv.","T. D. Pennington","2014","06","08","Acre","Porto Acre","-67.788411","-9.582453","NY02858970_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","02474105","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","R. C. Forzza","5893","South America","Brazil","Floresta entre Jutaí e o porto do rio Piriá","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685433' target='other'> <mi>dwc_moreinfo</mi></a>","NY02474105","Magnoliophyta","Fabales","Desv.",NA,"2010","05","28","Pará","Viseu","-46.2914","-1.2017","NY02474105_01","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01167145","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","G. T. Prance","2343","South America","Brazil","Vicinity of Boca do Acre. Varzea forest.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313573' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167145","Magnoliophyta","Fabales","Desv.","M. G. Vieira","1966","09","16","Amazonas",NA,NA,NA,"NY01167145_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01167215","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","H. T. Beck","294","South America","Brazil","Cuantã do Anajás. Rio Anajás between Anajás and Vista Alegre","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313569' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167215","Magnoliophyta","Fabales","Desv.","J. W. Grimes","1987","11","04","Pará",NA,"-49.8258036","-0.9555302","NY01167215_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02674733","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","L.A. Gomes","1001","South America","Brazil","RPPN Mata do Crasto","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2953033' target='other'> <mi>dwc_moreinfo</mi></a>","NY02674733","Magnoliophyta","Fabales","Desv.","T. D. Pennington","2013","02","22","Sergipe","Santa Luzia do Itanhy","-37.425417","-11.398694","NY02674733_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01167132","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","M. A. de Freitas","105","South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1321707' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167132","Magnoliophyta","Fabales","Desv.","J. W. Grimes",NA,NA,NA,"Amazonas",NA,NA,NA,"NY01167132_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01167177","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","M. L. S. Ramos","4","South America","Brazil","Terreno da EMBRAPA, próximo ao Mocambo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1327642' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167177","Magnoliophyta","Fabales","Desv.",NA,"1979","04","23","Pará","Belém","-48.417263","-1.4402643","NY01167177_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","408817","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","W. Hoehne",NA,"South America","Brazil","Sao Paulo, Parque do Estado. Ex. Universidade Estadual de Sao Paulo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=145425' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408817","Magnoliophyta","Fabales","Desv.","A. Custodio Filho","1944","07","20","São Paulo","Sao Paulo","-46.63","-23.5403","NY00408817_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","389165","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","A. H. Gentry","63012","South America","French Guiana",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=145433' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389165","Magnoliophyta","Fabales","Desv.","O. Poncy","1988","06",NA,NA,NA,NA,NA,NA,"200","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","755172","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","C. Ehringhaus","859","South America","Brazil","Reserva Extrativista Chico Mendes, Seringal Dois Irmãos, Colocação Já Começa","sheet",NA,"#arvore: T535 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=899495' target='other'> <mi>dwc_moreinfo</mi></a>","NY00755172","Magnoliophyta","Fabales","Desv.",NA,"1999","01","04","Acre","Xapuri","-68.3030556","-10.5644444","NY00755172_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01167206","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","M. G. da Silva","3557","South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1344714' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167206","Magnoliophyta","Fabales","Desv.","O. Poncy",NA,NA,NA,"Pará",NA,NA,NA,"NY01167206_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","408830","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","A. M. Amorim","489","South America","Brazil","Comandatuba, ca 6km na estrada de Comandatuba, para praia de Una","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=145405' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408830","Magnoliophyta","Fabales","Desv.","J. W. Grimes","1991","12","04","Bahia","Una","-39.0753","-15.2933","NY00408830_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","01167138","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","B. A. Krukoff","4778","South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1321838' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167138","Magnoliophyta","Fabales","Desv.",NA,NA,NA,NA,"Amazonas",NA,NA,NA,"NY01167138_01 NY01167138_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","389167","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","B. M. Boom","1961","South America","French Guiana",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=145435' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389167","Magnoliophyta","Fabales","Desv.","O. Poncy","1982","10",NA,NA,NA,NA,NA,NA,"200","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","408834","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","J. G. Jardim","550","South America","Brazil","Reserva Biológica do Mico-leao (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Estrada que leva a sede da Reserva, proximo a Picada do Marimbondo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=145392' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408834","Magnoliophyta","Fabales","Desv.","T. D. Pennington","1994","08","26","Bahia","Una","-39.08","-15.15","NY00408834_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","1280348","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","G. T. Prance","5721","South America","Bolivia","W. bank of Rio Madeira opposite Abuña","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1602127' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280348","Magnoliophyta","Fabales","Desv.","J. W. Grimes","1968","07","09","Pando",NA,"-65.371241","-9.706585","NY01280348_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","408839","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","W. W. Thomas","8552","South America","Brazil","7.3km N of Serra Grande on rd to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Parcel 40","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=145444' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408839","Magnoliophyta","Fabales","Desv.","W. W. Thomas","1991","07","01","Bahia","Uruçuca","-39.0617","-14.4231","NY00408839_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2016-11-01 14:57:00-02","NY","NYBG","408828","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","A. M. Amorim","358","South America","Brazil","Distrito de Serra Grande. Estrada Serra Grand-Ilhéus, a 3km do Distrito","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=145443' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408828","Magnoliophyta","Fabales",NA,"J. W. Grimes","1991","11","06","Bahia","Uruçuca","-39.2842","-14.5933","NY00408828_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","01192859","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","A. M. Amorim","6473","South America","Brazil","Estrada que liga Eunápolis a Porto Seguro. RPPN Estação Veracruz. Coletas efetuadas na parcela 2 e na estrada de acesso","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1395752' target='other'> <mi>dwc_moreinfo</mi></a>","NY01192859","Magnoliophyta","Fabales","Desv.","T. D. Pennington","2006","10","13","Bahia","Porto Seguro","-39.2022","-16.4192","NY01192859_01","50","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","408812","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Schott","1388","South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=145438' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408812","Magnoliophyta","Fabales","Desv.",NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,"NY00408812_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","01167207","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","M. G. da Silva","3517","South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1344715' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167207","Magnoliophyta","Fabales","Desv.","O. Poncy",NA,NA,NA,"Pará",NA,NA,NA,"NY01167207_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","754750","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","D. C. Daly","6131","South America","Brazil","Seringal Triunfo, ca. 17km WNW of Plácido de Castro on road to Rio Branco (AC-040)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=145411' target='other'> <mi>dwc_moreinfo</mi></a>","NY00754750","Magnoliophyta","Fabales","Desv.","J. W. Grimes","1989","07","31","Acre","Plácido de Castro","-67.25","-10.32","NY00754750_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
