"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","typeStatus","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"50","2021-03-30 12:51:56-03","EAO","IAN","55702","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus comosus","Black, GA; Lobato, LCB","Southern America","Brasil",NA,NA,"Alto.","IAN055702","9599","1950","04","26","Monocotiledônea",NA,"Vahl","Amapá","Fazenda Queimadas. Capoeira.",NA,NA,NA,"comosus","Eiten, LT",NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:51:56-03","EAO","IAN","85380","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus comosus","Black, GA; Vincent",NA,"Guiana Francesa",NA,NA,"Chega a atinger 1 m de altura.","IAN085380","17541","1954","11","06","Monocotiledônea",NA,"Vahl",NA,"Beira do Rio Courrouare, perto do Aproague.",NA,NA,NA,"comosus","Oliveira, E",NA,NA,NA,NA,"1984","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:51:55-03","EAO","IAN","33651","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Black, GA","Southern America","Brasil",NA,NA,"2 ou mais metros de altura; inflorescência castanha.","IAN033651","2922","1948","06","18","Monocotiledônea",NA,"Vahl","Pará","Capoeira do I.A.N.","-48.5043983459473","-1.4558299779892","IAN033651 IAN033651_e IAN033651_e1",NA,"Nascimento, EAP",NA,"Belém",NA,NA,"2015","05","20",NA,NA,"48462","auto",NA,NA,NA,NA
"53","2021-03-30 12:51:55-03","EAO","IAN","136763","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Oliveira, E","Southern America","Brasil",NA,NA,"Sementes.","IAN136763","5749","1971","07","16","Monocotiledônea",NA,"Vahl","Pará","Mosqueiro, Praia de Carananduba, moitas dentro da praia.","-48.5043983459473","-1.4558299779892",NA,NA,"Nascimento, EAP",NA,"Belém",NA,NA,"2015","05","20",NA,NA,"48462","auto",NA,NA,NA,NA
"54","2021-03-30 12:51:56-03","EAO","IAN","166039","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus comosus","Ribeiro, BGS","Southern America","Brasil",NA,NA,NA,"IAN166039","2525","1997","04","29","Monocotiledônea",NA,"Vahl","Pará","Margem do rio Caeté.","-46.7655982971191","-1.05360996723175",NA,"comosus",NA,NA,"Bragança",NA,NA,NA,NA,NA,NA,NA,"56429","auto",NA,NA,NA,NA
"55","2021-03-30 12:51:55-03","EAO","IAN","170266","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Projeto, Iara","Southern America","Brasil",NA,NA,NA,"IAN170266","s.n.","1997","05",NA,"Monocotiledônea",NA,"Vahl","Pará","Mata ciliar, lago Grande, várzea.","-54.0691986083984","-2.00778007507324",NA,NA,NA,NA,"Monte Alegre",NA,NA,NA,NA,NA,NA,NA,"279177","auto",NA,NA,NA,NA
"56","2021-03-30 12:51:55-03","EAO","IAN","170266","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Projeto, Iara","Southern America","Brasil",NA,NA,NA,"IAN170266","s.n.","1997","05",NA,"Monocotiledônea",NA,"Vahl","Pará","Mata ciliar, Lago Grande. Várzea.","-54.0691986083984","-2.00778007507324",NA,NA,NA,NA,"Monte Alegre",NA,NA,NA,NA,NA,NA,NA,"279177","auto",NA,NA,NA,NA
"57","2021-03-30 12:51:55-03","EAO","IAN","158876","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Dantas, M; Nivaldo, S","Southern America","Brasil",NA,NA,"Capim.","IAN158876","1191","1982","04","25","Monocotiledônea",NA,"Vahl","Pará","Campo alto/ próximo a margem do Rio Anabiju. Campo.","-49.2167015075684","-1.52832996845245",NA,NA,"Cordeiro, MR",NA,"Muaná",NA,NA,NA,NA,NA,NA,NA,"72451","auto",NA,NA,NA,NA
"58","2021-03-30 12:51:55-03","EAO","IAN","37631","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Andrade-Lima, D de; Black, GA","Southern America","Brasil",NA,NA,"1 1/2 a 2 1/2 metros; cespitosa; esp. verdes.","IAN037631","3137","1948","08","21","Monocotiledônea",NA,"Vahl","Pará","Rio Guamá e Irituia. Beira do Rio; igapó.","-47.4832992553711","-1.62667000293732","IAN037631 IAN037631_e",NA,NA,NA,"São Miguel do Guamá",NA,NA,NA,NA,NA,NA,NA,"53234","auto",NA,NA,NA,NA
"59","2021-03-30 12:51:55-03","EAO","IAN","54477","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Black, GA; Lobato, JJ","Southern America","Brasil",NA,NA,"Planta alta; a flor é comida pelos animais enquanto a raiz é muito apreciada pelos suinos.","IAN054477","9176","1950","03","16","Monocotiledônea",NA,"Vahl","Pará","Entre a Fazenda Desterro e Fazenda Cajueirinho; mondongo.","-48.5233001708984","-0.716666996479034",NA,NA,NA,NA,"Soure",NA,NA,NA,NA,NA,NA,NA,"69952","auto",NA,NA,NA,NA
"60","2021-03-30 12:51:55-03","EAO","IAN","153036","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Bouças, PRP; Medeiros, JM","Southern America","Brasil",NA,NA,NA,"IAN153036","45","1976","12","05","Monocotiledônea",NA,"Vahl","Pará","Itapua. Fazenda Souza.","-48.1417007446289","-0.858332991600037",NA,NA,"Nascimento, EAP",NA,"Vigia",NA,NA,"2015","05","20",NA,NA,"33395","auto",NA,NA,NA,NA
"61","2021-03-02 16:28:45-03","CPAN-UFMS","COR","4383","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Pott, V.J.; Salis, S.M.; Arantes, A. & Silva, R.R.",NA,"Brasil",NA,NA,"Habito: Erva aquática emergente",NA,"3103","1996","03","27",NA,NA,"Vahl","Mato Grosso do Sul","aterro, periferia da cidade, 5Km do Hotel dos Camalotes.","-57.75","-21.683333",NA,NA,"V.J. Pott",NA,"Porto Murtinho","85","85","1996","03","27","57º45'0''W","21º41'0''S",NA,NA,NA,NA,NA,NA
"62","2021-03-02 16:28:45-03","CPAN-UFMS","COR","145","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Conceição, C. A.",NA,"Brasil",NA,NA,"Erva, 1 m de altura; sp1 (todas essas excicatas são iguais, aguardando identificação do especialista.) Habito: Erva",NA,"1314","1983","04","03",NA,NA,"Vahl","Mato Grosso do Sul","Rio Taquari","-57.222222","-19.238889",NA,NA,"Prata, A. P.",NA,"Corumbá","88","88",NA,NA,NA,"57º13'20''W","19º14'20''S",NA,NA,NA,NA,NA,NA
"63","2020-12-14 15:02:43-03","CPAN-UFMS","COR","5455","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Bezerra, M. A. O.; Mozeto, A. A.; Peixoto, J. L. & Damasceno-Júnior, G. A.",NA,"Brasil",NA,NA,"Erva Habito: Erva",NA,"98",NA,NA,NA,NA,NA,"Vahl","Mato Grosso do Sul","Lagoa do Castelo; área de inundação","-57.575556","-18.578611",NA,NA,"Damasceno-Júnior, G. A.; Pott, V. J. & Pott, A.",NA,"Corumbá","90","90",NA,NA,NA,"57º34'32''W","18º34'43''S",NA,NA,NA,NA,NA,NA
"64","2020-12-14 15:02:43-03","CPAN-UFMS","COR","10000","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Resende, U. M.",NA,"Brasil",NA,NA,"Erva Habito: Erva",NA,"596","1996","01","15",NA,NA,"Vahl","Mato Grosso do Sul","Morrinho","-57.415278","-19.464167",NA,NA,NA,NA,"Corumbá",NA,NA,NA,NA,NA,"57º24'55''W","19º27'51''S",NA,NA,NA,NA,NA,NA
"65","2020-12-14 15:02:43-03","CPAN-UFMS","COR","8997","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Tucan, R. O",NA,"Brasil",NA,NA,"Erva aquática, emergente, rizomatosa, 1,5-3 m de altura Habito: Erva",NA,"4","2002","10","05",NA,NA,"Vahl","Mato Grosso do Sul","Baía do Jacadigo","-57.827222","-19.203611",NA,NA,"Porfírio, G. E. O",NA,"Corumbá","90","90",NA,NA,NA,"57º49'38''W","19º12'13''S",NA,NA,NA,NA,NA,NA
"66","2021-03-02 16:28:45-03","CPAN-UFMS","COR","928","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Almeida Rego",NA,"Brasil",NA,NA,"Erva Habito: Erva",NA,"770","1986","08","09",NA,NA,"Vahl","Mato Grosso do Sul","Pantanal da Nhecolândia; fazenda Nhumirim; pirizal - T92","-56.618611","-18.9875",NA,NA,"Prata, A. P.",NA,"Corumbá",NA,NA,NA,NA,NA,"56º37'7''W","18º59'15''S",NA,NA,NA,NA,NA,NA
"67","2020-11-26 18:07:45-03","CPAN-UFMS","COR","3554","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Sanches,A.L. et al.",NA,"Brasil",NA,NA,"Habito: Erva emergente",NA,"20","1994","05","31",NA,NA,"Vahl","Mato Grosso do Sul",NA,"-57.6016998291016","-19.0046997070312",NA,NA,NA,NA,"Ladário",NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"68","2021-03-02 16:28:45-03","CPAN-UFMS","COR","12273","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Tilcara; Oliveira; Ana Cláudia; Bezerra, Katiane; Cavalcante, Josiele; Fardin, Viviane",NA,"Brasil",NA,NA,"Habito: erva de 1,60 m",NA,"15","2005","11","02",NA,NA,"Vahl","Mato Grosso do Sul","Baía do Jacadigo, BR 262, km 725. baia do Jacadigo; argiloso; plano.","-57.6016998291016","-19.0046997070312",NA,NA,"Pereira - Silva, L.",NA,"Ladário","135","135","2018","11","23",NA,NA,"23141","auto",NA,NA,NA,NA
"69","2020-11-26 18:07:45-03","CPAN-UFMS","COR","146","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Conceição, C.A.",NA,"Brasil",NA,NA,"sp1 (todas essas excicatas são iguais, aguardando identificação do especialista.)",NA,"1301","1983","03","25",NA,NA,"Vahl","Mato Grosso do Sul","Palustre e aquático 1m de altura; ;.","-57.6016998291016","-19.0046997070312",NA,NA,"A.P.Prata",NA,"Ladário",NA,NA,NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"70","2020-11-26 18:07:45-03","CPAN-UFMS","COR","16835","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Resende, U.M.",NA,"Brasil",NA,NA,"Habito: Erva",NA,"596","1996","01","15",NA,NA,"Vahl","MS.","Brasil, Mato Grosso do Sul, Corumbá. Morrinho.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"71","2019-10-09 11:27:49-03","UFBA","ALCB","113837","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Guedes, ML; Fernandes, I; Alunos de Botânica BIOC05; Costa, TF","Southern America","Brasil",NA,NA,"Perene, com rizomas curtos, horizontais, dos quais se formam muitos caules aéreos. A base dos caules fica envolta por bainhas coriáceas avermelhadas, sem lâminas. Inflorescência antela compostas, espiguetas cilíndricas.","ALCB017391","21573","2014","04","27","Monocotyledon",NA,"Vahl","Bahia","Litoral Norte, aquática, na entrada de Sítio do Conde.","-37.6","-11.8","ALCB017391",NA,"Guedes, ML",NA,"Conde",NA,NA,"2014","05",NA,"-37.6","-11.8",NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:27:49-03","UFBA","ALCB","92293","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Arbo, MM; Ferrucci, MS; González, AM; Schinini, A","Southern America","Argentina",NA,NA,"Hojas basales pardo rojizas. Inflorescencias erguidas.; Estero santa Lucía","ALCB017584","9433","2006","10","19","Monocotyledon",NA,"Vahl","Corrientes","Mburucuyá. P.N. Mburucuyá, Potrero 2 Chico, embarcadero","-58.04","-28.034167","ALCB017584",NA,"Schinini, A",NA,NA,NA,NA,"2007",NA,NA,"-58.04","-28.034167",NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:27:49-03","UFBA","ALCB","118055","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Guedes, ML; Medeiros, A; Alunos de Microbiologia","Southern America","Brasil",NA,NA,"rizoma curto com até 2 cm de espessura. Caule ereto, indiviso, rígido, a base do caule fica envolta por baínhas coriáceas avermelhadas, sem lâminas. Inflorescência antela composta, umbeliforme, com até 60 cm de diâmetro.","ALCB017390","23115","2014","11","14","Monocotyledon",NA,"Vahl","Bahia","Chapada Diamantina, Marimbus.","-41.525278","-13.275","ALCB017390",NA,"Guedes, ML",NA,"Andaraí",NA,NA,"2015","01",NA,"-41.525278","-13.275",NA,NA,NA,NA,NA,NA
"74","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374704","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Hall CJJ van","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374704 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374704",NA,NA,NA,NA,NA,"Poales","L.",NA,NA,NA,NA,"NL-L1374704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"75","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374686","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Tulleken JE","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374686 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374686",NA,NA,NA,NA,NA,"Poales","L.",NA,NA,NA,NA,"NL-L1374686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"76","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374688","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Tulleken JE","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374688 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374688",NA,"1900","08","14",NA,"Poales","L.",NA,"Afribas.",NA,NA,"NL-L1374688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"77","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374689","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Martius CFP von","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374689 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374689",NA,NA,NA,NA,NA,"Poales","L.",NA,"in pratis indisa.",NA,NA,"NL-L1374689",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"78","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374692","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Unknown","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374692 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374692",NA,NA,NA,NA,NA,"Poales","L.",NA,"''Spicillis teretibus Brown fam. 128,2.",NA,NA,"NL-L1374692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"79","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374693","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Unknown","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374693 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374693",NA,NA,NA,NA,NA,"Poales","L.",NA,"''Spicillis teretibus Brown fam. 128,2.",NA,NA,"NL-L1374693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"80","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374694","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Unknown","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374694 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374694",NA,NA,NA,NA,NA,"Poales","L.",NA,"''Spicillis teretibus Brown fam. 128,2.",NA,NA,"NL-L1374694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"81","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374695","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Eggers J","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374695 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374695",NA,"1891","01","01",NA,"Poales","L.",NA,NA,NA,NA,"NL-L1374695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"82","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374703","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Hall CJJ van","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374703 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374703",NA,NA,NA,NA,NA,"Poales","L.",NA,NA,NA,NA,"NL-L1374703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"83","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1374706","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Herb Lugd Batav","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1374706 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1374706",NA,NA,NA,NA,NA,"Poales","L.",NA,"Brasilia at Para.",NA,NA,"NL-L1374706",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"84","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1369341","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Herb Miquel M","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1369341 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1369341",NA,NA,NA,NA,NA,"Poales","Vahl",NA,NA,NA,NA,"NL-L1369341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"85","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1369342","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hassler E","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1369342 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1369342",NA,"1913","02","01",NA,"Poales","Vahl",NA,"Paraguaria centralis: In regione lacus Ypacaray.",NA,NA,"NL-L1369342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"86","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1369345","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Hatschbach GG","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1369345 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1369345",NA,"1966","10","17",NA,"Poales","Vahl",NA,"Rio Iguaçu. Statio Grande (mun. Biturupa), Paraná.",NA,NA,"NL-L1369345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"87","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1369346","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Pedersen TM","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1369346 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1369346",NA,"1967","10","20",NA,"Poales","Vahl",NA,"Estancia 'La Soledad'. Santiago. Dep. Misiones.",NA,NA,"NL-L1369346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"88","2020-02-08 10:13:13-03","NBC","NL-BOTANY","L.1369347","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Pedersen TM","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1369347 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1369347",NA,"1967","10","20",NA,"Poales","Vahl",NA,"Estancia 'La Soledad'. Santiago. Dep. Misiones.",NA,NA,"NL-L1369347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"89","2020-02-08 10:13:14-03","NBC","NL-BOTANY","L.1369348","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Leprieur FMR","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1369348 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1369348",NA,NA,NA,NA,NA,"Poales","Vahl",NA,NA,NA,NA,"NL-L1369348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"90","2020-02-08 10:13:14-03","NBC","NL-BOTANY","L.3776557","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Fuchs HP; Torres Romero JH; Zanella A","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3776557 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3776557",NA,"1967","03","06",NA,"Poales","Vahl",NA,"Chocó; Area de la boca del rio Baudó, orilla izquierda.",NA,NA,"NL-L3776557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"91","2020-02-08 10:13:14-03","NBC","NL-BOTANY","L.3776558","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Fuchs HP; Torres Romero JH; Zanella A","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3776558 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3776558",NA,"1967","03","06",NA,"Poales","Vahl",NA,"Chocó; Area de la boca del rio Baudó, orilla izquierda.",NA,NA,"NL-L3776558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"92","2020-02-08 10:13:14-03","NBC","NL-BOTANY","L.3776559","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Fuchs HP; Torres Romero JH; Zanella A","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3776559 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3776559",NA,"1967","03","06",NA,"Poales","Vahl",NA,"Chocó; Area de la boca del rio Baudó, orilla izquierda.",NA,NA,"NL-L3776559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"93","2020-02-08 10:13:14-03","NBC","NL-BOTANY","L.3776560","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Fuchs HP; Torres Romero JH; Zanella A","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3776560 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3776560",NA,"1967","03","06",NA,"Poales","Vahl",NA,"Chocó; Area de la boca del rio Baudó, orilla izquierda.",NA,NA,"NL-L3776560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
