"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem"
"193","2020-09-02 16:29:11-03","Cenargen","CEN","95661","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Mimosoideae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"Ricardo Flores Haidar","1821","2016","05","20",NA,"Brasil","MG","PARACATU","Plano de Manejo do Parque Estadual de Paracatú. Altitude: 894,626. Fuso: 23K. Leste: 285505,434. Norte: 8102902,264. Latitude: --17 08' 54.65217''. Longitude: -47 00' 58.88308''.","-47.016388","-17.148611","895","895","Exsicatas","Vagem imatura. Fontes de recursos: Kinrons, Biosfera Assesoria e Consultoria Ambiental. Doação.","CEN00095661","CEN00095661",NA,NA,NA,NA,NA,NA,"-47.016388","-17.148611",NA,"2",NA,NA
"194","2019-11-13 11:22:46-03","USP","SPF","181080","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Borges, LM","Melo Jr, JCF","620","2007","03","07",NA,"Brasil","Minas Gerais","Matozinhos",NA,"-43.882333","-19.50775","758","758",NA,NA,"SPF00181080",NA,NA,NA,NA,"2009",NA,NA,"-43.882333","-19.50775",NA,NA,NA,NA
"195","2019-11-13 11:22:46-03","USP","SPF","185904","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Duarte, AP","Duarte, AP","7397","1963","04",NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00185904",NA,NA,NA,"paratype","1963","05",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-13 11:22:46-03","USP","SPF","185905","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Anônimo","Hatschbach, G","44744","1982","03","16",NA,"Brasil","Minas Gerais",NA,"Rod. BR-040, 20 km O de João Pinheiro.",NA,NA,NA,NA,NA,NA,"SPF00185905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-13 11:22:46-03","USP","SPF","229917","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Silva, JS","Souza, VC","15003","1997","03","23",NA,"Brasil","Mato Grosso","Barra do Garças",NA,"-52.171133","-15.304083",NA,NA,NA,NA,"SPF00229917",NA,NA,NA,NA,"2009","08",NA,"-52.171133","-15.304083",NA,NA,NA,NA
"198","2019-11-13 11:22:46-03","USP","SPF","230025","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Árbocz, GF","Ivanauskas, NM","1580","1997","03","19",NA,"Brasil","Mato Grosso","Barra do Garças",NA,"-52.351667","-15.000278",NA,NA,NA,NA,"SPF00230025",NA,NA,NA,NA,NA,NA,NA,"-52.351667","-15.000278",NA,NA,NA,NA
"199","2019-11-13 11:22:46-03","USP","SPF","185906","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Barneby, RC","Hatschbach, G","32023","1973","05","17",NA,"Brasil","Mato Grosso","Jaciara",NA,"-54.9682998657227","-15.9652996063232",NA,NA,NA,NA,"SPF00185906",NA,"41566","auto",NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-13 11:22:46-03","USP","SPF","78833","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Borges, LM","Macedo, A","437","1947","08","26",NA,"Brasil","Minas Gerais","Ituiutaba",NA,"-49.4650001525879","-18.968900680542",NA,NA,NA,NA,"SPF00078833",NA,"50022","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-13 11:22:46-03","USP","SPF","115562","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Borges, LM","Hatschbach, G","64619","1996","04","13",NA,"Brasil","Minas Gerais","Pirapora",NA,"-44.9418983459473","-17.3449993133545",NA,NA,NA,NA,"SPF00115562",NA,"25004","auto",NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-02 09:07:14-03","UNITINS","HUTO","3627","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Fonseca, M.L.","Fonseca, M.L.","6514","2010","03","29",NA,"Brasil","Tocantins","Santa Maria do Tocantins","Bacia do Tocantins. Sub-bacia do rio Tocantins. Solo argilo-areno-quartzoso + tapiocanga. Relevo plano","-48.091111","-8.744444","191","191",NA,"Árvore 5 m de altura, latescente. Casca fissurada. Folíolos discolores. Inflorescência cor creme. Comum; Cerrado denso/ cerradão","HUTO003627",NA,NA,NA,NA,"2010","03",NA,"-48.091111","-8.744444",NA,NA,NA,NA
"203","2020-05-08 11:10:42-03","UEFS","HUEFS","146675","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"Hunt, D.R.","5860","1966","06","07",NA,"Brasil","Mato Grosso","Xavantina","Road, 10 Km. South of Xavantina. Dense Campo cerrado. Fruiting shrub 3 Km. Tall common in neighbourhood.",NA,NA,NA,NA,NA,NA,"HUEFS0146675","HUEFS0146675",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"204","2020-05-08 11:10:42-03","UEFS","HUEFS","187314","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"Souza, V.C.","15003","1997","03","23",NA,"Brasil","Mato Grosso","Barra do Garças","Estrada Nova Xavantina - Barra do Garças, ca. 60 Km de Barra do Garças.","-52.174167","-15.306667",NA,NA,NA,"Savana arborizada em solo pedregoso férrico (canga), na beira de um grande afloramento de arenito.","HUEFS0187314","HUEFS0187314",NA,NA,NA,NA,NA,NA,"52W10'27''","15S18'24''","Rosanae",NA,NA,NA
"205","2020-05-08 11:10:42-03","UEFS","HUEFS","243339","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"Cota, M.M.T.","901","2017","04","26",NA,"Brasil","Minas Gerais","Paracatu","Estrada vicinal saindo da BR-040, cerca de 8km do centro de Paracatu sentido Cristalina/GO.","-46.93","-17.186667",NA,NA,NA,NA,"HUEFS0243339","HUEFS0243339",NA,NA,NA,NA,NA,NA,"46W55'48''","17S11'12''","Rosanae",NA,NA,NA
"206","2020-05-08 11:10:42-03","UEFS","HUEFS","95176","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"Queiroz, L.P.de","10374","2005","04","16",NA,"Brasil","Mato Grosso","Barra do Garças","ca. 10 km S de Indianápolis na estrada para Barra do Garças.","-52.178889","-15.186667","335","335",NA,"Cerradão muito degradado com pastagem.","HUEFS0095176","HUEFS0095176 HUEFS0095176_01 HUEFS0095176_02",NA,NA,NA,NA,NA,NA,"52W10'44''","15S11'12''","Rosanae",NA,NA,NA
"207","2020-05-08 11:10:42-03","UEFS","HUEFS","164272","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"Rizzini, C.T.",NA,"1962","03","06",NA,"Brasil","Minas Gerais","João Pinheiro","João Pinheiro. Cerradão.","-46.1725006103516","-17.7425003051758",NA,NA,NA,"Cerradão.","HUEFS0164272","HUEFS0164272 HUEFS0164272_01","102029","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"208","2020-05-08 11:10:42-03","UEFS","HUEFS","201113","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"Hatschbach, G.","73449","2002","08","16",NA,"Brasil","Minas Gerais","Várzea da Palma","Rod. BR-496, próximo do Rio Santa Brígida.","-44.7308006286621","-17.5981006622314",NA,NA,NA,NA,"HUEFS0201113",NA,"60948","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"209","2018-05-14 17:33:58-03","F","FMNH-SEEDPLANTS","V0164070F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera",NA,"RRC ID Flag","G. Hatschbach","56505",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"V0164070F","V0164070F_01 V0164070F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"56505",NA
"210","2015-03-07 01:37:55-03","F","FMNH-SEEDPLANTS","V0164071F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0164071F","V0164071F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"211","2015-03-07 01:37:55-03","F","FMNH-SEEDPLANTS","V0164072F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0164072F","V0164072F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"212","2019-09-04 18:32:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","obovata","Mimosa obovata",NA,NA,"J. E. B. Warming",NA,"1866","2",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"213","2019-01-23 11:22:18-02","F","FMNH-SEEDPLANTS","V0058517F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","obovata","Mimosa obovata",NA,NA,"J. B. E. Pohl","d.1460 [=2714]",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0058517F","V0058517F_01",NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"214","2015-03-07 01:37:59-03","F","FMNH-SEEDPLANTS","V0164223F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Mimosa","obovata","Mimosa obovata",NA,NA,NA,NA,NA,NA,NA,"South America","French Guiana",NA,NA,NA,"-52.9708","3.8558",NA,NA,NA,NA,"V0164223F","V0164223F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"215","2020-04-29 16:29:52-03","UFVJM","HDJF","1530","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Solórzano, A","Solórzano, A","203","2008","11",NA,"Southern America","Brasil","Minas Gerais","Paracatu","CEMIG BR-040.","-46.635833","-17.419444",NA,NA,NA,NA,"HDJF001530","HDJF001530_01",NA,NA,NA,NA,NA,NA,"-46.635833","-17.419444",NA,NA,NA,NA
"216","2019-01-25 15:41:02-02","IAC","IAC","25223","S","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","J.S. Silva (2)","s/col.","s/nº","1983","03","11",NA,"Brasil","Mato Grosso do Sul","Paranaíba","Fazenda 3 Barras","-51.1908","-19.6772",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","02","11","-51.1908","-19.6772",NA,NA,NA,NA
"217","2019-01-25 15:41:02-02","IAC","IAC","50635","S","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","J.S. Silva (2)","A. Macedo & M.C. Macedo","s/nº","2003","04","22",NA,"Brasil","Minas Gerais","Ituiutaba","Fazenda José Gouveia","-49.465","-18.9689",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","02","22","-49.4650","-18.9689",NA,NA,NA,NA
"218","2020-07-23 12:14:33-03","CEPLAC","CEPEC","80957","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","laticifera","Mimosa laticifera",NA,"R. C. Barneby","G. Hatschbach","66543","1997","08","08",NA,"Brasil","Mato Grosso","NOVA ANDRADINA","6Km ao S de Casa Verde, Rod. BR-267.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997"
"219","2020-07-23 12:14:33-03","CEPLAC","CEPEC","56091","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","laticifera","Mimosa laticifera",NA,"R. C. Barneby","G. Hatschbach","56091","1992","04","03",NA,"Brasil","Minas Gerais","jequitai","BR-365, prox. do trevo p/ Jequitai.","-44.4455986022949","-17.2355995178223",NA,NA,NA,NA,NA,NA,"34090","auto",NA,NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,"30/12/1992"
"220","2020-07-23 12:14:33-03","CEPLAC","CEPEC","36109","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","obovata","Mimosa obovata",NA,"M. P. M. de Lima","F. S. Santos","462","1984","11","27",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Area da ESPAB.","-39.133333","-16.383333",NA,NA,NA,"<ll>dwc_commonname:</ll> Unha-de-gato",NA,NA,NA,NA,NA,NA,NA,NA,"39W8'0","16S23'0",NA,NA,NA,"14/10/1985"
"221","2020-07-23 12:14:33-03","CEPLAC","CEPEC","66182","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","obovata","Mimosa obovata",NA,"G. Hatschbach","G. Hatschbach","62207","1979","01","04",NA,"Brasil","Mato Grosso","sonora","Km 811 da BR-163, M. T. do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"222","2020-07-23 12:14:33-03","CEPLAC","CEPEC","13119","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","obovata","Mimosa obovata",NA,"G. P. Lewis","T. S. dos Santos","3225","1978","06","02",NA,"Brasil","Bahia","ILHÉUS","Ramal Rod. Ilheus/Itabuna/Japu, Km 1 prox. Rio Cachoeira.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"24/11/1981"
"223","2020-07-23 12:14:33-03","CEPLAC","CEPEC","13835","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","obovata","Mimosa obovata",NA,"R. C. Barneby","S. A. Mori","10077","1978","05","07",NA,"Brasil","Bahia","ITABUNA","3Km a NW de Jucari.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,NA,"30592","auto",NA,NA,NA,NA,"0*0'99","99*99'99",NA,NA,NA,"30/12/1981"
"224","2020-07-23 12:14:33-03","CEPLAC","CEPEC","72041","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Mimosa","obovata","Mimosa obovata",NA,"G. Hatschbach","G. Hatschbach","64619","1996","04","13",NA,"Brasil","Minas Gerais","PIRAPORA","Km 14 BR-496.","-44.9418983459473","-17.3449993133545",NA,NA,NA,NA,NA,NA,"25004","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"225","2020-09-22 13:48:44-03","USP","SPFW","4492","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","laticifera","Mimosa laticifera","Rizzini;Mattos",NA,"Lorenzi, H.","s.n.","1995","12",NA,NA,"Brasil","Minas Gerais","Iturama",NA,"-50.1955986022949","-19.728099822998",NA,NA,NA,NA,NA,NA,"52356","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-09-22 13:48:48-03","USP","SPFW","2703","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Mimosoideae","Mimosa","laticifera","Mimosa laticifera","Rizzini;Mattos","L.M. Borges","Melo Jr, J.C.F. Andreacci, F.; Weiers, M.; Cardim, R.H.H.; Garcia, R.J.F.","620","2007","03","07",NA,"Brasil","Minas Gerais","Matozinhos",NA,"-43.882333","-19.50775","758","758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43º52'56,4''W","19º30'27,9''S",NA,NA,NA,NA
"227","2019-11-01 15:00:15-03","UnB","UB","179789","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Fagg, CW","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4201","2012","03","27","Southern America","Brasil","Goiás","Edéia","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.038056","-17.4925","475","475",NA,"Convênio UnB/Oxford; Árvore 5m. Flores passadas, alvas ou creme provavelmente; Interior do cerradão",NA,NA,NA,NA,NA,"2012","07",NA,"-50.038056","-17.4925",NA,NA,NA,NA
"228","2019-11-01 15:00:15-03","UnB","UB","182689","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Fortunato, R","Pereira, BAS; Alvarenga, D","3360","1997","05","06","Southern America","Brasil","Minas Gerais","Paracatu","Km 7 da estrada Paracatu / Guarda Mor","-47.333333","-17.333333","700","700",NA,"Arvoreta 4m. Casca espessa sulcada. Fruto imaturo de cor marrom. Ramos novos latescentes, formando agrupamento.; Mata secundária",NA,NA,NA,NA,NA,"2000","02",NA,"-47.333333","-17.333333",NA,NA,NA,NA
"229","2019-11-01 15:00:15-03","UnB","UB","19200","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Dutra, VF","Pires, JM","58043","1964","06","20","Southern America","Brasil","Minas Gerais",NA,"300km de Brasília para Belo Horizonte",NA,NA,NA,NA,NA,"Árvore cascuda 5-7m x 8cm; Cerrado.",NA,NA,NA,NA,NA,"2008","06","09",NA,NA,NA,NA,NA,NA
"230","2019-11-01 15:00:15-03","UnB","UB","19207","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Dutra, VF","Pereira Neto, M; Dias, BJ; Walter, BMT; Mendonça, RC","284","1989","03","05","Southern America","Brasil","Minas Gerais",NA,"Fazenda Acangaú","-46.766667","-17.283333",NA,NA,NA,"Botão floral de cor verde; látex alvo.; Arvoreta 2m. Flor rosa; Cerrado.",NA,NA,NA,NA,NA,"2008","06","09","-46.766667","-17.283333",NA,NA,NA,NA
"231","2019-11-01 15:00:15-03","UnB","UB","19210","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Dutra, VF","Macedo, A","437","1945","03","12","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Árvore pequena esgalhada armada de acúleos. Características das crôas e cerradões.; Flor alva aromática. Fruto segmentado.; .",NA,NA,NA,NA,NA,"2008","06","09",NA,NA,NA,NA,NA,NA
"232","2021-03-16 09:43:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Faria, JEQ","Faria, JEQ","9314","2019","06","14","Southern America","Brasil","Goiás","Vila Propício","Margem da BR-080, entre o povoado de Dois Irmãos e Barro Alto. Cerca de 2 km do trevo para Niquelândia","-48.804167","-15.155278","617","617",NA,"Herbário HEPH - 36085; Árvore ca. 4 m de altura, caule corticoso fissurado, presença de látex branco, frutos imaturos verdes; Mata mesofítica",NA,NA,NA,NA,NA,"2019","06",NA,"-48.804167","-15.155278",NA,NA,NA,NA
"233","2019-11-01 15:00:15-03","UnB","UB","120400","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Carvalho, PS","Carvalho, PS; Miranda, SC; Silva Júnior, MC; Mello, VF","529","2009","03","18","Southern America","Brasil","Minas Gerais","Paracatu",NA,"-46.874698638916","-17.2222003936768",NA,NA,NA,NA,NA,NA,"72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-01 15:00:15-03","UnB","UB","19203","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Dutra, VF","Heringer, EP","12035","1972","02","16","Southern America","Brasil","Minas Gerais","Paracatu",NA,"-46.874698638916","-17.2222003936768",NA,NA,NA,"Altamente aculeada no caule, nos ramos etc. lactecente, caule com casca rimosa, profundamente corticosa, resiste aos incêndios anuais.; Árvore 4m; .",NA,NA,"72344","auto",NA,"2008","06","09",NA,NA,NA,NA,NA,NA
"235","2019-11-01 15:00:15-03","UnB","UB","140082","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Hatschbach, G","Hatschbach, G","73449","2002","08","16","Southern America","Brasil","Minas Gerais","Várzea da Palma","Rodovia BR-496, próximo do Rio Santa Brígida","-44.7308006286621","-17.5981006622314",NA,NA,NA,"Látex alvo.; Arbusto.; Cerrado",NA,NA,"60948","auto",NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-01 15:00:15-03","UnB","UB","19201","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Dutra, VF","Pereira, BAS","27","1981","03","03","Southern America","Brasil","Minas Gerais","Paracatu","Fazenda Ponte Nova","-46.874698638916","-17.2222003936768",NA,NA,NA,"Casca bastante fissurada; glomérulos brancos.; Árvore 6m; Cerradão.",NA,NA,"72344","auto",NA,"2008","06","09",NA,NA,NA,NA,NA,NA
"237","2019-11-01 15:00:15-03","UnB","UB","19202","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Mattos","Dutra, VF","Heringer, EP","7535","1960","06","03","Southern America","Brasil","Minas Gerais","Paracatu","Rodovia Brasília - Belo Horizonte","-46.874698638916","-17.2222003936768",NA,NA,NA,"Cerrado.",NA,NA,"72344","auto",NA,"2008","06","09",NA,NA,NA,NA,NA,NA
"238","2019-11-01 15:00:17-03","UnB","UB","39294","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","obovata","Mimosa obovata","Benth.","Barneby, R","Richards, PW","6409","1968","07","14","Southern America","Brasil","Mato Grosso","Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-01 15:00:17-03","UnB","UB","39295","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","obovata","Mimosa obovata","Benth.","Incógnito","Ratter, JA","105","1967","07",NA,"Southern America","Brasil","Mato Grosso",NA,"6 Km SW de Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-01 15:00:17-03","UnB","UB","39296","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","obovata","Mimosa obovata","Benth.","Incógnito","Ratter, JA","7373","1994","11",NA,"Southern America","Brasil","Goiás","Doverlândia","Doverlândia","-52.333333","-16.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.333333","-16.866667",NA,NA,NA,NA
"241","2019-11-01 15:00:17-03","UnB","UB","39297","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","obovata","Mimosa obovata","Benth.","Incógnito","Ratter, JA","187","1967","07","27","Southern America","Brasil","Mato Grosso",NA,"2 Km W de Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-01 15:00:17-03","UnB","UB","140081","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Mimosa","obovata","Mimosa obovata","Benth.","Hatschbach, G","Hatschbach, G","64619","1996","04","13","Southern America","Brasil","Minas Gerais","Pirapora","Rodovia BR-496, Km 14","-44.9418983459473","-17.3449993133545",NA,NA,NA,"Flores alvas.; Arvoreta 4m.; Cerrado",NA,NA,"25004","auto",NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-05-06 11:57:50-03","UFU","HUFU","36337","S","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Simon, M.","Alves, A.S.S.; Alves, A.A.","243","2003","03","29",NA,"Brasil","Minas Gerais","Lagamar","Reserva Vegetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,NA,NA,"Árvore ca. de 3 m. Botão floral.","HUFU00009672","HUFU00009672","53279","auto",NA,"2017","06",NA,NA,NA,NA,NA,NA,NA
"244","2019-05-06 11:57:50-03","UFU","HUFU","36335","S","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"Alves, A.S.S.; Alves, A.A.","388","2003","06","14",NA,"Brasil","Minas Gerais","Lagamar","Reserva Vegetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,NA,NA,"Árvore, ca. 4 m. Frutos verde.","HUFU00009674","HUFU00009674","53279","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-05-06 11:57:50-03","UFU","HUFU","36336","S","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Schiavini, I.","Alves, A.S.S.; Alves, A.A.","249","2003","03","29",NA,"Brasil","Minas Gerais","Lagamar","Reserva Vegetal da Companhia Mineira de Metais","-46.8074989318848","-18.1783008575439",NA,NA,NA,"Árvore 3,50 m. Flor com cálice verde e corola branca.","HUFU00009675","HUFU00009675","53279","auto",NA,"2003","05","10",NA,NA,NA,NA,NA,NA
