"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"50","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1295883","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Everaarts AP","1982","12","22","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1295883 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1295883",NA,NA,"Poales","Michx.","Tucker GC",NA,NA,NA,NA,"NL-U1295883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0019958",NA,NA,NA
"51","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1295884","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Everaarts AP","1983","05","10","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1295884 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1295884",NA,NA,"Poales","Michx.","Tucker GC",NA,NA,NA,NA,"NL-U1295884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0019959",NA,NA,NA
"52","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1295885","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Essed E","1914","07","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1295885 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1295885",NA,NA,"Poales","Michx.","Tucker GC","Paramaribo",NA,NA,NA,"NL-U1295885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0019825",NA,NA,NA
"53","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1295886","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Wilson-Browne G","1948","09","01","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1295886 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1295886",NA,NA,"Poales","Michx.","Tucker GC",NA,NA,NA,NA,"NL-U1295886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0019815",NA,NA,NA
"54","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1295887","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Palmer-Jones RW","1965","08","04","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1295887 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1295887",NA,NA,"Poales","Michx.","Tucker GC",NA,NA,NA,NA,"NL-U1295887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0019824",NA,NA,NA
"55","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1295888","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Donselaar J van","1964","08","06","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1295888 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1295888",NA,NA,"Poales","Michx.","Tucker GC","Brokopondo",NA,NA,NA,"NL-U1295888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0019823",NA,NA,NA
"56","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1295889","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Donselaar J van","1965","09","10","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1295889 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1295889",NA,NA,"Poales","Michx.","Tucker GC","Brokopondo",NA,NA,NA,"NL-U1295889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0019822",NA,NA,NA
"57","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1295890","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Raynal-Roques AM","1976","03","15","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1295890 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1295890",NA,NA,"Poales","Michx.","Strong MT","Saint-Laurent-du-Maroni",NA,"-53.233333","3.6","NL-U1295890",NA,NA,NA,"-53.233333","3.6",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0097973",NA,NA,NA
"58","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1295892","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Everaarts AP","1981","12","23","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1295892 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1295892",NA,NA,"Poales","Michx.","Tucker GC","Saramacca","Experimental farm Coebiti Distr. Saramacca",NA,NA,"NL-U1295892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0070634",NA,NA,NA
"59","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1295893","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Everaarts AP","1984","08","30","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1295893 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1295893",NA,NA,"Poales","Michx.",NA,"Saramacca","Experimental farm Kabo Distr. Saramacca",NA,NA,"NL-U1295893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0070629",NA,NA,NA
"60","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1295894","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Everaarts AP","1984","08","10","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1295894 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1295894",NA,NA,"Poales","Michx.","Tucker GC","Saramacca","Experimental farm Kabo Distr. Saramacca",NA,NA,"NL-U1295894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0070637",NA,NA,NA
"61","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1295895","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Collector indigenous (Sur)","1913","08","23","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1295895 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1295895",NA,NA,"Poales","Michx.","Tucker GC",NA,NA,NA,NA,"NL-U1295895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0019909",NA,NA,NA
"62","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1297548","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Harley RM; et al.","1974","03","07","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1297548 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1297548",NA,NA,"Poales","Michx.",NA,NA,"Brazil: estado de bahia, 18km North west of Lagoinha ( which is 5.5km S.W. of Delfino ) on slide road to Minas do Minoso. This plant growing in damp soil.","-41.333333","-10.333333","NL-U1297548",NA,NA,NA,"-41.333333","-10.333333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1297551","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Prance GT; Steward WC; Ramos JF; Farias LG","1969","02","28","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1297551 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1297551",NA,NA,"Poales","Michx.",NA,NA,"Brazilian Amazonia, state of Amazonas, basin of rio demeni, vicinity of tototobi, margin of rio tototobi, near tototobi. Forest on terra firme.",NA,NA,"NL-U1297551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1299375","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Schunke Vigo J","1973","05","13","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1299375 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1299375",NA,NA,"Poales","Michx.",NA,NA,"Department of San Martin, prov. Lamas; Alonso de alvarado; cerro blanco, carretera a moyombamba. Al borde de la carretera, terreno muy humedo.",NA,NA,"NL-U1299375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 10:14:09-03","NBC","NL-BOTANY","U.1601470","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Granville J-J de","1984","11","27","Southern America","French Guiana",NA,NA,"Forêt ripicole sur la rive droite. Poussant sur un gros rocher isolé au milieu de la rivière.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1601470 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1601470",NA,NA,"Poales","Michx.","Goetghebeur P",NA,"Haute Camopi: Mont Belvédère.",NA,NA,"NL-U1601470",NA,NA,NA,NA,NA,"1989","03","01",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-11-04 11:05:55-03","ESALQ","ESA","88835","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Hatschbach, G. et al.","1999","11","07",NA,"Brasil",NA,NA,NA,"ESA088835","69303.0","Magnoliophyta",NA,NA,NA,"Paraná",NA,"-49.4197006225586","-24.5680999755859","ESA088835","Doutor Ulysses",NA,NA,NA,NA,NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA
"67","2021-04-02 11:40:13-03","UFPI","TEPB","10309","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","M. LUCEÑO","1995","04","25",NA,"Brasil",NA,NA,NA,NA,"293",NA,NA,"Michx.","B. Turner","Pernambuco","Brejo dos Cavalos","-35.9761009216309","-8.28332996368408",NA,"Caruaru",NA,NA,NA,NA,"1983","01","01","35136","auto",NA,NA,NA,NA,NA
"68","2020-11-19 10:23:18-03","CPAP","CPAP","17097","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Pott, V. J.","1998","07","14",NA,"Brasil",NA,NA,"Erva, 20 cm. FLOR: . FRUTO: ainda verde. INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Borda de lagoa úmida e bacero antigo. SUBSTRATO: solo arenoso com matéria orgânica. RELEVO: plano.",NA,"3464",NA,NA,"(Salzm. ex Steud.) Dorr","L.Pereira-Silva","MS","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - próximo a baía 77, invernada 9","-56.623333","-18.989444",NA,"Corumbá","98","98","56°37'24'' W","18°59'22'' S","2018","11","23",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-19 10:23:18-03","CPAP","CPAP","17888","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Pott, V. J.","1998","08","26",NA,"Brasil",NA,NA,"Erva. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Ocasional. AMBIENTE: Mata ciliar. SUBSTRATO: solo arenoso, orgânico. RELEVO: fortemente inclinado.",NA,"3525",NA,NA,"(Salzm. ex Steud.) Dorr","L.Pereira-Silva","MS","Rio do Peixe, MS-080","-54.966667","-19.390278",NA,"Rio Negro",NA,NA,"54°58' W","19°23'25'' S","2018","11","23",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-19 10:23:18-03","CPAP","CPAP","18129","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Pott, V. J.","1998","10","11",NA,"Brasil",NA,NA,"Erva ereta, 10-40cm de altura (na sombra). FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Borda úmida de lagoa, após chuva. SUBSTRATO: solo arenoso c/ muita matéria orgânica. RELEVO: plano.",NA,"3766",NA,NA,"(Salzm. ex Steud.) Dorr","L.Pereira-Silva","MS","Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - baía 77 - invernada 9","-56.65","-18.983333",NA,"Corumbá","90","90","56°39' W","18°59' S","2018","11","23",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-19 10:23:18-03","CPAP","CPAP","7408","PreserverdSpecimen","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Pott, A.","1989","11","22",NA,"Brasil",NA,NA,"Erva cespitosa. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Esparsa. AMBIENTE: Brejo: campo alagado 0-30 cm na estacao seca atual. SUBSTRATO: solo arenoso orgânico. RELEVO: plano deprimido.",NA,"5358",NA,NA,"(Salzm. ex Steud.) Dorr",NA,"MS","Fazenda Retirinho (retiro), Sub-região de Aquidauana, Pantanal - brejo do Taboco","-55.966667","-19.85",NA,"Aquidauana","105","105","55°58' W","19°51' S","2018","11","23",NA,NA,NA,NA,NA,NA,NA
"72","2020-09-12 20:44:04-03","FPS","FPS","4569","MachineObservation","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Schwirkowski, P.","2020","01","28",NA,"Brasil",NA,NA,NA,"FPS04569,FURB65918","3992",NA,NA,"(Salzm. ex Steud.) Dorr","Schwirkowski, P.","Santa Catarina","Sertãozinho. Buger Strasse (Estrada dos Bugres)","-49.352049","-26.314837","FPS04569_v01 FPS04569_v02 FPS04569_v03 FPS04569_v04 FPS04569_v05 FPS04569_v06 FURB65918","São Bento do Sul",NA,NA,"-49.352049","-26.314837","2020","09","20",NA,NA,NA,"FURB 65918","voucher",NA,NA
"73","2020-09-06 18:09:41-03","FPS","FPS","452","MachineObservation","Plantae","Cyperaceae","Cyperus","hortensis","Cyperus hortensis","Schwirkowski, P.","2014","12","06",NA,"Brasil",NA,NA,NA,"FPS00452","687",NA,NA,"(Salzm. ex Steud.) Dorr","Schwirkowski, P.","Santa Catarina","Rio Natal - Trilhos - Rabo do macaco","-49.307949","-26.341276","FPS00452_v01 FPS00452_v02","São Bento do Sul",NA,NA,"-49.307949","-26.341276","2020","09","06",NA,NA,NA,NA,NA,NA,NA
"74","2014-09-01 10:19:40-03","FEMACT","MIRR","5572","S","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Mendes, A.P.","1997","10","22",NA,"Brasil",NA,NA,NA,NA,"445",NA,NA,"Michx.",NA,"Roraima","Igarapé situado na entrada norte da cidade.","-60.602946","2.610934",NA,"Cantá",NA,NA,"-60.602946","2.610934",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-02-15 11:37:37-02","IPA","IPA","74","S","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Vasconcelos Sobrinho","1936","03",NA,"Southern America","Brasil",NA,NA,NA,"IPA0000074","s.n.","Plantae",NA,"Michx.",NA,"Pernambuco","Sede do IPA","-34.8810997009277","-8.05389022827148",NA,"Recife",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"76","2019-02-15 11:37:37-02","IPA","IPA","3332","S","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Pickel, B.","1933","09","09","Southern America","Brasil",NA,NA,NA,"IPA0003332","3374","Plantae",NA,"Michx.","Gallindo, F.","Pernambuco","Tapera, São Bento. Reveso, no gramado.","-35.0182991027832","-8.00222015380859",NA,"São Lourenço da Mata",NA,NA,NA,NA,"2014","09","30","21764","auto",NA,NA,NA,NA,NA
"77","2019-02-15 11:37:37-02","IPA","IPA","27570","S","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Harley, R.M.","1974","03","07","Southern America","Brasil",NA,NA,"Tufted herb to ca. 10cm. Spikes green. (Cyperus densicaespitosus Mattf. & Kükenth.); Disturbed woodland, secondary vegetation by cultivation, and marsh by small stream. This plant growing in damp soil.","IPA0027570","16935","Plantae",NA,"Michx.","Mayo, S.","Bahia","Serra do Curral Feio, 18 km North West of Lagoinha (which is 5,5 km SW of Delfino) on side road to Minas do Mimoso.","-41.333333","-10.333333",NA,NA,"950","950","-41.333333","-10.333333","1978","08",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-02-15 11:37:37-02","IPA","IPA","27714","S","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Noblick, L.R.","1980","05","01","Southern America","Brasil",NA,NA,"Planta em touceira, de 20-30cm de altura, com inflorescências esbranquiçadas. Comum.; Solo úmido.","IPA0027714","1807","Plantae",NA,"Michx.","Luceño, M.","Bahia",NA,"-39","-12.5",NA,"Conceição da Feira",NA,NA,"-39","-12.5","1995","10","05",NA,NA,NA,NA,NA,NA,NA
"79","2019-02-15 11:37:37-02","IPA","IPA","83599","S","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Leite, M.S.","2007","09","27","Southern America","Brasil",NA,NA,"Erva terrestre na borda da mata degradada. Indivíduos em plena floração. Estruturas reprodutivas cônicas de col. Branca.; Vegetação degradada do entorno da Pedra do Uruçu.","IPA0083599","473","Plantae",NA,"Michx.","Gonto-Mendoza, R.","Pernambuco","Engenho Curtume","-35.839889","-8.804361",NA,"Maraial","245","245","-35.839889","-8.804361","2008","08","12",NA,NA,NA,NA,NA,NA,NA
"80","2019-02-15 11:37:37-02","IPA","IPA","3333","S","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Vasconcelos Sobrinho","1936","03",NA,"Southern America","Brasil",NA,NA,NA,"IPA0003333","s.n.","Plantae",NA,"Michx.",NA,"Pernambuco","Sede do IPA","-34.8810997009277","-8.05389022827148",NA,"Recife",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"81","2019-08-27 13:25:26-03","IAP","PACA-AGP","60587","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Camargo, O. R.","1957","05","07",NA,"Brasil",NA,NA,"SEM MATERIAL Habitat: in humidi graminosis Fenofase: flor e fruto","PACA060587","1364","Magnoliophyta","Cyperales","Mattf. & Kük.","Emrich-Rambo","RS",NA,"-51.3478012084961","-29.2250003814697",NA,"Farroupilha",NA,NA,NA,NA,"1957","05","20","19545","auto","Liliatae",NA,NA,NA,NA
"82","2019-08-27 13:25:26-03","IAP","PACA-AGP","39516","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Rambo, B.","1949","01","07",NA,"Brasil",NA,NA,"sicher, 23,7,1954.; fl. Habitat: in humidis graminosis","PACA039516",NA,"Magnoliophyta","Cyperales","Mattf. & Kük.","Emrich-Rambo","RS",NA,NA,NA,NA,"Gravataí p. Cachoeirinha",NA,NA,NA,NA,"1954","07","23",NA,NA,"Liliatae",NA,NA,NA,NA
"83","2019-08-27 13:25:26-03","IAP","PACA-AGP","39939","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","densicaespitosus","Cyperus densicaespitosus","Rambo, B.","1949","01","12",NA,"Brasil",NA,NA,"sicher, 23,7,1954.; fl. Habitat: in humidis graminosis","PACA039939",NA,"Magnoliophyta","Cyperales","Mattf. & Kük.","Emrich-Rambo","RS","ad montem Ferrabraz","-51.1305999755859","-29.6783008575439",NA,"Novo Hamburgo",NA,NA,NA,NA,"1954","07","23","20722","auto","Liliatae",NA,NA,NA,NA
"84","2019-08-27 13:25:34-03","IAP","PACA-AGP","55291","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Reitz, R.","1952","12","23",NA,"Brasil",NA,NA,"Habitat: in paludosis","PACA055291","6717","Magnoliophyta","Cyperales","Michaux","R. Trevisan & R. Lüdtke","SC","Rio Tavares in insula SC",NA,NA,NA,NA,NA,NA,NA,NA,"2005","10","01",NA,NA,"Liliatae",NA,NA,NA,NA
"85","2019-08-27 13:25:34-03","IAP","PACA-AGP","70161","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Z. Elisabete","1986","12","05",NA,"Brasil",NA,NA,"HÉRBARA 2915","PACA070161",NA,"Magnoliophyta","Cyperales","Michaux","R. Trevisan & R. Lüdtke","RS","Estreito Augusto Cesar Marcelino Ramos",NA,NA,NA,NA,NA,NA,NA,NA,"2005","10","01",NA,NA,"Liliatae",NA,NA,NA,NA
"86","2019-08-27 13:25:34-03","IAP","PACA-AGP","41128","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Rambo, B.","1949","04","20",NA,"Brasil",NA,NA,"fl. Habitat: in subpaludosis graminosis","PACA041128",NA,"Magnoliophyta","Cyperales","Michaux","R. Trevisan & R. Lüdtke","RS","Ilha da Pintada","-51.2299995422363","-30.0331001281738",NA,"Porto Alegre",NA,NA,NA,NA,"2005","10","01","29946","auto","Liliatae",NA,NA,NA,NA
"87","2019-08-27 13:25:34-03","IAP","PACA-AGP","36027","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","A. Spies","1947","01",NA,NA,"Brasil",NA,NA,"Habitat: in humidis graminosis Fenofase: flor","PACA036027",NA,"Magnoliophyta","Cyperales","Michaux","R. trevisan & R. Lüdtke","RS","p. Campinas","-54.4813995361328","-27.8708000183105",NA,"Santa Rosa",NA,NA,NA,NA,"2005","10","01","19818","auto","Liliatae",NA,NA,NA,NA
"88","2019-08-27 13:25:34-03","IAP","PACA-AGP","62961","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Camargo, O. R.","1957","12","10",NA,"Brasil",NA,NA,"fl. Habitat: in humidis","PACA062961","3006","Magnoliophyta","Cyperales","Michaux","R. Trevisan & R. Lüdtke","RS",NA,"-51.8643989562988","-29.7996997833252",NA,"Taquarí",NA,NA,NA,NA,NA,NA,NA,"21657","auto","Liliatae",NA,NA,NA,NA
"89","2019-08-27 13:25:34-03","IAP","PACA-AGP","57671","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","J. Pivetta","1953","10","21",NA,"Brasil",NA,NA,"fl. Habitat: in humidis graminosis","PACA057671","742","Magnoliophyta","Cyperales","Michaux","R. Trevisan & R. Lüdtke","RS",NA,NA,NA,NA,"Pestana p. Ijui",NA,NA,NA,NA,"2005","10","01",NA,NA,"Liliatae",NA,NA,NA,NA
"90","2019-08-27 13:25:34-03","IAP","PACA-AGP","38167","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Emrich, K. & Rambo, B.","1948","11","22",NA,"Brasil",NA,NA,"Habitat: in humidis graminosis Fenofase: flor","PACA038167",NA,"Magnoliophyta","Cyperales","Michaux","R. trevisan & R. Lüdtke","RS","p. São Leopoldo","-51.1483001708984","-29.8246994018555",NA,"Sapucaia do Sul",NA,NA,NA,NA,"2005","10","01","7291","auto","Liliatae",NA,NA,NA,NA
"91","2020-12-20 21:16:48-03","UFV","VIC","012094","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Vieira, M.F.; Soares, M.F.","1992","12","15",NA,"Brasil",NA,NA,"Erva de touceira de inflorescências verdes, em brejo.","VIC012094","743",NA,NA,"Michaux",NA,"Minas Gerais","Paraiso","-42.8819007873535","-20.7539005279541","VIC012094","Viçosa",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"92","2020-12-20 21:16:48-03","UFV","VIC","019010","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Bortoluzzi, RL da C; Fonseca, A.","1998","03","03",NA,"Brasil",NA,NA,NA,"VIC019010","37",NA,NA,"Michaux",NA,"Minas Gerais","Campus da UFV","-42.8819007873535","-20.7539005279541","VIC019010","Viçosa",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"93","2020-12-20 21:16:48-03","UFV","VIC","020291","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Martins, M.L.L.; et al.","1998","03","31",NA,"Brasil",NA,NA,NA,"VIC020291","s.n.",NA,NA,"Michaux",NA,"Minas Gerais","Campus da UFV","-42.8819007873535","-20.7539005279541","VIC020291","Viçosa",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"94","2020-12-20 21:16:48-03","UFV","VIC","020299","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Martins, M.L.L.; et al.","1998","03","31",NA,"Brasil",NA,NA,NA,"VIC020299","s.n.",NA,NA,"Michaux",NA,"Minas Gerais","Campus da UFV","-42.8819007873535","-20.7539005279541","VIC020299","Viçosa",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
