"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"207","2020-09-12 05:00:02-03","US","US","3429418","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"M. Torre, A. Cano, S. Cordova & C. Baldeviano","2178",NA,NA,NA,"Peru","Tacna",NA,"Depto.: Tacna. Prov. Tarata. Cordillera del Barroso.",NA,NA,NA,NA,NA,NA,NA,"US01619619",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","2614268","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"J. López Guillén","636",NA,NA,NA,"Peru","Lima",NA,"Depart. Lima. Prov. Huarochirí. Casapalca Km 135.",NA,NA,NA,NA,NA,NA,NA,"US01619620","US01619620_01","South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","3533821","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"S. Lægaard","51359","1984","2","8","Ecuador","Pichincha",NA,"Province: Pichincha. Páramo de Guamani, app. 2 km, W of Paso de la Virgen.","-78.2","-0.33",NA,NA,"4000",NA,NA,"US01619564","US01619564_01","South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","2520164","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"S. Vogel","219","1956","6","29","Colombia","Nariño",NA,"Wiesen und Feldränder in der Umgebung von Pueblo de Cumbal, Nariño, Süd-Colombia. Auchb Ruderalpfl. Blüten bläulichweiss. Distel-Habitus.",NA,NA,NA,NA,"3000",NA,NA,"US01619574",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","1548239","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"S. Venturi","4574","1925","2","11","Argentina","Catamarca",NA,"Provincia de Catamarca, (R.A.). Cerro Alto Huasi.",NA,NA,NA,NA,"3500",NA,NA,"US01619606","US01619606_01","South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","1098398","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"K. Fiebrig","3018","1903","1","30","Bolivia","Tarija",NA,"Escayache bei Tarija.",NA,NA,NA,NA,"3600",NA,NA,"US01619668",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","2796010","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"R. M. King & R. Garvey","6965","1976","1","31","Ecuador","Chimborazo",NA,"Chimborazo: along the road to Riobamba, ca. 20 kms SW of Riobamba.",NA,NA,NA,NA,"3353",NA,NA,"US01619571",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","1705999","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"G. Mandon","26","1857","4","9","Bolivia",NA,NA,"Prov. Larecaja - Vic. Sorata inter Ponga & Amilaya [illegible text].[interpreted]",NA,NA,NA,NA,"3800",NA,NA,"US01619669",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","1548256","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"S. Venturi","9944","1929","12","18","Argentina","Salta","Guachipas","Alemania.",NA,NA,NA,NA,"1600",NA,NA,"US01619596",NA,"South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"216","2020-09-12 05:00:02-03","US","US","1421500","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"S. Venturi","4662","1926","11","28","Argentina","Tucuman",NA,"Provincia de Tucumán, (R.A.). Departamento Chicligasta. Estancia Las Pavas.",NA,NA,NA,NA,"3500",NA,NA,"US01619602",NA,"South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"217","2020-09-12 05:00:02-03","US","US","74121","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"M. Bang","736","1890",NA,NA,"Bolivia","La Paz",NA,"Vic. La Paz.",NA,NA,NA,NA,"3048",NA,NA,"US01619670",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"218","2020-09-12 05:00:02-03","US","US","1496261","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"W. Jameson","s.n.","1849",NA,NA,"Ecuador","Pichincha",NA,"Abder if Quito. [interpreted]",NA,NA,NA,NA,"4267",NA,NA,"US01619561",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"219","2020-09-12 05:00:02-03","US","US","2938241","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"J. D. Boeke","523","1976","12","18","Ecuador","Cotopaxi",NA,"Prov. Cotopaxi. Quevedo-Latacunga highway. 25.8 km east of Pilaló.",NA,NA,NA,NA,"3775",NA,NA,"US01619598",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"220","2020-09-12 05:00:02-03","US","US","1440727","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"S. Venturi","4788","1927","1","19","Argentina","Tucuman",NA,"Provincia de Tucumán, (R.A.). Departamento Chicligasta. Estancia Santa Rosa.",NA,NA,NA,NA,"3800",NA,NA,"US01619600",NA,"South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"221","2020-09-12 05:00:02-03","US","US","2733278","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"R. M. King","6663","1974","2","2","Ecuador","Azuay",NA,"Province of Azuay: along the road to Naranjal, ca. 19 kms generally W of Cuenca.",NA,NA,NA,NA,"3292",NA,NA,"US01619573",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"222","2020-09-12 05:00:02-03","US","US","1356851","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"E. P. Killip & A. C. Smith","21705","1929","4","15","Peru","Lima",NA,"Dept. Lima: Río Blanco.",NA,NA,NA,NA,"3000","3500",NA,"US01619627","US01619627_01","South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"223","2020-09-12 05:00:02-03","US","US","1340892","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"F. W. Pennell","14652","1925","6","20","Peru","Lima",NA,"Department of Lima. Near Antaicocha, Cerro Colorado, East of Canta.",NA,NA,NA,NA,"3800","4100",NA,"US01619628",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"224","2020-09-12 05:00:02-03","US","US","3149530","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"J. C. Solomon & R. C. Chevalier","16628","1987","4","25","Bolivia","La Paz",NA,"Dpto. La Paz: Prov. Murillo. Mina Lourdes. 2.7 km al N del camino entre La Paz y Unduavi, a lo largo del Rio Kkota khuchu (ca. 14 km al E de la cumbre). Puna humeda.","-67.97","-16.3",NA,NA,"4100",NA,NA,"US01619674","US01619674_01","South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"225","2020-09-12 05:00:02-03","US","US","1573467","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"M. Cárdenas","317","1933","3",NA,"Bolivia","Potosi",NA,"Department of Potosi.",NA,NA,NA,NA,NA,NA,NA,"US01619667",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"226","2020-09-12 05:00:02-03","US","US","2173258","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"H. O. Sleumer & F. Vervoorst","2907",NA,NA,NA,"Argentina","Salta",NA,"Provincia Salta. Dep. Caldera. Quebrada del Rio Porero Castillo.",NA,NA,NA,NA,"3900",NA,NA,"US01619612",NA,"South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US","2700507","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"H. H. Iltis & D. Ugent","1251","1963","1","8","Peru","Cusco",NA,"Dept. Cuzco (on Puno Border). Prov. Canchis. La Raya Pass (deep valley between snowcapped peaks) 1 km WNW of La Raya on Cuzco road.",NA,NA,NA,NA,"4250",NA,NA,"US01619622","US01619622_01","South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"228","2020-09-12 05:00:02-03","US","US","3037483","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"A. Fournet","A.F.562","1985","4","4","Bolivia","La Paz",NA,"Chemin de l'Inca, (Dep. La Paz, Yungas).",NA,NA,NA,NA,"4550",NA,NA,"US01619673",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"229","2020-09-12 05:00:02-03","US","US","2103019","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"S. Yepes-Agredo, J. Araque Molina & F. A. Barkley","18 Ca. 082","1948","11","7","Colombia","Cauca",NA,"Departamento del Cauca. En páramo abierto con pajonal y frailejón, con vegetación herbácea y semileñosa, principalmente en el alto del volcán de Puracé.",NA,NA,NA,NA,"3000",NA,NA,"US01619578",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"230","2020-09-12 05:00:02-03","US","US","1547892","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"S. Venturi","4112","1926","5","3","Argentina","Tucuman",NA,"Provincia de Tucumán, (R.A.). Departamento Tafi. Sierra del Cajon.",NA,NA,NA,NA,"3400",NA,NA,"US01619604","US01619604_01","South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"231","2020-09-12 05:00:02-03","US","US","3227842","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"J. Cuatrecasas","14684","1943","7","23","Colombia","Cauca",NA,"Departamento del Cauca: Cordillera Central; páramo del Puracé al sur del Volcán en el filo de la Cordillera: San Francisco.",NA,NA,NA,NA,NA,NA,NA,"US01619576",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"232","2020-09-12 05:00:02-03","US","US","1340578","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"F. W. Pennell","13429","1925","4","21","Peru","Puno",NA,"Department of Puno. Araranca.",NA,NA,NA,NA,"4100","4200",NA,"US01619629",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"233","2020-09-12 05:00:02-03","US","US","1548252","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"S. Venturi","9020","1928","1","21","Argentina","Jujuy","Humahuaca","Cerro La Soledad.",NA,NA,NA,NA,"3000",NA,NA,"US01619597",NA,"South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"234","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,"Pruski, J. F.","P. M. Peterson, C. R. Annable, S. Lægaard & R. J. Soreng","12680","1993","3","5","Bolivia","La Paz","Loayza","9.8 mi NW of Villa Loza on road towards Urmiri and Sapahaqui.",NA,NA,NA,NA,"4080",NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"235","2020-09-12 05:00:02-03","US","US","1997278","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"R. A. Ferreyra","5496","1949","3","19","Peru","Ayacucho","Lucanas","Cumbre entre Nazca y Puquio",NA,NA,NA,NA,"3900","4000",NA,"US01619626",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"236","2020-09-12 05:00:02-03","US","US","2903552","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"H. A. Fabris","1020","1955","2","15","Argentina","Cordoba",NA,"Provincia de Córdoba. Departamento Punilla: alrededores de Copina.",NA,NA,NA,NA,NA,NA,NA,"US01619610",NA,"South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"237","2020-09-12 05:00:02-03","US","US","1418707","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"M. Bang","736","1890",NA,NA,"Bolivia","La Paz",NA,"Vic. La Paz.",NA,NA,NA,NA,"3048",NA,NA,"US01619671",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"238","2020-09-12 05:00:02-03","US","US","2028154","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"R. A. Ferreyra","6512","1950","1","26","Peru","Lima",NA,"Depto. de Lima, Prov. de Huarochiri. Chicla, entre Sn. Mateo i Casapalca.",NA,NA,NA,NA,"3700",NA,NA,"US01619625",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"239","2020-09-12 05:00:02-03","US","US","1547889","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"S. Venturi","4662","1926","11","28","Argentina","Tucuman",NA,"Provincia de Tucumán, (R.A.). Departamento Chicligasta. Estancia Las Pavas.",NA,NA,NA,NA,"3500",NA,NA,"US01619603","US01619603_01","South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"240","2020-09-12 05:00:02-03","US","US","2970122","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"R. M. King & L. E. Bishop","9116","1983","1","8","Peru","Cajamarca",NA,"Cajamarca: 22 kms N along road from Cajamarca to Bambamarca.",NA,NA,NA,NA,"3231",NA,NA,"US01619616",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"241","2020-09-12 05:00:02-03","US","US","1547888","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"S. Venturi","4682","1926","12","7","Argentina","Tucuman",NA,"Provincia de Tucumán, (R.A.). Departamento Chicligasta. Estancia Las Pavas.",NA,NA,NA,NA,"3500",NA,NA,"US01619601",NA,"South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"242","2020-09-12 05:00:02-03","US","US","3370683","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"A. Cano, M. Torre, S. Cordova & C. Baldeviano","8292","1998","3","31","Peru","Tacna",NA,"Dpto. Tacna. Prov. Tarata. Ticaco.",NA,NA,NA,NA,"3600","4000",NA,"US01619623",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"243","2020-09-12 05:00:02-03","US","US","2926250","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"S. G. Beck","1310",NA,NA,NA,"Bolivia","La Paz",NA,"Dpto. La Paz, Prov. Murillo, La Paz - Calacoto 11 kms. hacia Palca.",NA,NA,NA,NA,"3900",NA,NA,"US01619665","US01619665_01","South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"244","2020-09-12 05:00:02-03","US","US","2173065","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"H. O. Sleumer","2314",NA,NA,NA,"Argentina","Catamarca",NA,"Provincia Catamarca. Dep. Andalgalá. Cumbres de Suncho, Quebraditas del Portezuelo Sta. Anna.",NA,NA,NA,NA,"2150",NA,NA,"US01619593",NA,"South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"245","2020-09-12 05:00:02-03","US","US","2195147","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"R. Shepard","109","1919","12","19","Peru","Puno",NA,"From Vicinity of Lake Titicaca.In pampas - Moho. Prov. Huancané. Dept. Puno.",NA,NA,NA,NA,"3125",NA,NA,"US01619631",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"246","2020-09-12 05:00:02-03","US","US","2224422","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"E. Asplund","11440","1940","6","5","Peru","Lima",NA,"Dep. Lima, Prov. Huarochiri, Casapalca, hard gravelly ground.",NA,NA,NA,NA,"4150",NA,NA,"US01619615",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"247","2020-09-12 05:00:02-03","US","US","2470782","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"P. C. Hutchison & Ó. Tovar","4217","1964","2","29","Peru","Junin",NA,"Between Oroya and the summit on road to Lima. Hacienda Pucará. Province of Yauli, Department of Junin.",NA,NA,NA,NA,"4370",NA,NA,"US01619621",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"248","2020-09-12 05:00:02-03","US","US","2223990","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"E. Asplund","8755","1939","9","15","Ecuador","Pichincha",NA,"Prov. Pichincha: Mount Guamani, roadside in páramo.",NA,NA,NA,NA,"3600","3800",NA,"US01619568",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"249","2020-09-12 05:00:02-03","US","US","1421444","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"S. Venturi","3176","1924","3","14","Argentina","Tucuman","Chicligasta","Estancia Santa Rosa.",NA,NA,NA,NA,"3800",NA,NA,"US01619607",NA,"South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"250","2020-09-12 05:00:02-03","US","US","3429405","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"M. Torre, A. Cano, S. Cordova & C. Baldeviano","2407",NA,NA,NA,"Peru","Tacna",NA,"Depto.: Tacna. Prov. Tarata. Laguna Casire.",NA,NA,NA,NA,"4700","4800",NA,"US01619618","US01619618_01","South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"251","2020-09-12 05:00:02-03","US","US","2652410","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"E. Asplund","17326","1955","8","17","Ecuador",NA,NA,"Prov. Napo-Pastaza, near Hacienda Antisana, roadside.",NA,NA,NA,NA,"3900",NA,NA,"US01619566",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"252","2020-09-12 05:00:02-03","US","US","2373061","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"H. G. Barclay & P. Juajibioy","9231","1959","8","31","Ecuador",NA,NA,"Quebrada (ravine) above Poaló, west-facing slope below El Romo Páramo. Prov. Tungurahua-Napo-Pastaza: el Romo Páramo al este de San José de Poalá.",NA,NA,NA,NA,"3300",NA,NA,"US01619562","US01619562_01","South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"253","2020-09-12 05:00:02-03","US","US","3676957","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"T. Ortuno","200","2003","2","27","Bolivia","La Paz","Loayza","Camino de Calamarca a Sapaqui passando la cumbre.","-68.0606","-16.8661",NA,NA,"40145",NA,NA,"US01311751",NA,"South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"254","2020-09-12 05:00:02-03","US","US","1192465","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"H. E. Anthony & G. H. H.Tate","399","1923","10","22","Ecuador","Chimborazo",NA,"Urbina, Chimborazo.",NA,NA,NA,NA,"3475",NA,NA,"US01619565","US01619565_01","South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"255","2020-09-12 05:00:02-03","US","US","1186068","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"Macbride, -- & -. Featherstone","654","1922","5","8","Peru",NA,NA,"Rio Blanco.",NA,NA,NA,NA,"3658",NA,NA,"US01619630",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"256","2020-09-12 05:00:02-03","US","US","2196417","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"I. von Rentzell","SI 18865","1953","12","30","Argentina","Cordoba",NA,"Argentina, Prov. de Córdoba: Quebrada al pie de Los Gigantes.",NA,NA,NA,NA,NA,NA,NA,"US01619611","US01619611_01","South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"257","2020-09-12 05:00:02-03","US","US","281023","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"P. G. Lorentz & G. H. Hieronymus","100","1873","3","19","Argentina","Salta",NA,"Nevada del Castillo, Prov. Salta.",NA,NA,NA,NA,NA,NA,NA,"US01619609",NA,"South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"258","2020-09-12 05:00:02-03","US","US","2883471","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,NA,"1369","1964","9","3","Ecuador","Chimborazo",NA,"Provincia del Chimborazo: Nevado del Chimborazo, above San Juan.",NA,NA,NA,NA,"4300",NA,NA,"US01619572",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"259","2020-09-12 05:00:02-03","US","US","3671737","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"J. M. Silva, J. Cordeiro, C. Poliquesi & J. Vaz","7122","2008","6","14","Brazil","Santa Catarina",NA,"Morro de Igreja (Mun. Urubici) Santa Catarina.",NA,NA,NA,NA,NA,NA,NA,"US01619575","US01619575_01","South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"260","2020-09-12 05:00:02-03","US","US","3246990","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"D. N. Smith & I. Sánchez-Vega","7560","1984","6","5","Peru","Cajamarca",NA,"Cajamarca: Cajamarca Province. Sais, José Carlos Mariátegui, Km 20-40 on Sunchubamba-San Juan road. Jalca with small patches of Ceja de Selva in rocky areas between 3300 and 3500 m.",NA,NA,NA,NA,"3300","4000",NA,"US01619613",NA,"South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"261","2020-09-12 05:00:02-03","US","US","2122041","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"W. H. Camp","E-4011","1945","7","5","Ecuador","Cañar",NA,"Prov. Cañar: Dry chaparral scrub and páramo, with occasional moist valleys, near El Tambo (ca. 69 km. by RR south of Sibambe).",NA,NA,NA,NA,"2896","3048",NA,"US01619560","US01619560_01","South America - Neotropics",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"262","2020-09-12 05:00:02-03","US","US","921875","PreservedSpecimen","Plantae","Asteraceae","Perezia","multiflora","Perezia multiflora",NA,NA,"P. Jörgensen","1326","1917","2","2","Argentina","Catamarca",NA,"Dep. de Andalgalá Prov. de Catamarca. Comen La Olbada. [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US01619608",NA,"South America",NA,NA,NA,NA,"Asterales",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
