"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"184","2020-09-12 05:00:02-03","US","US","2258122","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","J. Lanjouw & J. C. Lindeman","2600","1949","3","11","South America - Neotropics","Suriname","Nassau Mts., near km 7.5",NA,NA,"US00715135",NA,NA,NA,"-54.6","4.8",NA,NA,"Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"185","2020-09-12 05:00:02-03","US","US","833106","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","G. S. Jenman","s.n.",NA,NA,NA,"South America - Neotropics","Guyana",NA,NA,NA,"US00715133",NA,NA,NA,NA,NA,NA,NA,"Kelloff, Carol L.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"186","2020-09-12 05:00:02-03","US","US","3417318","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","C. Feuillet","2931","1985","12","5","South America - Neotropics","French Guiana","Montagne de Kaw, PK 38",NA,NA,"US00704718",NA,NA,NA,"-52.15","4.55","350",NA,"Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"187","2020-09-12 05:00:02-03","US","US","3265648","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","T. McDowell, C. L. Kelloff & A. Stobey","4924","1991","5","23","South America - Neotropics","Guyana","Blackwater Creek Camp NW along ravine",NA,NA,"US00709172","US00709172_01","Potaro-Siparuni",NA,"-59.1667","5.2","274","610","Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"188","2020-09-12 05:00:02-03","US","US","2018904","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","J. Cuatrecasas","19954","1946","2","23","South America - Neotropics","Colombia","Department del Valle, Costa del Pacifico; Bahia de Buenaventura: Quebrada de San Joaquin",NA,NA,"US01610680",NA,"Valle del Cauca",NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"189","2020-09-12 05:00:02-03","US","US","2139425","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","Bro. Gines","3496",NA,NA,NA,"South America - Neotropics","Venezuela","Copey, N. E., selva achopanasta alta [interpreted]",NA,NA,"US01610689",NA,NA,NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"190","2020-09-12 05:00:02-03","US","US","2291579","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","B. Maguire & L. Politi","27710","1948","12","15","South America - Neotropics","Venezuela","Cerro Sipapo (Paráque), Caño Negro; below lower Camp Savanna",NA,NA,"US00809145",NA,"Amazonas",NA,"-67.4","4.95",NA,NA,"Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"191","2020-09-12 05:00:02-03","US","US","3474764","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","C. L. Kelloff, E. A. Christenson, P. DePriest & M. Tamessar","1037","1994","6","11","South America - Neotropics","Guyana","Kaieteur National Park; on trail to Tukeit before ravine",NA,NA,"US00825641",NA,"Potaro-Siparuni",NA,"-59.4833","5.16667","300",NA,"Labiak, P. H.",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"192","2020-09-12 05:00:02-03","US","US","531991","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","J. Johnston","164","1903","7","2","South America - Neotropics","Venezuela","Island of Margarita, San Juan Mt.",NA,NA,"US01610687",NA,"Nueva Esparta",NA,NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"193","2020-09-12 05:00:02-03","US","US","2682418","PreservedSpecimen","Plantae",NA,"Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R. Sm. & R.C. Moran","J. A. Steyermark","95015","1966","3","4","South America - Neotropics","Venezuela","Estado Sucre: Peninsula De Paria: Cerro de humo: bosque humedo nublado, sobre la fila angosta al norte, entre la cumbre y Cerro La Pavita",NA,NA,"US01610691",NA,"Sucre",NA,NA,NA,"1250","1273",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1"
"194","2019-10-07 09:38:46-03","UEFS","HUEFS","19875","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","Melo, E.","1252","1995","05","28",NA,"Brasil","Serra da Jibóia, próximo a torre de Telebahia.",NA,NA,"HUEFS0019875","HUEFS0019875","Bahia","Santa Terezinha","-39.5233001708984","-12.771900177002",NA,NA,"F.B.Matos","2007","09",NA,NA,NA,"Polypodiopsida",NA,"25196","auto",NA,NA
"195","2019-10-07 09:38:46-03","UEFS","HUEFS","149131","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","Macedo, T.S.","117","2009","07","30",NA,"Brasil","Serra da Jibóia. Fragmento de Mata Atlântica.",NA,"Rupícula, próxima ao córrego, local sombreado.","HUEFS0149131","HUEFS0149131","Bahia","Santa Terezinha","-39.466667","-12.850556","696","696","T.S.Macedo","2010","02",NA,"39W28'0''","12S51'2''","Polypodiopsida",NA,NA,NA,NA,NA
"196","2019-10-07 09:38:46-03","UEFS","HUEFS","158225","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","Macedo, T.S.","189","2010","01","12",NA,"Brasil","Serra da Jibóia. Fragmento de Mata atlântica.",NA,NA,"HUEFS0158225","HUEFS0158225","Bahia","Santa Terezinha","-39.481111","-12.833333","654","654",NA,NA,NA,NA,"39W28'52''","12S50'0''","Polypodiopsida",NA,NA,NA,NA,NA
"197","2019-10-07 09:38:46-03","UEFS","HUEFS","148527","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","Macedo, T.S.","107","2009","06","12",NA,"Brasil","Serra da Jibóia. Fragmento de Mata Atlântica. Morro da Pioneira.",NA,"Epífita, local sombreado, apenas 1 indivíduo. 10cm alt.","HUEFS0148527","HUEFS0148527","Bahia","Santa Terezinha","-39.466667","-12.833333","696","696","T.S.Macedo","2010","02",NA,"39W28'0''","12S50'0''","Polypodiopsida",NA,NA,NA,NA,NA
"198","2020-07-23 12:08:44-03","CEPLAC","CEPEC","112526","PreservedSpecimen","Plantae",NA,NA,"Grammitidaceae","Lellingeria","suspensa","Lellingeria suspensa",NA,"Labiak, P. H.","3640","2006","08","06",NA,"Brasil","Serra do Peito de Moça. Estrada que liga Arataca à Una, ramal ca. 22,4 Km de Arataca com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.",NA,NA,NA,NA,"Bahia","arataca","-39.341667","-15.173611","900","900","P. H. Labiak",NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA
"199","2020-07-23 12:08:44-03","CEPLAC","CEPEC","112530","PreservedSpecimen","Plantae",NA,NA,"Grammitidaceae","Lellingeria","suspensa","Lellingeria suspensa",NA,"Labiak, P. H.","3644","2006","08","06",NA,"Brasil","Serra do Peito de Moça. Estrada que liga Arataca à Una, ramal ca. 22,4 Km de Arataca com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.",NA,NA,NA,NA,"Bahia","arataca","-39.341667","-15.173611","950","950","P. H. Labiak",NA,NA,NA,"39W20'30","15S10'25",NA,NA,NA,NA,NA,NA
"200","2020-07-23 12:19:25-03","CEPLAC","CEPEC","116801","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa",NA,"Matos, F. B.","1368","2007","04","14",NA,"Brasil","RPPN Serra Bonita. 10 km W de Camacan na estrada para Jacarecí, 6 km SW na estrada para a RPPN e Torre de transmissão. Trilha que desce ao lado da pousada.",NA,NA,NA,NA,"Bahia","CAMACAN","-39.564722","-15.393056","750","750","Sem Informação",NA,NA,NA,"39W33'53","15S23'35",NA,NA,NA,NA,NA,NA
"201","2020-07-23 12:19:25-03","CEPLAC","CEPEC","127905","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa",NA,"P.L.R. de Moraes","2719","2009","08","11",NA,"Brasil","Serra do Peito-de-Moça",NA,NA,NA,NA,"Bahia","arataca","-39.408056","-15.202778",NA,NA,"F. Matos",NA,NA,NA,"39W24'29","15S12'10",NA,NA,NA,NA,NA,NA
"202","2020-07-23 12:08:44-03","CEPLAC","CEPEC","27106","PreservedSpecimen","Plantae",NA,NA,"Grammitidaceae","Lellingeria","suspensa","Lellingeria suspensa",NA,"B. M. Boom","813","1981","04","28",NA,"Brasil","Maruim, arredores das Fazs. Maruim e Dois de Julho, 33Km SW de Olivença na Rod. Olivença/Buerarema.",NA,NA,NA,NA,"Bahia","UNA","-39.0752983093262","-15.2932996749878",NA,NA,"P. H. Labiak",NA,NA,NA,NA,NA,NA,"07/08/2006","36070","auto",NA,NA
"203","2020-03-04 20:43:25-03","UFMG","BHCB-SL","94121","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","Stehmann, JR","4154","2004","09","04","América","Brasil","Estação Biológica de Santa Lúcia",NA,"Floresta Ombrófila Densa.",NA,NA,"Espírito Santo","Santa Teresa","-40.539556","-19.98225","630","630","Almeida, TE","2006","04",NA,"-40.539556","-19.98225",NA,NA,NA,NA,NA,NA
"204","2021-01-12 15:24:29-03","UFMG","BHCB-SL","108284","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","Glória, MFVA","149","1993","08","19","América","Brasil","Estação Biológica de Santa Lúcia",NA,"Epífita.",NA,NA,"Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"Salino, A","2007","09",NA,NA,NA,NA,NA,"23813","auto",NA,NA
"205","2021-01-12 15:24:29-03","UFMG","BHCB-SL","108283","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","Kollmann, RL; Fontana, AP; Esgario, C","8292","2005","09","02","América","Brasil","Estação Biológica de Santa Lúcia, Trilha do Palmiteiro.",NA,"Rupestre na sombra.","BHCB02046",NA,"Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"Salino, A","2007","08",NA,NA,NA,NA,NA,"23813","auto",NA,NA
"206","2021-01-12 15:24:29-03","UFMG","BHCB-SL","108282","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","Vervloet, RR; Bausen, E; Pizziolo, W; Nadruz, M; Costa, DP","937","2002","09","16","América","Brasil","Estação Biológica de Santa Lúcia, Trilha principal.",NA,"Rupícola, fundo de vale, dossel 12m.",NA,NA,"Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"Salino, A","2007","08",NA,NA,NA,NA,NA,"23813","auto",NA,NA
"207","2021-01-12 15:24:29-03","UFMG","BHCB-SL","108281","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","Kollmann, RL; Bausen, E","4508","2001","09","05","América","Brasil","Estação Biológica de Santa Lúcia, Valsugana Velha, Trilha do túmulo.",NA,"Rupícola na sombra.",NA,NA,"Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"Salino, A","2007","08",NA,NA,NA,NA,NA,"23813","auto",NA,NA
"208","2020-03-04 20:43:25-03","UFMG","BHCB-SL","31652","PreservedSpecimen","Plantae",NA,NA,"Polypodiaceae","Lellingeria","suspensa","Lellingeria suspensa","(L.) A.R.Sm. & R.C.Moran","Salino, A","2623","1996","02","24","América","Brasil","Estação Ecológica de Santa Lúcia",NA,"Epífita pendente a ca. de 1m de altura, interior da floresta.",NA,NA,"Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"Salino, A","2001","11",NA,NA,NA,NA,NA,"23813","auto",NA,NA
