"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","02899294","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","dardanoi","Mollinedia dardanoi","Peixoto","D. C. Daly","8172","1994","04","03","South America","Brazil","Acre","Sena Madureira","Basin of Rio Purus, Rio Macaua. Colocação Apuí. River descending, 3m below high water mark","-68.9","-9.48","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=619055' target='other'> <mi>dwc_moreinfo</mi></a>","NY02899294","NY02899294_01","Unspecified Determiner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01091771","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","dardanoi","Mollinedia dardanoi","Peixoto","M. F. de Sales","266","1994","08","12","South America","Brazil","Pernambuco","Caruaru","Caruaru, Murici, Brejo dos Cavalos, Parque Ecológico Municipal","-36","-8.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1217635' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091771","NY01091771_01","A. L. Peixoto","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","454426","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","dardanoi","Mollinedia dardanoi","Peixoto","L. Riedel",NA,"1835",NA,NA,"South America","Brazil","Rio de Janeiro","Petrópolis","Mand[iocca]","-43.1783","-22.505","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=619063' target='other'> <mi>dwc_moreinfo</mi></a>","NY00454426","NY00454426_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","454412","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","dardanoi","Mollinedia dardanoi","Peixoto","P. K. H. Dusén","14986","1914","05","09","South America","Brazil","Paraná","Jaguariaíva",NA,"-49.7056","-24.2511","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=619095' target='other'> <mi>dwc_moreinfo</mi></a>","NY00454412","NY00454412_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-27 02:41:00-03","NY","NYBG","52516","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","dardanoi","Mollinedia dardanoi",NA,"J. A. Kallunki","736","1995","04","23","South America","Brazil","Espírito Santo","Guaçuí","Fazenda Oliveira, ca. 20 km S of Guaçuí on BR-484, road to Sao José do Calçado.","-41.6794013977051","-20.7756004333496","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=619108' target='other'> <mi>dwc_moreinfo</mi></a>","NY00052516",NA,NA,NA,NA,"17884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","320777","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","krukovii","Mollinedia krukovii","A.C.Sm.","B. A. Krukoff","4819","1933","06","14","South America","Brazil","Amazonas",NA,"Near mouth of Rio Embira (tributary of Rio Tarauaca).","-70.25","-7.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186443' target='other'> <mi>dwc_moreinfo</mi></a>","NY00320777","NY00320777_01",NA,NA,NA,NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","320776","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","krukovii","Mollinedia krukovii","A.C.Sm.","B. A. Krukoff","4819","1933","06","14","South America","Brazil","Amazonas",NA,"Near mouth of Rio Embira (tributary of Rio Tarauaca).","-70.25","-7.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=186442' target='other'> <mi>dwc_moreinfo</mi></a>","NY00320776","NY00320776_01",NA,NA,NA,NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","196174","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia","(Poepp. & Endl.) Tul.","M. N. Alexiades","829","1989","07","13","South America","Peru","Madre de Dios","Tambopata Province","Comunidad Nativa de Infierno. Hermosa Chica. Centro Ñape-AMETRA","-69.28","-12.83","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=716367' target='other'> <mi>dwc_moreinfo</mi></a>","NY00196174",NA,"M. N. Alexiades","260","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","196175","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia","(Poepp. & Endl.) Tul.","V. Pesha Baca","162","1991","03","18","South America","Peru","Madre de Dios","Tambopata","Rio Piedras, near confluence of Rio Pariamanu. Comunidad Nativa de Pariamanu","-69.25","-12.43","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=716368' target='other'> <mi>dwc_moreinfo</mi></a>","NY00196175",NA,"M. N. Alexiades","260","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","02674694","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","latifolia","Mollinedia latifolia","(Poepp. & Endl.) Tul.","D. S. Correia","121","2011","06","30","South America","Brazil","Pernambuco","Jaqueira","Usina Frei Caneca. Mata do Quengo.","-35.842778","-8.714722","Sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3677054' target='other'> <mi>dwc_moreinfo</mi></a>","NY02674694","NY02674694_01","S. S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1580662","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","B. Maguire","27394","1948","11","24","South America","Venezuela","Amazonas",NA,"Cerro Sipapo (Paráque), Vicinity of Base Camp","-67.4","4.95","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1751636' target='other'> <mi>dwc_moreinfo</mi></a>","NY01580662",NA,"P. E. Berry","125","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1519653","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","W. W. Thomas","13264","2002","11","03","South America","Brazil","Alagoas","Uniao dos Palmares","Serra das Bananeiras","-35.87467","-9.21292","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289269' target='other'> <mi>dwc_moreinfo</mi></a>","NY01519653","NY01519653_01","A. L. Peixoto","500","560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","454391","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","W. E. Broadway","9871","1922","01","10","South America","Trinidad and Tobago",NA,NA,"Trinidad. Heights of Aripo",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=172367' target='other'> <mi>dwc_moreinfo</mi></a>","NY00454391",NA,"J. D. Mitchell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01204358","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","B. Wallnöfer","13513","1997","11","14","South America","French Guiana","Saint-Laurent-du-Maroni",NA,"Saül and vicinity: W-WSW of Saül; south-side of summit of the northwestern peak of Mont Galbao.","-53.2914","3.6133","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=172364' target='other'> <mi>dwc_moreinfo</mi></a>","NY01204358",NA,"J. D. Mitchell","720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01204357","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","B. Wallnöfer","13491","1997","11","11","South America","French Guiana","Saint-Laurent-du-Maroni",NA,"Saül and vicinity: Mont Galbao, W-WSW of Saül, south-side of summit of the NW peak.","-53.2914","3.6133","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=172363' target='other'> <mi>dwc_moreinfo</mi></a>","NY01204357",NA,"J. D. Mitchell","720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-09-27 05:34:00-03","NY","NYBG","01282137","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"X. Cornejo","8311","2010","11","15","South America","Ecuador","Santo Domingo de los Tsáchilas",NA,"Sector Cristal de Lelia, entrando por la finca del Sr. Marino","-79","-0.42","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1461148' target='other'> <mi>dwc_moreinfo</mi></a>","NY01282137",NA,"S. S. Renner","1680","1680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","777795","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","M. R. de V. Barbosa","2522","2002","08","03","South America","Brazil","Alagoas","Murici","Fazenda Boa Vista, proximo a torre","-35.8361","-9.2694","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=172360' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777795","NY00777795_01","R. P. Lyra-Lemos","587","587",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1580663","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","B. Maguire","28289","1949","01","10","South America","Venezuela","Amazonas",NA,"Cerro Sipapo (Paráque), at Base Camp","-67.4","4.95","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1751637' target='other'> <mi>dwc_moreinfo</mi></a>","NY01580663",NA,"P. E. Berry","125","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","454393","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","C. R. Sperling","6433","1982","07","31","South America","Bolivia","Pando","Nicolás Suárez","Southwest of Cobija on the Rio Naraueda. 1 km west of Rio Naraueda","-69.13","-11.13","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=172368' target='other'> <mi>dwc_moreinfo</mi></a>","NY00454393",NA,"B. M. Boom","250","250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1512437","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","A. C. Smith","10073","1956","03","10","South America","Trinidad and Tobago",NA,NA,"Trinidad: Arima Valley: Santa Isabella trail, near Simla.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1790325' target='other'> <mi>dwc_moreinfo</mi></a>","NY01512437","NY01512437_01",NA,"250","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1419218","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","J. G. Jardim","4450","2005","02","13","South America","Brazil","Bahia","Camacan","RPPN Serra Bonita, 9,7 km W de Camacan na estrada para Jacareci, entrada para a RPPN e Torre de transmissão, ca. 6 km da entrada","-39.5653","-15.3917","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1531163' target='other'> <mi>dwc_moreinfo</mi></a>","NY01419218","NY01419218_01","S. S. Renner","835","835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","02694688","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","L. Nusbaumer","4326","2014","11","14","South America","Brazil","Alagoas","Quebrangulo","Reserva Biológica da Pedra Talhada. localité de Quebrangulo","-36.407382","-9.249664","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952116' target='other'> <mi>dwc_moreinfo</mi></a>","NY02694688","NY02694688_01","A. L. Peixoto","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02796022","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","A. M. Amorim","5120","2005","05","22","South America","Brazil","Bahia","Wenceslau Guimaraes","Coleta ca. 1 km da Estação Ecológica Estadual Nova Esperança (sede a 7 km do povoado de Nova Esperança). Cabruca.","-39.7078","-13.5781","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2474235' target='other'> <mi>dwc_moreinfo</mi></a>","NY02796022","NY02796022_01","A. L. Peixoto","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","02200363","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","M. Silveira","714","1993","11","02","South America","Brazil","Acre","Porto Acre","Bacia do Rio Purus, Reserva Florestal de Humaitá; margem esquerda do Rio Acre, ca. 4 horas de barco abaixo de Rio Branco","-69.22","-9.75","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2336363' target='other'> <mi>dwc_moreinfo</mi></a>","NY02200363","NY02200363_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01512436","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","R. S. Cowan","1184","1959","03","24","South America","Trinidad and Tobago",NA,NA,"Trinidad. Arima Valley Road, North Range: Roadside forest.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1790324' target='other'> <mi>dwc_moreinfo</mi></a>","NY01512436","NY01512436_01",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","02674870","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","D. Piotto","2335","2010","06","10","South America","Brazil","Bahia","Uruçuca","Parque Est. Serra do Conduru","-39.08","-14.42","Sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3671244' target='other'> <mi>dwc_moreinfo</mi></a>","NY02674870","NY02674870_01","D. Piotto","120","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01204356","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","B. Wallnöfer","13512","1997","11","14","South America","French Guiana","Saint-Laurent-du-Maroni",NA,"Saül and vicinity: W-WSW of Saül; south-side of summit of the northwestern peak of Mont Galbao.","-53.2914","3.6133","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=172362' target='other'> <mi>dwc_moreinfo</mi></a>","NY01204356",NA,"J. D. Mitchell","720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","454394","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","A. M. V. de Carvalho","6231","1996","07","04","South America","Brazil","Bahia","Itacaré","Coletas entre os km 20 a 23 da estrada Serra Grande/Itacaré","-38.9967","-14.2778","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=172359' target='other'> <mi>dwc_moreinfo</mi></a>","NY00454394","NY00454394_01","S. S. Renner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","02316414","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","P. Pedraza-Peñalosa","2328","2011","07","24","South America","Colombia","Antioquia","Frontino","Parque Nacional Natural Las Orquídeas, Vereda Venados Abajo; camino de la cabaña de Venados a la vereda Alto Bonito, al frente de la cabaña. Bosque al borde del camino","-76.3208","6.53628","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1644365' target='other'> <mi>dwc_moreinfo</mi></a>","NY02316414","NY02316414_01","P. Pedraza-Peñalosa","900","920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1580665","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","B. Maguire","30373","1950","12","23","South America","Venezuela","Amazonas",NA,"Río Cunucunuma, Río Orinoco. At edge of Culebra savanna (north base of Duida).",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1751638' target='other'> <mi>dwc_moreinfo</mi></a>","NY01580665",NA,"P. E. Berry","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1280902","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","C. A. Cid Ferreira","7196","1986","04","25","South America","Brazil","Amazonas",NA,"Limoeiro. Rio Puruê afluente da margem direita do Rio Japura","-68.5","-1.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1639820' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280902","NY01280902_01","A. L. Peixoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1519651","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","W. W. Thomas","13149","2002","11","02","South America","Brazil","Alagoas","Flexeiras","Serra das Aguas Belas. 18.5 km N of jct. BR 101 and road to Maceió, then 2 - 3 km W on cobblestone road","-35.78158","-9.242217","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=619079' target='other'> <mi>dwc_moreinfo</mi></a>","NY01519651","NY01519651_01","A. L. Peixoto","400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-09-27 02:08:00-03","NY","NYBG","454392","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata",NA,"F. Hurtado","3155","1993","04","01","South America","Ecuador","Napo",NA,"Orellana Cantón. Parque Nacional Yasuni. Carretera y oleoducto de Maxus en contrucción, km 19","-76.52","-0.55","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=172358' target='other'> <mi>dwc_moreinfo</mi></a>","NY00454392",NA,"S. S. Renner","230","230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","1580666","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","B. Maguire","36786","1953","12","14","South America","Venezuela","Amazonas",NA,"Ríos Pacimoni - Yatua, Casiquiare; SE of Base Camp",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1751639' target='other'> <mi>dwc_moreinfo</mi></a>","NY01580666",NA,"P. E. Berry","100","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1416272","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","H. Medeiros","170","2009","10","22","South America","Brazil","Acre","Feijó","Rio Juruparí","-70.3535995483398","-8.16417026519775","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1416233' target='other'> <mi>dwc_moreinfo</mi></a>","NY01416272",NA,"S. S. Renner",NA,NA,"257402","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","02692144","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","ovata","Mollinedia ovata","Ruiz & Pav.","D. Cárdenas-López","41718","2011","07","22","South America","Colombia","Caquetá","Belén de Los Andaquíes","sector Paramillo, camino entre Acevedo - Belén de los Andaquíes.","-75.9","1.682777778","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2352850' target='other'> <mi>dwc_moreinfo</mi></a>","NY02692144","NY02692144_01","W. Trujillo","1550","1750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","1075626","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","selloi","Mollinedia selloi","(Spreng.) A.DC.","M. Silveira","1666","1999","05","08","South America","Brazil","Acre","Brasiléia","Reserva Extrativista Chico Mendes, Seringal Porongaba, colocaçao Santa Rita.","-68.7717","-10.8203","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=686725' target='other'> <mi>dwc_moreinfo</mi></a>","NY01075626",NA,"A. L. Peixoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
